aggregateSizeList1,aggregateSizeList2
9.75186432,Sa
0.36799488,Sa
48.02333184,Sa
48.42199296,Sa
5.0599296,Sa
96.56798976,Sa
12.38916096,Sa
132.66215424,Sa
18.95173632,Sa
42.56474112,Sa
227.696832,Sa
47.56333824,Sa
16.59043584,Sa
14.35180032,Sa
10.79451648,Sa
70.34835456,Sa
13.73847552,Sa
8.37188352,Sa
68.6923776,Sa
111.13445376,Sa
32.0462208,Sa
44.9260416,Sa
16.43710464,Sa
29.93025024,Sa
0.3066624,Sa
0.79732224,Sa
37.8728064,Sa
35.8795008,Sa
78.5055744,Sa
113.465088,Sa
21.37436928,Sa
173.84691456,Sa
13.61581056,Sa
132.99948288,Sa
46.18335744,Sa
124.68893184,Sa
4.84526592,Sa
13.43181312,Sa
3.64928256,Sa
3.40395264,Sa
128.3382144,Sa
195.12928512,Sa
87.46011648,Sa
3.92527872,Sa
8.24921856,Sa
49.58731008,Sa
26.00497152,Sa
28.18227456,Sa
59.30850816,Sa
34.92884736,Sa
9.38386944,Sa
106.4118528,Sa
0.4599936,Sa
48.54465792,Sa
9.62919936,Sa
2.48396544,Sa
3.58795008,Sa
3.92527872,Sa
48.54465792,Sa
26.12763648,Sa
9.8131968,Sa
71.4523392,Sa
5.73458688,Sa
29.31692544,Sa
36.1861632,Sa
102.76257024,Sa
4.93726464,Sa
106.77984768,Sa
3.31195392,Sa
11.86783488,Sa
62.89645824,Sa
2.51463168,Sa
34.25419008,Sa
118.92367872,Sa
43.57672704,Sa
6.65457408,Sa
4.66126848,Sa
4.56926976,Sa
5.366592,Sa
12.1131648,Sa
79.70155776,Sa
6.31724544,Sa
55.53656064,Sa
18.06241536,Sa
67.86438912,Sa
14.84246016,Sa
0.33732864,Sa
39.43678464,Sa
47.532672,Sa
51.58061568,Sa
19.81039104,Sa
68.3857152,Sa
11.89850112,Sa
8.1265536,Sa
13.00248576,Sa
0.88932096,Sa
27.10895616,Sa
0.6133248,Sa
65.50308864,Sa
8.52521472,Sa
5.55058944,Sa
51.73394688,Sa
37.4128128,Sa
19.41172992,Sa
24.9929856,Sa
32.199552,Sa
23.9196672,Sa
0.36799488,Sa
6.37857792,Sa
1.65597696,Sa
37.59681024,Sa
103.25323008,Sa
29.01026304,Sa
43.45406208,Sa
7.94255616,Sa
22.3863552,Sa
159.7711104,Sa
22.87701504,Sa
17.87841792,Sa
28.27427328,Sa
8.37188352,Sa
9.99719424,Sa
14.93445888,Sa
75.19362048,Sa
53.9725824,Sa
36.52349184,Sa
45.6926976,Sa
7.39056384,Sa
21.7730304,Sa
8.98520832,Sa
30.2062464,Sa
11.07051264,Sa
13.43181312,Sa
34.59151872,Sa
15.39445248,Sa
10.54918656,Sa
12.02116608,Sa
53.91124992,Sa
48.08466432,Sa
53.75791872,Sa
8.92387584,Sa
15.67044864,Sa
39.46745088,Sa
20.79171072,Sa
1.16531712,Sa
3.77194752,Sa
47.6860032,Sa
116.04105216,Sa
0.70532352,Sa
0.85865472,Sa
0.3066624,Sa
14.62779648,Sa
2.299968,Sa
2.299968,Sa
8.7398784,Sa
16.34510592,Sa
0.39866112,Sa
0.42932736,Sa
1.77864192,Sa
6.99190272,Sa
12.60382464,Sa
0.55199232,Sa
2.66796288,Sa
11.0398464,Sa
1.87064064,Sa
0.9199872,Sa
11.8065024,Sa
3.12795648,Sa
1.56397824,Sa
2.82129408,Sa
0.6133248,Sa
