0,0,0
0,174,1
0,4494,2
0,12742,3
0,26498,4
0,36536,5
0,39225,6
0,37408,7
0,29669,8
0,23264,9
0,18468,10
0,16278,11
0,15598,12
0,13562,13
0,11858,14
0,10143,15
0,8684,16
0,7776,17
22,6552,18
20,5415,19
13,4689,20
0,3797,21
0,3061,22
0,2644,23
0,2261,24
0,2018,25
0,1782,26
0,1490,27
0,1453,28
0,1438,29
0,1120,30
0,973,31
0,810,32
0,602,33
0,445,34
0,353,35
0,413,36
0,245,37
0,226,38
0,200,39
0,135,40
0,98,41
0,32,42
0,59,43
0,42,44
0,45,45
0,15,46
0,24,47
0,49,48
0,35,49
0,17,50
0,21,51
0,10,52
0,0,53
0,0,54
0,0,55
0,0,56
0,0,57
0,0,58
0,0,59
0,0,60
0,0,61
0,0,62
0,0,63
0,0,64
0,0,65
0,11,66
0,0,67
0,0,68
0,0,69
0,0,70
0,0,71
0,10,72
0,10,73
0,12,74
0,16,75
0,10,76
0,0,77
0,0,78
0,0,79
0,0,80
0,0,81
0,0,82
0,0,83
0,0,84
0,0,85
0,0,86
0,0,87
0,0,88
0,0,89
0,0,90
0,0,91
