aggregateSizeList1,aggregateSizeList2
0.6133248,Sa
8.21855232,Sa
0.36799488,Sa
0.55199232,Sa
1.16531712,Sa
1.77864192,Sa
12.45049344,Sa
6.5932416,Sa
10.61051904,Sa
12.75715584,Sa
1.0733184,Sa
11.07051264,Sa
26.55696384,Sa
1.25731584,Sa
1.28798208,Sa
18.30774528,Sa
11.53050624,Sa
3.18928896,Sa
2.88262656,Sa
27.2929536,Sa
3.74128128,Sa
7.5132288,Sa
0.33732864,Sa
64.42977024,Sa
9.13853952,Sa
8.34121728,Sa
8.46388224,Sa
2.299968,Sa
8.09588736,Sa
0.42932736,Sa
14.8731264,Sa
19.44239616,Sa
8.433216,Sa
8.31055104,Sa
9.966528,Sa
0.73598976,Sa
0.82798848,Sa
3.95594496,Sa
47.56333824,Sa
0.6133248,Sa
1.90130688,Sa
1.93197312,Sa
0.39866112,Sa
6.10258176,Sa
0.82798848,Sa
9.44520192,Sa
1.28798208,Sa
10.76385024,Sa
15.76244736,Sa
1.93197312,Sa
13.21714944,Sa
2.85196032,Sa
2.42263296,Sa
1.0733184,Sa
0.49065984,Sa
16.34510592,Sa
0.85865472,Sa
20.79171072,Sa
7.45189632,Sa
1.56397824,Sa
1.65597696,Sa
3.2199552,Sa
8.03455488,Sa
2.42263296,Sa
2.66796288,Sa
0.95065344,Sa
4.04794368,Sa
4.7532672,Sa
6.47057664,Sa
3.12795648,Sa
2.82129408,Sa
3.71061504,Sa
4.7532672,Sa
0.85865472,Sa
9.10787328,Sa
0.33732864,Sa
5.27459328,Sa
33.85552896,Sa
83.81083392,Sa
1.533312,Sa
4.99859712,Sa
29.10226176,Sa
7.9732224,Sa
1.8399744,Sa
8.98520832,Sa
1.44131328,Sa
3.31195392,Sa
27.9062784,Sa
6.04124928,Sa
5.9799168,Sa
0.82798848,Sa
2.51463168,Sa
6.50124288,Sa
7.26789888,Sa
3.00529152,Sa
3.6799488,Sa
0.52132608,Sa
5.48925696,Sa
30.9729024,Sa
0.39866112,Sa
0.4599936,Sa
1.2266496,Sa
1.65597696,Sa
5.8265856,Sa
9.69053184,Sa
15.9464448,Sa
2.66796288,Sa
1.41064704,Sa
0.82798848,Sa
1.65597696,Sa
12.69582336,Sa
1.62531072,Sa
0.39866112,Sa
19.44239616,Sa
1.87064064,Sa
1.93197312,Sa
9.44520192,Sa
1.01198592,Sa
2.82129408,Sa
2.6066304,Sa
3.12795648,Sa
0.82798848,Sa
2.23863552,Sa
3.86394624,Sa
0.98131968,Sa
1.65597696,Sa
0.42932736,Sa
6.19458048,Sa
3.55728384,Sa
34.6528512,Sa
1.9933056,Sa
1.13465088,Sa
8.86254336,Sa
0.95065344,Sa
0.4599936,Sa
8.55588096,Sa
1.56397824,Sa
0.52132608,Sa
1.71730944,Sa
2.23863552,Sa
17.3264256,Sa
2.20796928,Sa
0.98131968,Sa
5.5199232,Sa
8.8932096,Sa
89.05476096,Sa
23.3063424,Sa
14.65846272,Sa
2.57596416,Sa
49.43397888,Sa
0.67465728,Sa
0.58265856,Sa
1.0733184,Sa
63.9391104,Sa
1.56397824,Sa
0.88932096,Sa
