aggregateSizeList1,aggregateSizeList2
6.07191552,Sa
17.81708544,Sa
26.6796288,Sa
0.39866112,Sa
11.43850752,Sa
106.47318528,Sa
70.86968064,Sa
20.91437568,Sa
0.3066624,Sa
63.69378048,Sa
107.97583104,Sa
19.56506112,Sa
99.57328128,Sa
11.49984,Sa
16.74376704,Sa
45.66203136,Sa
14.75046144,Sa
0.3066624,Sa
32.62887936,Sa
20.51571456,Sa
8.37188352,Sa
17.69442048,Sa
10.5798528,Sa
16.83576576,Sa
9.29187072,Sa
11.46917376,Sa
0.36799488,Sa
24.65565696,Sa
55.87388928,Sa
21.19037184,Sa
39.34478592,Sa
43.2393984,Sa
93.47069952,Sa
34.31552256,Sa
26.46496512,Sa
12.02116608,Sa
29.19426048,Sa
15.60911616,Sa
26.49563136,Sa
6.83857152,Sa
1.04265216,Sa
23.06101248,Sa
37.04481792,Sa
119.01567744,Sa
13.6464768,Sa
48.05399808,Sa
46.1526912,Sa
0.52132608,Sa
20.3930496,Sa
14.07580416,Sa
22.57035264,Sa
14.04513792,Sa
0.67465728,Sa
52.40860416,Sa
0.4599936,Sa
73.99763712,Sa
7.3598976,Sa
8.18788608,Sa
5.6732544,Sa
32.53688064,Sa
34.28485632,Sa
9.53720064,Sa
0.73598976,Sa
0.39866112,Sa
15.39445248,Sa
0.33732864,Sa
18.7064064,Sa
10.1198592,Sa
10.15052544,Sa
7.11456768,Sa
3.83328,Sa
7.88122368,Sa
10.39585536,Sa
26.92495872,Sa
12.08249856,Sa
14.90379264,Sa
24.10366464,Sa
40.66343424,Sa
13.27848192,Sa
20.8530432,Sa
14.1064704,Sa
26.5262976,Sa
16.37577216,Sa
0.33732864,Sa
27.84494592,Sa
18.06241536,Sa
1.10398464,Sa
7.48256256,Sa
6.04124928,Sa
19.38106368,Sa
13.30914816,Sa
14.96512512,Sa
0.4599936,Sa
0.39866112,Sa
14.13713664,Sa
0.55199232,Sa
27.20095488,Sa
22.60101888,Sa
156.02982912,Sa
175.50289152,Sa
0.6133248,Sa
42.25807872,Sa
13.27848192,Sa
20.33171712,Sa
40.72476672,Sa
14.59713024,Sa
20.14771968,Sa
8.70921216,Sa
15.14912256,Sa
97.91730432,Sa
0.42932736,Sa
9.26120448,Sa
69.55103232,Sa
26.18896896,Sa
10.15052544,Sa
22.3863552,Sa
61.36314624,Sa
0.3066624,Sa
15.21045504,Sa
2.72929536,Sa
8.77054464,Sa
12.97181952,Sa
96.65998848,Sa
8.03455488,Sa
17.41842432,Sa
12.05183232,Sa
25.299648,Sa
53.32859136,Sa
35.17417728,Sa
11.9598336,Sa
19.07440128,Sa
39.19145472,Sa
91.3853952,Sa
0.36799488,Sa
201.75319296,Sa
110.30646528,Sa
0.64399104,Sa
20.11705344,Sa
8.61721344,Sa
47.9926656,Sa
39.46745088,Sa
42.53407488,Sa
35.7261696,Sa
3.28128768,Sa
4.56926976,Sa
45.3860352,Sa
21.466368,Sa
46.64335104,Sa
2.9132928,Sa
18.49174272,Sa
5.33592576,Sa
69.48969984,Sa
13.46247936,Sa
0.79732224,Sa
0.3066624,Sa
113.43442176,Sa
15.08779008,Sa
23.42900736,Sa
1.9933056,Sa
30.94223616,Sa
8.67854592,Sa
19.13573376,Sa
7.94255616,Sa
1.34931456,Sa
0.3066624,Sa
1.59464448,Sa
92.88804096,Sa
74.85629184,Sa
2.88262656,Sa
12.20516352,Sa
0.58265856,Sa
41.58342144,Sa
15.11845632,Sa
28.6729344,Sa
30.0529152,Sa
83.35084032,Sa
2.17730304,Sa
14.19846912,Sa
0.88932096,Sa
4.4466048,Sa
1.87064064,Sa
10.51852032,Sa
8.18788608,Sa
43.2393984,Sa
20.8530432,Sa
28.39693824,Sa
11.92916736,Sa
14.53579776,Sa
17.81708544,Sa
41.61408768,Sa
0.82798848,Sa
36.6461568,Sa
6.2865792,Sa
18.15441408,Sa
39.68211456,Sa
4.93726464,Sa
39.43678464,Sa
1.28798208,Sa
11.77583616,Sa
17.54108928,Sa
7.9732224,Sa
42.7794048,Sa
4.9065984,Sa
8.06522112,Sa
2.08530432,Sa
0.42932736,Sa
36.799488,Sa
0.33732864,Sa
28.30493952,Sa
21.71169792,Sa
12.66515712,Sa
7.3598976,Sa
84.05616384,Sa
15.54778368,Sa
9.44520192,Sa
5.88791808,Sa
21.03704064,Sa
15.11845632,Sa
0.36799488,Sa
50.4459648,Sa
1.50264576,Sa
4.50793728,Sa
2.72929536,Sa
2.11597056,Sa
27.66094848,Sa
0.73598976,Sa
83.19750912,Sa
12.20516352,Sa
49.70997504,Sa
2.36130048,Sa
69.67369728,Sa
10.39585536,Sa
32.72087808,Sa
4.10927616,Sa
14.93445888,Sa
25.94363904,Sa
10.36518912,Sa
12.81848832,Sa
34.8061824,Sa
22.01836032,Sa
16.00777728,Sa
16.2531072,Sa
14.07580416,Sa
25.51431168,Sa
33.51820032,Sa
28.91826432,Sa
17.26509312,Sa
6.2865792,Sa
12.60382464,Sa
59.89116672,Sa
27.41561856,Sa
18.92107008,Sa
18.46107648,Sa
22.20235776,Sa
12.78782208,Sa
26.74096128,Sa
61.42447872,Sa
0.42932736,Sa
2.57596416,Sa
21.71169792,Sa
22.6930176,Sa
208.34643456,Sa
37.44347904,Sa
29.86891776,Sa
10.4265216,Sa
2.57596416,Sa
42.96340224,Sa
0.55199232,Sa
0.3066624,Sa
3.00529152,Sa
5.88791808,Sa
12.54249216,Sa
8.49454848,Sa
10.85584896,Sa
0.98131968,Sa
0.33732864,Sa
0.49065984,Sa
23.9196672,Sa
0.33732864,Sa
9.07720704,Sa
46.67401728,Sa
1.50264576,Sa
40.60210176,Sa
23.67433728,Sa
24.532992,Sa
2.51463168,Sa
3.86394624,Sa
15.27178752,Sa
2.23863552,Sa
1.3799808,Sa
12.05183232,Sa
6.07191552,Sa
16.46777088,Sa
35.4195072,Sa
5.85725184,Sa
82.73751552,Sa
95.86266624,Sa
102.21057792,Sa
40.75543296,Sa
63.84711168,Sa
18.03174912,Sa
34.83684864,Sa
15.14912256,Sa
16.13044224,Sa
12.38916096,Sa
3.31195392,Sa
23.39834112,Sa
13.70780928,Sa
19.41172992,Sa
44.71137792,Sa
19.74905856,Sa
8.86254336,Sa
11.28517632,Sa
0.42932736,Sa
15.88511232,Sa
17.38775808,Sa
17.57175552,Sa
20.48504832,Sa
0.36799488,Sa
17.11176192,Sa
124.78093056,Sa
11.13184512,Sa
9.78253056,Sa
21.12903936,Sa
0.70532352,Sa
12.5731584,Sa
6.68524032,Sa
0.55199232,Sa
3.89461248,Sa
15.27178752,Sa
2.05463808,Sa
19.7797248,Sa
27.78361344,Sa
25.02365184,Sa
21.6196992,Sa
42.99406848,Sa
9.3532032,Sa
14.75046144,Sa
49.3726464,Sa
2.23863552,Sa
40.35677184,Sa
0.42932736,Sa
3.09729024,Sa
0.36799488,Sa
1.47197952,Sa
62.46713088,Sa
1.90130688,Sa
11.99049984,Sa
16.34510592,Sa
3.58795008,Sa
2.66796288,Sa
31.61689344,Sa
30.39024384,Sa
26.64896256,Sa
3.25062144,Sa
30.14491392,Sa
36.37016064,Sa
0.6133248,Sa
2.36130048,Sa
0.58265856,Sa
0.33732864,Sa
0.42932736,Sa
0.42932736,Sa
0.33732864,Sa
0.33732864,Sa
7.17590016,Sa
0.52132608,Sa
5.33592576,Sa
9.99719424,Sa
3.89461248,Sa
6.96123648,Sa
21.12903936,Sa
3.43461888,Sa
6.86923776,Sa
1.74797568,Sa
10.97851392,Sa
0.3066624,Sa
15.60911616,Sa
0.3066624,Sa
27.17028864,Sa
0.82798848,Sa
0.79732224,Sa
2.33063424,Sa
0.33732864,Sa
13.86114048,Sa
0.36799488,Sa
9.69053184,Sa
0.88932096,Sa
0.95065344,Sa
34.68351744,Sa
17.05042944,Sa
2.299968,Sa
1.65597696,Sa
0.9199872,Sa
12.78782208,Sa
9.13853952,Sa
0.3066624,Sa
7.60522752,Sa
18.79840512,Sa
0.39866112,Sa
18.8597376,Sa
18.95173632,Sa
8.09588736,Sa
38.39413248,Sa
33.5795328,Sa
6.47057664,Sa
0.49065984,Sa
71.94299904,Sa
4.72260096,Sa
1.25731584,Sa
36.83015424,Sa
0.88932096,Sa
2.51463168,Sa
2.51463168,Sa
6.56257536,Sa
2.69862912,Sa
34.92884736,Sa
0.73598976,Sa
13.73847552,Sa
0.6133248,Sa
9.32253696,Sa
3.18928896,Sa
0.9199872,Sa
0.39866112,Sa
1.87064064,Sa
6.31724544,Sa
18.06241536,Sa
1.90130688,Sa
3.46528512,Sa
3.03595776,Sa
7.45189632,Sa
9.8131968,Sa
2.1466368,Sa
0.33732864,Sa
0.36799488,Sa
17.38775808,Sa
20.05572096,Sa
0.36799488,Sa
16.7131008,Sa
0.6133248,Sa
35.8795008,Sa
17.69442048,Sa
2.94395904,Sa
2.33063424,Sa
6.133248,Sa
6.31724544,Sa
1.25731584,Sa
0.58265856,Sa
8.67854592,Sa
9.5065344,Sa
0.766656,Sa
7.60522752,Sa
0.64399104,Sa
1.47197952,Sa
0.33732864,Sa
11.10117888,Sa
10.64118528,Sa
4.53860352,Sa
3.58795008,Sa
5.39725824,Sa
1.74797568,Sa
9.5065344,Sa
1.0733184,Sa
8.40254976,Sa
0.67465728,Sa
1.533312,Sa
1.41064704,Sa
0.4599936,Sa
3.83328,Sa
32.47554816,Sa
4.10927616,Sa
14.75046144,Sa
0.3066624,Sa
5.02926336,Sa
16.77443328,Sa
13.799808,Sa
0.55199232,Sa
0.39866112,Sa
7.42123008,Sa
1.93197312,Sa
0.3066624,Sa
10.18119168,Sa
7.57456128,Sa
14.8731264,Sa
9.07720704,Sa
0.3066624,Sa
14.1064704,Sa
38.05680384,Sa
2.79062784,Sa
0.36799488,Sa
23.49033984,Sa
10.39585536,Sa
1.41064704,Sa
0.88932096,Sa
13.799808,Sa
7.88122368,Sa
50.41529856,Sa
25.97430528,Sa
56.94720768,Sa
27.599616,Sa
20.0863872,Sa
0.98131968,Sa
4.17060864,Sa
36.86082048,Sa
2.79062784,Sa
