"","Distance","MeanCounts","MeanBinDensity","MeanTotalDensity","MeanPropOcc","SDPropOcc","source","TimePoint","Position"
"1",0.5,1.35,0.509444444444444,8.74269598459702e-07,0.0106603779691131,0.00617834628865602,"finalGG",0,2
"2",1.5,0.956521739130435,0.198369565217391,1.05229840073412e-06,0.00118227741366245,0.00171652483288646,"finalGG",0,2
"3",2.5,0.294117647058824,0.0588235294117647,1.25996307299657e-07,0.000113328568468477,0.000242389262095961,"finalGG",0,2
"4",3.5,0.0294117647058824,0.00588235294117647,1.25981181198142e-08,5.81957513757044e-06,3.39336626756109e-05,"finalGG",0,2
"5",4.5,0.117647058823529,0.0213235294117647,5.12663577036556e-08,1.41196249239414e-05,3.92496944740707e-05,"finalGG",0,2
"6",5.5,0.117647058823529,0.0147058823529412,3.98648481957904e-08,9.46480352044423e-06,2.63102347573441e-05,"finalGG",0,2
"7",6.5,0.0882352941176471,0.0110294117647059,3.15096332281138e-08,5.08640031708912e-06,2.96585555668725e-05,"finalGG",0,2
"8",7.5,0.235294117647059,0.0294117647058824,7.97296963915807e-08,1.01928653297092e-05,2.83340989694475e-05,"finalGG",0,2
"9",8.5,0.0882352941176471,0.0110294117647059,3.15797757286891e-08,2.97683336530101e-06,1.73577721520406e-05,"finalGG",0,2
"10",9.5,0.0588235294117647,0.0294117647058824,1.15474438708917e-07,5.45110959444333e-06,2.21323430690648e-05,"finalGG",0,2
"11",10.5,0.25,0.0625,1.31861950628363e-07,7.22799261106102e-06,1.56649136367028e-05,"finalGG",0,2
"12",11.5,0.0333333333333333,0.00833333333333333,1.89069989709091e-08,9.41417267580127e-07,5.15635473478512e-06,"finalGG",0,2
"13",12.5,0.103448275862069,0.0258620689655172,4.49368404638351e-08,2.52029107455285e-06,7.5508654453164e-06,"finalGG",0,2
"14",13.5,0,0,0,0,0,"finalGG",0,2
"15",14.5,0,0,0,0,0,"finalGG",0,2
"16",15.5,0.115384615384615,0.0333333333333333,3.98576788294219e-08,1.34472185503696e-06,3.8620644258095e-06,"finalGG",0,2
"17",16.5,0.115384615384615,0.0384615384615385,1.16731947585471e-07,3.36277633476209e-06,1.0392975396472e-05,"finalGG",0,2
"18",17.5,0.0769230769230769,0.0153846153846154,3.6831191125589e-08,9.41574668895555e-07,3.32630492539095e-06,"finalGG",0,2
"19",18.5,0.208333333333333,0.0652777777777778,8.22544433032062e-08,2.0268783977075e-06,4.10423409416268e-06,"finalGG",0,2
"20",19.5,0.263157894736842,0.105263157894737,9.99292985664527e-08,2.4055232604991e-06,4.13998476515813e-06,"finalGG",0,2
"21",20.5,0.235294117647059,0.0705882352941176,9.20730809597103e-08,1.95206873498025e-06,3.63049666072112e-06,"finalGG",0,2
"22",21.5,0.0769230769230769,0.0153846153846154,2.97619993282814e-08,6.31227368932065e-07,2.27592264516079e-06,"finalGG",0,2
"23",22.5,0,0,0,0,0,"finalGG",0,2
"24",23.5,0,0,0,0,0,"finalGG",0,2
"25",24.5,0.538461538461538,0.121794871794872,1.92907531139214e-07,3.12991591512119e-06,3.06092723410278e-06,"finalGG",0,2
"26",25.5,0.142857142857143,0.0714285714285714,9.05680853055415e-08,1.5458370491705e-06,4.08990039953508e-06,"finalGG",0,2
"27",26.5,0.166666666666667,0.0208333333333333,5.95181960975483e-08,8.28211531237256e-07,2.02869565062041e-06,"finalGG",0,2
"28",27.5,0.6,0.173333333333333,6.12611151377595e-07,1.01187680738276e-05,1.16498184728553e-05,"finalGG",0,2
