"","Distance","MeanCounts","MeanBinDensity","MeanTotalDensity","MeanPropOcc","SDPropOcc","source","TimePoint","Position"
"1",0.5,2,0.422598073760864,8.81442042074592e-07,0.0150027006291994,0.0110423543134294,"finalGG",0,2
"2",1.5,1.08219178082192,0.12704095752041,4.48613459213243e-07,0.00113182194974956,0.00161416663841567,"finalGG",0,2
"3",2.5,0.742857142857143,0.100541125541126,3.59947162241891e-07,0.000297244645297319,0.000478352377495704,"finalGG",0,2
"4",3.5,0.235294117647059,0.0261437908496732,1.38966072748174e-07,4.65566011005635e-05,0.000145511960112696,"finalGG",0,2
"5",4.5,0.102941176470588,0.011437908496732,6.172885513856e-08,1.23546718084487e-05,4.70098446578572e-05,"finalGG",0,2
"6",5.5,0.0294117647058824,0.0147058823529412,1.23752214109808e-08,2.75456415619939e-06,1.59414167995923e-05,"finalGG",0,2
"7",6.5,0.0454545454545455,0.00568181818181818,1.93554344108393e-08,3.35425837108913e-06,1.54922042842308e-05,"finalGG",0,2
"8",7.5,0.222222222222222,0.0277777777777778,8.4638923613468e-08,1.02481547129499e-05,5.7051888246154e-05,"finalGG",0,2
"9",8.5,0.0327868852459016,0.0040983606557377,1.23177300213619e-08,1.33555305771395e-06,7.42482948242866e-06,"finalGG",0,2
"10",9.5,0.852459016393443,0.102459016393443,3.35233836646372e-07,2.93193965907927e-05,5.36909065303235e-05,"finalGG",0,2
"11",10.5,0.677966101694915,0.0805084745762712,2.65088128669426e-07,1.91523789837784e-05,3.73867358861295e-05,"finalGG",0,2
"12",11.5,0.0925925925925926,0.01440329218107,6.79444137226707e-08,3.15221630723225e-06,1.47224348827728e-05,"finalGG",0,2
"13",12.5,0.0576923076923077,0.00747863247863248,3.82772991117473e-08,1.47710880593529e-06,6.26681121581098e-06,"finalGG",0,2
"14",13.5,0.0384615384615385,0.00427350427350427,2.26896728007818e-08,7.74570059894192e-07,3.91063509959108e-06,"finalGG",0,2
"15",14.5,0.0384615384615385,0.00427350427350427,5.7196414032729e-08,1.83893615943844e-06,1.08845333373503e-05,"finalGG",0,2
"16",15.5,0.0384615384615385,0.00427350427350427,5.6794276993044e-08,1.70082007783486e-06,1.01516925827045e-05,"finalGG",0,2
"17",16.5,0.153846153846154,0.0170940170940171,1.93876199835033e-07,5.50163174155867e-06,2.81893771592342e-05,"finalGG",0,2
"18",17.5,0.1,0.0111111111111111,1.38298209449117e-07,3.67715226286172e-06,1.83665074077897e-05,"finalGG",0,2
"19",18.5,0.0408163265306122,0.00566893424036281,1.92372125215075e-08,4.62681929935381e-07,2.38577323294653e-06,"finalGG",0,2
"20",19.5,0.0851063829787234,0.00945626477541371,5.96670137968898e-08,1.3754831845271e-06,4.67326998985614e-06,"finalGG",0,2
"21",20.5,0.2,0.0222222222222222,1.52000043563937e-07,3.40802743097126e-06,1.19805176661193e-05,"finalGG",0,2
"22",21.5,0.166666666666667,0.0165343915343915,1.09634352754174e-07,2.33485906229554e-06,7.87762463546349e-06,"finalGG",0,2
"23",22.5,0.0810810810810811,0.0135135135135135,3.88864635089787e-08,7.47981811112882e-07,2.57852363338059e-06,"finalGG",0,2
"24",23.5,0.117647058823529,0.0294117647058824,4.92760780121997e-08,8.71471882142707e-07,2.4440348426522e-06,"finalGG",0,2
"25",24.5,0.117647058823529,0.0294117647058824,4.92760780121997e-08,8.06694068694774e-07,2.26122976265423e-06,"finalGG",0,2
"26",25.5,0.0666666666666667,0.0166666666666667,2.66449088278371e-08,4.14509510475295e-07,2.27036209187743e-06,"finalGG",0,2
"27",26.5,0.586206896551724,0.0849007314524556,2.37761257730649e-07,3.42622591095006e-06,4.02510534345535e-06,"finalGG",0,2
"28",27.5,1.11111111111111,0.127946127946128,4.81614427199952e-07,6.67562593319972e-06,1.08691471809708e-05,"finalGG",0,2
"29",28.5,1.21428571428571,0.133116883116883,4.93406404897528e-07,6.23289971541973e-06,5.49143508482537e-06,"finalGG",0,2
"30",29.5,1,0.363636363636364,4.15982377506589e-07,4.90197013797102e-06,7.31445673252246e-08,"finalGG",0,2
"31",0.5,0,0,0,0,0,"finalRG",0,2
"32",1.5,0.00238095238095238,0.000340136054421769,9.42713056417876e-10,2.49014473573592e-06,7.46755291249871e-05,"finalRG",0,2
"33",2.5,0.00918367346938776,0.00165816326530612,3.74294370951798e-09,3.53862672972999e-06,6.46558586235175e-05,"finalRG",0,2
"34",3.5,0.0193943518203471,0.00313315186571396,8.01587643111363e-09,3.845007455692e-06,5.73993054682084e-05,"finalRG",0,2
"35",4.5,0.0139645776566757,0.0051387266986722,6.20909372658118e-09,1.77331331847941e-06,2.01192010500453e-05,"finalRG",0,2
"36",5.5,0.0266666666666667,0.00623971470125316,1.11658476311447e-08,2.28659734852183e-06,2.82214655603554e-05,"finalRG",0,2
"37",6.5,0.0483870967741935,0.0138412262640128,2.26091570353243e-08,3.27127007803859e-06,2.71607835321021e-05,"finalRG",0,2
"38",7.5,0.0353552859618717,0.0121763562838086,1.81402229801595e-08,1.91799962120479e-06,1.69119812424768e-05,"finalRG",0,2
"39",8.5,0.0308339173090399,0.0129601769405554,1.50455856868283e-08,1.30434822842128e-06,1.06318509302688e-05,"finalRG",0,2
"40",9.5,0.0357016613644397,0.0110440402062884,1.62584696804933e-08,1.27353100484407e-06,1.15484663135933e-05,"finalRG",0,2
"41",10.5,0.0427502671891699,0.0104066429948154,1.8279049537713e-08,1.22079123580242e-06,9.72746977939046e-06,"finalRG",0,2
"42",11.5,0.0572041473006793,0.01679651139787,2.31669080131311e-08,1.37438592905466e-06,8.96149817096352e-06,"finalRG",0,2
"43",12.5,0.0739271547060945,0.0233459472370399,3.00446420978956e-08,1.52056814266905e-06,8.55533359953862e-06,"finalRG",0,2
"44",13.5,0.0853479853479854,0.0244389157850696,3.47028397277005e-08,1.59691639424042e-06,8.36895647617464e-06,"finalRG",0,2
"45",14.5,0.153560830860534,0.0338512593983662,6.35217056129754e-08,2.59458724260513e-06,1.21773028525127e-05,"finalRG",0,2
"46",15.5,0.189902034664657,0.039237426728007,7.82207998503521e-08,2.88874680883115e-06,1.27958048176447e-05,"finalRG",0,2
"47",16.5,0.163756305781917,0.0354851008518063,6.69918930797907e-08,2.21214516443316e-06,1.07818459905516e-05,"finalRG",0,2
"48",17.5,0.126895450917797,0.0307578871425639,5.34378060464976e-08,1.57814046742402e-06,7.84555869732949e-06,"finalRG",0,2
"49",18.5,0.202933985330073,0.0517218937451211,8.67863786366115e-08,2.34560840455378e-06,8.27581881985882e-06,"finalRG",0,2
"50",19.5,0.267062314540059,0.0703774300213469,1.12817477643871e-07,2.78984454883692e-06,8.54478582934125e-06,"finalRG",0,2
"51",20.5,0.288659793814433,0.0708110891548812,1.25180681403791e-07,2.85520636894482e-06,8.67412836102711e-06,"finalRG",0,2
"52",21.5,0.320038443056223,0.0906926153562386,1.36410655678539e-07,2.88192685227844e-06,8.17858565136099e-06,"finalRG",0,2
"53",22.5,0.274633123689727,0.0825275949882868,1.17427923070609e-07,2.29558876117257e-06,6.65565092705755e-06,"finalRG",0,2
"54",23.5,0.402699662542182,0.0920406942763523,1.64837533488341e-07,2.98206452903945e-06,7.67352870403424e-06,"finalRG",0,2
"55",24.5,0.48661800486618,0.104105981204521,1.99605013402445e-07,3.35442329186341e-06,7.84205792418308e-06,"finalRG",0,2
"56",25.5,0.4736490993996,0.114858503367509,1.96508728334255e-07,3.08775911797237e-06,7.21358849959532e-06,"finalRG",0,2
"57",26.5,0.609351432880845,0.14204112462031,2.5471726639234e-07,3.78705007270693e-06,7.76856391226123e-06,"finalRG",0,2
"58",27.5,0.710144927536232,0.179238497512954,3.05150349012501e-07,4.30758958373861e-06,8.3650204460704e-06,"finalRG",0,2
"59",28.5,0.981395348837209,0.245360640651338,4.07891877877778e-07,5.36709935526277e-06,7.90016450411997e-06,"finalRG",0,2
"60",29.5,1.65391621129326,0.4448993679868,6.79383962862508e-07,8.3514892885978e-06,7.84528349294981e-06,"finalRG",0,2
"61",30.5,1.14444444444444,0.341513085679752,4.52695961661196e-07,5.16926666581247e-06,2.21575713847218e-06,"finalRG",0,2
"62",0.5,44.999,0.0074916758450736,2.38430555770725e-05,0.331475355801974,0.203980821359801,"finalRR",0,2
"63",1.5,127.7234,0.020606482484892,6.59802969855383e-05,0.13469562577507,0.105011046962143,"finalRR",0,2
"64",2.5,128.1234,0.0199752701838636,6.39098668904244e-05,0.0497993057229999,0.0516710753517095,"finalRR",0,2
"65",3.5,113.1678,0.0173256650266776,5.62654991837509e-05,0.0227363917111906,0.0255407241301643,"finalRR",0,2
"66",4.5,103.155,0.015739692490644,5.1290484472591e-05,0.0128461554371009,0.0143300758186054,"finalRR",0,2
"67",5.5,104.7116,0.0159366830172365,5.19034463195737e-05,0.00912771609118078,0.010286712355886,"finalRR",0,2
"68",6.5,112.4014,0.0169671045790553,5.55117194912459e-05,0.00740205742227748,0.00813251330826519,"finalRR",0,2
"69",7.5,118.8,0.0180007235993251,5.90217760241702e-05,0.00621133034051744,0.00657318393593824,"finalRR",0,2
"70",8.5,128.9178,0.0196052815282784,6.3730746449655e-05,0.00552948021737114,0.00557210176200741,"finalRR",0,2
"71",9.5,139.737,0.0211183559174355,6.90315389225208e-05,0.00504648547765034,0.00493111706942925,"finalRR",0,2
"72",10.5,149.414,0.0224392973688763,7.32501737811002e-05,0.00460590124398478,0.00439660383010429,"finalRR",0,2
"73",11.5,159.2496,0.0241885824541112,7.76864876082804e-05,0.00425069515785883,0.00392536740490624,"finalRR",0,2
"74",12.5,176.2162,0.0269807608895691,8.56024797134707e-05,0.00411394623698449,0.00358451096238152,"finalRR",0,2
"75",13.5,194.0672,0.0293913761906424,9.35985739863487e-05,0.00399806349376919,0.00329849049168142,"finalRR",0,2
"76",14.5,211.346,0.0315553120855268,0.00010159097498216,0.00389559632099274,0.00324545281007928,"finalRR",0,2
"77",15.5,224.7542,0.033239223188436,0.00010734662843108,0.00371868965944627,0.00305517357745677,"finalRR",0,2
"78",16.5,229.8706,0.034266026576864,0.000110503041767852,0.00346468350186731,0.00281994721163774,"finalRR",0,2
"79",17.5,240.5342,0.0361171940376769,0.000116090023243464,0.00332135771369214,0.00273671796131875,"finalRR",0,2
"80",18.5,252.9476,0.03795128965407,0.000121278426527097,0.00319140896367366,0.00251761354808087,"finalRR",0,2
"81",19.5,269.0582,0.0403900087370405,0.00012892722132968,0.00313340018525101,0.00246208424946895,"finalRR",0,2
"82",20.5,282.7192,0.0425196216260608,0.000136370863678839,0.00307830733954754,0.00259373155779482,"finalRR",0,2
"83",21.5,304.3996,0.0454399096137633,0.000146138495405257,0.0030749808333578,0.00256710894873973,"finalRR",0,2
"84",22.5,317.3028,0.0469944560694061,0.000151102330997589,0.00297154290413696,0.00240853054673876,"finalRR",0,2
"85",23.5,324.8982,0.0481849479757577,0.000153580715747762,0.00282873350089378,0.00222351993639706,"finalRR",0,2
"86",24.5,329.6194,0.0493226856913293,0.000156108386802768,0.00270166955722307,0.00213675705454298,"finalRR",0,2
"87",25.5,336.7964,0.0504181747244546,0.00015917201161452,0.00259490294111328,0.00209788798068323,"finalRR",0,2
"88",26.5,353.4298,0.0521890177237697,0.000166558528711471,0.00256189038796613,0.00209040844935944,"finalRR",0,2
"89",27.5,368.3866,0.0538022049537015,0.000172996311250928,0.00251857016118436,0.00212826568704965,"finalRR",0,2
"90",28.5,385.6002,0.0566612310719341,0.000181504012378765,0.00251293171601222,0.00212885378471697,"finalRR",0,2
"91",29.5,398.863463463463,0.0598203676848045,0.0001886612985027,0.00249257697132783,0.0019628619535878,"finalRR",0,2
"92",30.5,35.9495662699213,0.00546822410470889,1.68639725227764e-05,0.00021336245887058,0.000170090912719754,"finalRR",0,2
"93",0.5,0,0,0,0,0,"finalGR",0,2
"94",1.5,1.38372093023256,0.000164980650623772,5.76605413743797e-07,0.00144717946386141,0.0040969377000489,"finalGR",0,2
"95",2.5,16.6046511627907,0.00195575934253008,6.93714899659388e-06,0.0063980565770715,0.0163324719462733,"finalGR",0,2
"96",3.5,22.5,0.0027816169115733,9.72029147996091e-06,0.00446235569662398,0.00944663577245237,"finalGR",0,2
"97",4.5,25.3023255813953,0.00345208147726208,1.0809703333629e-05,0.00318818301479107,0.00526320908705294,"finalGR",0,2
"98",5.5,28.3720930232558,0.00410743708988965,1.20403179849043e-05,0.00257089311977742,0.004529628955697,"finalGR",0,2
"99",6.5,56.0697674418605,0.00793245553330839,2.45954057830232e-05,0.00390386522680252,0.00654697778784707,"finalGR",0,2
"100",7.5,64.2790697674419,0.00900110266757925,2.87073411988111e-05,0.00355155843404641,0.00588668857816243,"finalGR",0,2
"101",8.5,44.5,0.00668829382274411,2.14138073716451e-05,0.00205505318331527,0.00346395625471285,"finalGR",0,2
"102",9.5,46.8488372093023,0.00723680603205091,2.26547935199481e-05,0.00184148411146046,0.00319748303547892,"finalGR",0,2
"103",10.5,54.4302325581395,0.00845615833181723,2.51481485751175e-05,0.00174788163283598,0.0024912545930921,"finalGR",0,2
"104",11.5,68.0813953488372,0.010377707152508,3.04644774330406e-05,0.00185143913557401,0.00224927101348534,"finalGR",0,2
"105",12.5,83.5116279069767,0.0128573613426523,3.76701949729531e-05,0.00194898058506307,0.00236354489296117,"finalGR",0,2
"106",13.5,104.988372093023,0.0159723832694454,4.77432066094203e-05,0.00213938500982361,0.00311814614963813,"finalGR",0,2
"107",14.5,133.581395348837,0.019463830684917,5.95040217810854e-05,0.00241927886758215,0.00357313670626047,"finalGR",0,2
"108",15.5,157.383720930233,0.022046413246691,6.70124458722356e-05,0.00248232081109075,0.00299423823781829,"finalGR",0,2
"109",16.5,193.558139534884,0.0271004316316859,7.93472408078653e-05,0.00262786654652596,0.00272803370256181,"finalGR",0,2
"110",17.5,190.941860465116,0.0271260794481554,7.80218944704068e-05,0.00230179993367825,0.00222635931752893,"finalGR",0,2
"111",18.5,211.279069767442,0.0311557661444934,8.8205429228659e-05,0.00233984582550248,0.00236565551859584,"finalGR",0,2
"112",19.5,285.255813953488,0.0425604525384972,0.000118626788082953,0.00288254906984428,0.00254679777109832,"finalGR",0,2
"113",20.5,303.604651162791,0.0483550651543262,0.000123903104848799,0.00276647911962157,0.00218016014487455,"finalGR",0,2
"114",21.5,299.848837209302,0.0485890361168861,0.000121600879003089,0.00249942017875624,0.00218674561204512,"finalGR",0,2
"115",22.5,270.639534883721,0.0433870080203569,0.000107316042830578,0.00204602133082797,0.00153571426829008,"finalGR",0,2
