"","Distance","MeanCounts","MeanBinDensity","MeanTotalDensity","MeanPropOcc","SDPropOcc","source","TimePoint","Position"
"1",0.5,1.52173913043478,0.48525707384403,1.18233364966639e-06,0.0119361804925618,0.00739746221792902,"finalGG",0,2
"2",1.5,0.638888888888889,0.114219576719577,5.09615186248898e-07,0.000719201830237051,0.00125549530977316,"finalGG",0,2
"3",2.5,0.514285714285714,0.083469387755102,3.84438702698729e-07,0.000220527578081643,0.000320190212830472,"finalGG",0,2
"4",3.5,0.294117647058824,0.0521008403361345,1.474709009899e-07,7.06666043066729e-05,0.000115144551331796,"finalGG",0,2
"5",4.5,0.241379310344828,0.0364532019704433,9.33481296074856e-08,3.23736147445307e-05,8.24403438479998e-05,"finalGG",0,2
"6",5.5,0,0,0,0,0,"finalGG",0,2
"7",6.5,0,0,0,0,0,"finalGG",0,2
"8",7.5,0,0,0,0,0,"finalGG",0,2
"9",8.5,0,0,0,0,0,"finalGG",0,2
"10",9.5,0,0,0,0,0,"finalGG",0,2
"11",10.5,0,0,0,0,0,"finalGG",0,2
"12",11.5,0,0,0,0,0,"finalGG",0,2
"13",12.5,0,0,0,0,0,"finalGG",0,2
"14",13.5,0,0,0,0,0,"finalGG",0,2
"15",14.5,0,0,0,0,0,"finalGG",0,2
"16",15.5,0,0,0,0,0,"finalGG",0,2
"17",16.5,0.107142857142857,0.0357142857142857,3.94470965032604e-08,1.31560945062675e-06,3.88539298699926e-06,"finalGG",0,2
"18",17.5,0.115384615384615,0.0299145299145299,5.58764782946822e-08,1.7646869398048e-06,6.57600451627382e-06,"finalGG",0,2
"19",18.5,0.04,0.00571428571428571,1.43552348640769e-08,3.92816833119887e-07,1.96408416559944e-06,"finalGG",0,2
"20",19.5,0.12,0.0311111111111111,1.07888422490701e-07,2.6088121885058e-06,7.56760678375581e-06,"finalGG",0,2
"21",20.5,0.173913043478261,0.0347826086956522,7.0785917485191e-08,1.47961305516266e-06,4.90224917077206e-06,"finalGG",0,2
"22",21.5,0.304347826086957,0.0415458937198068,1.42130045729593e-07,2.9345180726726e-06,1.08747535141244e-05,"finalGG",0,2
"23",22.5,0.260869565217391,0.0372670807453416,9.10506582648044e-08,1.68226587455483e-06,2.90044482674702e-06,"finalGG",0,2
"24",23.5,0.260869565217391,0.0693581780538302,2.05987166677359e-07,3.9632005781767e-06,8.65163147810612e-06,"finalGG",0,2
"25",24.5,0.578947368421053,0.132832080200501,2.95578027801295e-07,5.23270908765775e-06,7.41615272371015e-06,"finalGG",0,2
"26",25.5,0,0,0,0,0,"finalGG",0,2
"27",26.5,0,0,0,0,0,"finalGG",0,2
"28",27.5,0.466666666666667,0.141666666666667,4.97714797176831e-07,8.39148355343596e-06,1.02553265893946e-05,"finalGG",0,2
"29",28.5,1.625,0.220138888888889,2.96216047643702e-06,4.86061406921431e-05,0.000105773173057072,"finalGG",0,2
"30",29.5,1,0.5,3.57904124925143e-07,4.22243432096595e-06,NA,"finalGG",0,2
"31",0.5,0,0,0,0,0,"finalRG",0,2
"32",1.5,0,0,0,0,0,"finalRG",0,2
"33",2.5,0,0,0,0,0,"finalRG",0,2
"34",3.5,0.000442673749446658,0.000110668437361664,3.99896283631726e-10,1.04630522957618e-07,4.97297769644848e-06,"finalRG",0,2
"35",4.5,0.00354138999557326,0.000752545374059318,1.81544100504577e-09,4.63821664015667e-07,1.17652773943592e-05,"finalRG",0,2
