"","Distance","MeanCounts","MeanBinDensity","MeanTotalDensity","MeanPropOcc","SDPropOcc","source","TimePoint","Position"
"1",0.5,1.4,0.510694444444444,1.69251938793856e-06,0.0113921341550503,0.00686252624989639,"finalGG",0,2
"2",1.5,0.7,0.159,1.25967236367637e-06,0.00093073976201451,0.00144600109611977,"finalGG",0,2
"3",2.5,0.153846153846154,0.0307692307692308,7.06369926466591e-08,5.92795588912033e-05,0.000208034848794561,"finalGG",0,2
"4",3.5,0,0,0,0,0,"finalGG",0,2
"5",4.5,0.102564102564103,0.0205128205128205,4.91082548341187e-08,1.23094166003592e-05,3.68877360754395e-05,"finalGG",0,2
"6",5.5,0,0,0,0,0,"finalGG",0,2
"7",6.5,0.0769230769230769,0.00961538461538462,2.60654776664783e-08,4.43429771233411e-06,1.55616619177034e-05,"finalGG",0,2
"8",7.5,0.153846153846154,0.0192307692307692,5.21309553329566e-08,6.66456579250215e-06,2.33885332964299e-05,"finalGG",0,2
"9",8.5,0,0,0,0,0,"finalGG",0,2
"10",9.5,0,0,0,0,0,"finalGG",0,2
"11",10.5,0.102564102564103,0.0224358974358974,4.82418577074554e-08,2.68281987668445e-06,8.35396877643251e-06,"finalGG",0,2
"12",11.5,0.0789473684210526,0.0197368421052632,3.51437394919862e-08,2.29692683380055e-06,7.95081214627705e-06,"finalGG",0,2
"13",12.5,0,0,0,0,0,"finalGG",0,2
"14",13.5,0,0,0,0,0,"finalGG",0,2
"15",14.5,0,0,0,0,0,"finalGG",0,2
"16",15.5,0.114285714285714,0.0342857142857143,3.88856136775321e-08,1.2907769428831e-06,3.70184585750022e-06,"finalGG",0,2
"17",16.5,0.171428571428571,0.0666666666666667,7.15700509299664e-08,2.17691307093815e-06,4.87912789377247e-06,"finalGG",0,2
"18",17.5,0.242424242424242,0.0747474747474747,9.88336148990629e-08,2.57055141768859e-06,4.69552104065226e-06,"finalGG",0,2
"19",18.5,0.333333333333333,0.0993827160493827,1.28201440385e-07,3.13466901384743e-06,4.61335079575002e-06,"finalGG",0,2
"20",19.5,0.2,0.1,7.61750312521212e-08,1.91762832114822e-06,3.93489028968694e-06,"finalGG",0,2
"21",20.5,0,0,0,0,0,"finalGG",0,2
"22",21.5,0.125,0.0333333333333333,4.69364776272755e-08,9.9506683236698e-07,2.72051660740331e-06,"finalGG",0,2
"23",22.5,0,0,0,0,0,"finalGG",0,2
"24",23.5,0,0,0,0,0,"finalGG",0,2
"25",24.5,0.466666666666667,0.113888888888889,1.63471807693356e-07,2.68568942716267e-06,2.98243019834145e-06,"finalGG",0,2
"26",25.5,0.375,0.1875,3.14413148733387e-07,5.66806918029183e-06,8.07126878127631e-06,"finalGG",0,2
"27",26.5,0,0,0,0,0,"finalGG",0,2
"28",27.5,0.4,0.106666666666667,1.64631052813324e-07,2.21508677249232e-06,3.03893615771087e-06,"finalGG",0,2
"29",28.5,1,0.29,3.73676838294874e-07,4.75591963253042e-06,4.56145030158101e-07,"finalGG",0,2
"30",29.5,1,0.25,3.39417318997362e-07,4.58555721940172e-06,NA,"finalGG",0,2
"31",0.5,0,0,0,0,0,"finalRG",0,2
"32",1.5,0.000386996904024768,9.67492260061919e-05,2.16691495860024e-10,4.04744887387417e-07,2.05744211891949e-05,"finalRG",0,2
"33",2.5,0.000386996904024768,9.6749226006192e-05,2.16691495860024e-10,1.51346395595225e-07,7.69340042450519e-06,"finalRG",0,2
"34",3.5,0.0011609907120743,0.000677244582043344,4.96770734726086e-10,2.29720071219886e-07,6.73932450756078e-06,"finalRG",0,2
"35",4.5,0.00116144018583043,0.000387146728610143,5.84442683904735e-10,1.48224771357036e-07,4.35259812687153e-06,"finalRG",0,2
"36",5.5,0.00851722802942315,0.00348432055749129,4.07616702211963e-09,7.37265622338527e-07,7.98441267563225e-06,"finalRG",0,2
"37",6.5,0.0154858691444057,0.00600077429345722,7.17261240601105e-09,9.91211884994523e-07,8.46834915472601e-06,"finalRG",0,2
"38",7.5,0.0189848895776831,0.00833010461061604,1.01650158452329e-08,9.95323503736886e-07,7.3811639584e-06,"finalRG",0,2
"39",8.5,0.0237077341624563,0.00855033035367276,1.08491126221153e-08,9.63796593240562e-07,7.2882720364898e-06,"finalRG",0,2
"40",9.5,0.0206305955624757,0.00895289996107435,1.01333378539509e-08,6.95643005378187e-07,5.37385559641183e-06,"finalRG",0,2
"41",10.5,0.0164254986312084,0.00889714509190458,7.98556677352171e-09,4.73509982889362e-07,4.00506982631757e-06,"finalRG",0,2
"42",11.5,0.0161226897365317,0.0107484598243544,7.09587725307462e-09,3.85694532201679e-07,3.24116563305522e-06,"finalRG",0,2
"43",12.5,0.0194213238208482,0.010635486854274,8.85621965270563e-09,4.26431159930514e-07,3.69121527567177e-06,"finalRG",0,2
"44",13.5,0.0295527156549521,0.0144768370607029,1.64578997826036e-08,6.78441617493341e-07,5.85674886429756e-06,"finalRG",0,2
"45",14.5,0.0350947962888261,0.0162363856393707,1.69015245414155e-08,6.42213812167893e-07,4.72181345274566e-06,"finalRG",0,2
"46",15.5,0.0359477124183007,0.0189950980392157,1.88743915741895e-08,6.22087704375301e-07,4.06910155955675e-06,"finalRG",0,2
"47",16.5,0.0286188303608461,0.0148969998617448,1.86433666368551e-08,5.58028272600228e-07,4.12025891869904e-06,"finalRG",0,2
"48",17.5,0.0286074884307951,0.0163371196185668,1.43413940886981e-08,4.125454595737e-07,3.0109191337302e-06,"finalRG",0,2
"49",18.5,0.0456679470763978,0.0268672641912079,2.02732486084059e-08,5.39216323244376e-07,2.91808022263545e-06,"finalRG",0,2
"50",19.5,0.0702136938508504,0.0432184910597471,3.1952520432807e-08,7.89468931338945e-07,3.64462422912855e-06,"finalRG",0,2
"51",20.5,0.102436823104693,0.0694209859033866,4.53731166657856e-08,1.0257098750781e-06,3.71194281093052e-06,"finalRG",0,2
"52",21.5,0.115900383141762,0.0840414614121511,5.37617782514999e-08,1.12913372616411e-06,3.67811650194879e-06,"finalRG",0,2
"53",22.5,0.131714876033058,0.0913475255804801,6.73728548893775e-08,1.33348676391887e-06,4.54941548807618e-06,"finalRG",0,2
"54",23.5,0.166107382550336,0.0975551294343241,9.0117883786535e-08,1.68847172871415e-06,5.74146130287799e-06,"finalRG",0,2
"55",24.5,0.193251533742331,0.111524247735904,1.00797794925849e-07,1.77263220016478e-06,5.42165657910411e-06,"finalRG",0,2
"56",25.5,0.192066805845511,0.100602832179033,9.16243908403405e-08,1.49685134517159e-06,4.27430980332268e-06,"finalRG",0,2
"57",26.5,0.25676720804331,0.15148142010091,1.39934627368532e-07,2.22692529807669e-06,5.5639620173818e-06,"finalRG",0,2
"58",27.5,0.343692870201097,0.205218217695366,1.70834883500807e-07,2.51891432188601e-06,5.48219307218246e-06,"finalRG",0,2
"59",28.5,0.52794292508918,0.302876394315158,2.5961853235947e-07,3.63800873208534e-06,6.41849026651995e-06,"finalRG",0,2
"60",29.5,1.03780718336484,0.642773877036637,4.82450746722257e-07,6.27969598017984e-06,4.67326183341782e-06,"finalRG",0,2
"61",30.5,1.02,0.619380952380952,4.70456400886467e-07,5.91635143101683e-06,3.43268041104181e-06,"finalRG",0,2
"62",0.5,55.9858,0.00603256971930087,3.00455044947674e-05,0.411341391347444,0.224239790882195,"finalRR",0,2
"63",1.5,168.324,0.0178995484888036,8.92563892051566e-05,0.176986084350604,0.105337980033142,"finalRR",0,2
"64",2.5,166.1336,0.0172901549130083,8.540696126712e-05,0.0645238509064245,0.0517319873060829,"finalRR",0,2
"65",3.5,138.1614,0.0140791230649253,6.9118858246071e-05,0.0277793853623558,0.026673825021923,"finalRR",0,2
"66",4.5,133.8946,0.0134747544041684,6.61588453659678e-05,0.0167638394252572,0.0168392498831556,"finalRR",0,2
"67",5.5,145.1208,0.0144672465761125,7.08165522602644e-05,0.0127733464451647,0.0129004205657197,"finalRR",0,2
"68",6.5,165.965,0.0163481520826013,8.02829231571191e-05,0.0110780455289201,0.0107772889615754,"finalRR",0,2
"69",7.5,191.5798,0.0187786229043037,9.22499026919731e-05,0.0101444624036635,0.00931354550383041,"finalRR",0,2
"70",8.5,213.6728,0.0209490393104677,0.000103196147815398,0.00928488807872123,0.0080862867656862,"finalRR",0,2
"71",9.5,231.875,0.022704702141126,0.000112987392043863,0.00849154086459795,0.00735556386440997,"finalRR",0,2
"72",10.5,256.303,0.0253504656561447,0.00012619374879966,0.00804026529815627,0.00686466787177605,"finalRR",0,2
"73",11.5,273.3234,0.0271750157895917,0.00013502810410485,0.00742618593303511,0.00604519340731275,"finalRR",0,2
"74",12.5,288.6302,0.0283871143352917,0.000141747375946305,0.0068579384208478,0.00555793727626281,"finalRR",0,2
"75",13.5,300.236,0.0294082530822909,0.000146909862602286,0.00631847539114642,0.00485567054596035,"finalRR",0,2
"76",14.5,318.6796,0.0312575654629648,0.000155561642935569,0.00600038802670455,0.00434880508774043,"finalRR",0,2
"77",15.5,332.6942,0.032502212590417,0.000162626104285018,0.00565619814986608,0.00424592047486166,"finalRR",0,2
"78",16.5,345.5304,0.0336235119489287,0.000169954065522478,0.00535854269141334,0.0041107559384451,"finalRR",0,2
"79",17.5,376.0774,0.0365294086821172,0.000184412915019505,0.0053147662957884,0.0039996190150986,"finalRR",0,2
"80",18.5,414.129,0.0401450919444348,0.000202038683938342,0.00534849924781819,0.00397851937478928,"finalRR",0,2
"81",19.5,436.33,0.0422587717066592,0.000212562339629426,0.00519095248938857,0.00393634149313414,"finalRR",0,2
"82",20.5,440.3628,0.0426408621803786,0.000214102128496864,0.00484655754321048,0.00373996236214864,"finalRR",0,2
"83",21.5,452.571,0.0437490897247888,0.000216616696508899,0.00455901051739272,0.00317850446008648,"finalRR",0,2
"84",22.5,468.9882,0.0451288416118859,0.000221948088566836,0.00435659234794263,0.00287614917475953,"finalRR",0,2
"85",23.5,489.1388,0.0472545940039577,0.000235065749997295,0.00432887748091604,0.00314147677973949,"finalRR",0,2
"86",24.5,517.6712,0.0501311269532459,0.000250494289038249,0.00434071710786409,0.00307978308416464,"finalRR",0,2
"87",25.5,539.5838,0.0520311196576386,0.000259870290676864,0.00424155665967069,0.00299495129831088,"finalRR",0,2
"88",26.5,557.1892,0.0533780773416477,0.00026522015980328,0.00407552058545147,0.00286067906406045,"finalRR",0,2
"89",27.5,570.4112,0.0545954018426275,0.000269888310800799,0.00391797402191512,0.00268383831122429,"finalRR",0,2
"90",28.5,594.606921384277,0.0571340194471336,0.000279993562042535,0.00384912920194195,0.00256103910038102,"finalRR",0,2
"91",29.5,616.130452180872,0.0598559817422687,0.000290049189196064,0.00378922266219753,0.00255710414945755,"finalRR",0,2
"92",30.5,56.2573263749498,0.00549471084640212,2.63464574816915e-05,0.000329733127148416,0.000225331776604238,"finalRR",0,2
"93",0.5,0,0,0,0,0,"finalGR",0,2
"94",1.5,0,0,0,0,0,"finalGR",0,2
"95",2.5,0,0,0,0,0,"finalGR",0,2
