"","Distance","MeanCounts","MeanBinDensity","MeanTotalDensity","MeanPropOcc","SDPropOcc","source","TimePoint","Position"
"1",0.5,1.4,0.484781746031746,1.38154375803053e-06,0.0108524222592581,0.00689048523969663,"finalGG",0,2
"2",1.5,0.531914893617021,0.104787234042553,2.2762121220995e-07,0.000556308930323982,0.00086823876110812,"finalGG",0,2
"3",2.5,0.214285714285714,0.0416666666666667,9.21268291825309e-08,8.25679570270332e-05,0.000200229573760934,"finalGG",0,2
"4",3.5,0.0952380952380952,0.0163265306122449,3.82572517152864e-08,1.88443385407043e-05,5.87862039812711e-05,"finalGG",0,2
"5",4.5,0.214285714285714,0.0365646258503401,9.03079262959809e-08,2.57223443401975e-05,4.985159362917e-05,"finalGG",0,2
"6",5.5,0.0952380952380952,0.0127551020408163,3.39960704576928e-08,7.66198380226438e-06,2.39020829374399e-05,"finalGG",0,2
"7",6.5,0.119047619047619,0.0148809523809524,4.1643570216293e-08,6.86260360242183e-06,2.90397146706355e-05,"finalGG",0,2
"8",7.5,0.19047619047619,0.0238095238095238,6.45430875550892e-08,8.25136717166932e-06,2.57407047018584e-05,"finalGG",0,2
"9",8.5,0.142857142857143,0.0178571428571429,5.13946848454127e-08,4.81963497239211e-06,2.18153337571491e-05,"finalGG",0,2
"10",9.5,0.0238095238095238,0.0119047619047619,4.67396537631332e-08,2.20640150251278e-06,1.42991160143628e-05,"finalGG",0,2
"11",10.5,0.341463414634146,0.0627177700348432,1.52656822761215e-07,9.59127795494033e-06,2.05998915183568e-05,"finalGG",0,2
"12",11.5,0.219512195121951,0.0496515679442509,1.03279032876989e-07,6.02122367763326e-06,1.15538025172331e-05,"finalGG",0,2
"13",12.5,0.0625,0.015625,2.7149341113567e-08,1.52267585754235e-06,5.99166100140454e-06,"finalGG",0,2
"14",13.5,0,0,0,0,0,"finalGG",0,2
"15",14.5,0,0,0,0,0,"finalGG",0,2
"16",15.5,0.1,0.0244444444444444,3.66169603894657e-08,1.30940873840263e-06,4.04870145675418e-06,"finalGG",0,2
"17",16.5,0.233333333333333,0.07,1.1268769183536e-07,3.2322298050954e-06,7.43824073058105e-06,"finalGG",0,2
"18",17.5,0.142857142857143,0.0392857142857143,6.81283027109862e-08,1.72293192624815e-06,4.4166625128525e-06,"finalGG",0,2
"19",18.5,0.16,0.0546666666666667,6.64596333006952e-08,1.73123788176167e-06,4.1283571295333e-06,"finalGG",0,2
"20",19.5,0.0909090909090909,0.0242424242424242,7.01219612329492e-08,1.63134396561573e-06,5.41792662281082e-06,"finalGG",0,2
"21",20.5,0.0952380952380952,0.019047619047619,4.07939062927318e-08,8.39194292832693e-07,2.65044608220985e-06,"finalGG",0,2
"22",21.5,0.105263157894737,0.0210526315789474,4.07269464492272e-08,8.63784820643878e-07,2.58735236771026e-06,"finalGG",0,2
"23",22.5,0,0,0,0,0,"finalGG",0,2
"24",23.5,0,0,0,0,0,"finalGG",0,2
"25",24.5,0.684210526315789,0.145363408521303,2.49974315364852e-07,4.04675533647177e-06,4.10577238670108e-06,"finalGG",0,2
"26",25.5,0.0909090909090909,0.0454545454545455,8.55149360331046e-08,1.56925882264278e-06,5.20464271366096e-06,"finalGG",0,2
"27",26.5,0.1,0.0125,3.5710917658529e-08,4.96926918742354e-07,1.57142089387525e-06,"finalGG",0,2
