"","Distance","MeanCounts","MeanBinDensity","MeanTotalDensity","MeanPropOcc","SDPropOcc","source","TimePoint","Position"
"1",0.5,1.33870967741935,0.676612903225806,7.0055141593973e-07,0.0104494704735797,0.00512117597576717,"finalGG",0,2
"2",1.5,0.727272727272727,0.244949494949495,3.6006420092373e-07,0.000876891174347557,0.000965752190801977,"finalGG",0,2
"3",2.5,0.08,0.04,3.42680457256818e-08,3.08253706234257e-05,0.000106689483001601,"finalGG",0,2
"4",3.5,0,0,0,0,0,"finalGG",0,2
"5",4.5,0,0,0,0,0,"finalGG",0,2
"6",5.5,0.0869565217391304,0.0289855072463768,2.87686013213076e-08,6.99572434119791e-06,3.3550315323923e-05,"finalGG",0,2
"7",6.5,0.0454545454545455,0.0151515151515152,1.56980205030525e-08,2.62026683001561e-06,1.22901408344478e-05,"finalGG",0,2
"8",7.5,0.0454545454545455,0.0151515151515152,1.70484668157877e-08,2.03293217207784e-06,9.53529709856598e-06,"finalGG",0,2
"9",8.5,0.0454545454545455,0.0151515151515152,5.46367891097416e-08,3.07463492693457e-06,1.44213161169975e-05,"finalGG",0,2
"10",9.5,0.136363636363636,0.0378787878787879,1.23951128641691e-07,6.06705798642752e-06,1.61295571099375e-05,"finalGG",0,2
"11",10.5,0,0,0,0,0,"finalGG",0,2
"12",11.5,0.0476190476190476,0.0119047619047619,1.50353003457608e-08,8.78136682627278e-07,4.02412781865691e-06,"finalGG",0,2
"13",12.5,0,0,0,0,0,"finalGG",0,2
"14",13.5,0,0,0,0,0,"finalGG",0,2
"15",14.5,0,0,0,0,0,"finalGG",0,2
"16",15.5,0,0,0,0,0,"finalGG",0,2
"17",16.5,0,0,0,0,0,"finalGG",0,2
"18",17.5,0.238095238095238,0.0714285714285714,1.45036697203598e-07,4.00521165952278e-06,7.5065195946478e-06,"finalGG",0,2
"19",18.5,0.05,0.0166666666666667,1.87533134973665e-08,5.16394317852863e-07,2.30938559582727e-06,"finalGG",0,2
"20",19.5,0.210526315789474,0.0631578947368421,9.00952184571791e-08,2.16471520178962e-06,4.38807778609523e-06,"finalGG",0,2
"21",20.5,0,0,0,0,0,"finalGG",0,2
"22",21.5,0.0625,0.015625,3.90802922871632e-08,8.35376469584644e-07,3.34150587833857e-06,"finalGG",0,2
"23",22.5,0,0,0,0,0,"finalGG",0,2
"24",23.5,0,0,0,0,0,"finalGG",0,2
"25",24.5,0.266666666666667,0.0666666666666667,1.85459000657231e-07,3.20665078241186e-06,5.6684181393018e-06,"finalGG",0,2
"26",25.5,0.272727272727273,0.0545454545454545,1.15639022845775e-07,1.90121741974029e-06,6.30562482616617e-06,"finalGG",0,2
"27",26.5,0.3,0.1,1.38175576439783e-07,1.95599769242333e-06,3.14945549728708e-06,"finalGG",0,2
"28",27.5,0.285714285714286,0.0833333333333333,1.11256619620796e-07,1.56866310001281e-06,2.74772833174939e-06,"finalGG",0,2
"29",28.5,0.166666666666667,0.0416666666666667,5.2623551210163e-08,7.12837408504129e-07,1.746087920403e-06,"finalGG",0,2
"30",29.5,1,0.3,4.631858396652e-07,5.23999317589748e-06,5.98642101985986e-07,"finalGG",0,2
"31",0.5,0,0,0,0,0,"finalRG",0,2
"32",1.5,0.00156188988676298,0.00156188988676298,7.00893831861538e-10,1.63351938931525e-06,4.13089797310579e-05,"finalRG",0,2
"33",2.5,0.00586624951114587,0.0046929996089167,3.21396173833706e-09,2.33193794347997e-06,3.22358849288738e-05,"finalRG",0,2
"34",3.5,0.0113859442481351,0.00706713780918728,7.01550225221335e-09,2.29555907540566e-06,2.53541410883364e-05,"finalRG",0,2
"35",4.5,0.0201581027667984,0.0148221343873518,1.05889019030003e-08,2.65631895581204e-06,2.04279963736143e-05,"finalRG",0,2
"36",5.5,0.0244587008821171,0.0211173483025929,1.12173116318028e-08,2.34897617726038e-06,1.5618206141656e-05,"finalRG",0,2
"37",6.5,0.0172131147540984,0.0127732240437158,7.1883184278576e-09,1.21504517738875e-06,1.07432822569975e-05,"finalRG",0,2
"38",7.5,0.0335960182496889,0.0186644545831605,1.42387779268151e-08,1.83453703442836e-06,1.33324568543966e-05,"finalRG",0,2
"39",8.5,0.0569620253164557,0.0305485232067511,3.06049216106656e-08,2.48958595766704e-06,1.36179489381357e-05,"finalRG",0,2
"40",9.5,0.0703735881841877,0.0307703446278598,3.88952920620281e-08,2.58006684785988e-06,1.42282431021333e-05,"finalRG",0,2
"41",10.5,0.0566711289602856,0.0232039268183846,3.04651165321276e-08,1.78973895976818e-06,9.56352941926068e-06,"finalRG",0,2
"42",11.5,0.0671201814058957,0.0284731670445956,3.12062453426613e-08,1.77176430837974e-06,8.81035196077502e-06,"finalRG",0,2
"43",12.5,0.0657407407407407,0.0312191358024691,3.47120378622434e-08,1.61392185981311e-06,7.71567769708043e-06,"finalRG",0,2
"44",13.5,0.0670470756062767,0.0287129497543192,3.20450180016531e-08,1.3113596728427e-06,6.61616044959974e-06,"finalRG",0,2
"45",14.5,0.0413625304136253,0.0171938361719384,1.85912153282534e-08,6.86096745081493e-07,3.3289256463505e-06,"finalRG",0,2
"46",15.5,0.0292803970223325,0.0114143920595533,1.09988091399651e-08,3.79768931117863e-07,2.75840502227241e-06,"finalRG",0,2
"47",16.5,0.0334498252621068,0.0174488267598602,1.38357444941595e-08,4.63268931644992e-07,2.73999755414405e-06,"finalRG",0,2
"48",17.5,0.0893939393939394,0.0419444444444444,4.16346851738846e-08,1.20827033033579e-06,4.52314955049273e-06,"finalRG",0,2
"49",18.5,0.117037804246504,0.0480838943552563,5.9933177647101e-08,1.55783392459635e-06,5.31329816263103e-06,"finalRG",0,2
"50",19.5,0.110695187165775,0.0437522281639929,7.04762114854528e-08,1.69016888608332e-06,7.01104615766874e-06,"finalRG",0,2
"51",20.5,0.158185840707965,0.0571810471976401,9.23847165740969e-08,2.07564400493584e-06,6.80587656989896e-06,"finalRG",0,2
"52",21.5,0.238892094633583,0.0933064050778996,1.18106208408903e-07,2.48195974650337e-06,6.5609723795659e-06,"finalRG",0,2
"53",22.5,0.266832917705736,0.0942123857024106,1.19699053038238e-07,2.3358966101597e-06,6.34863598013652e-06,"finalRG",0,2
"54",23.5,0.20904729266621,0.0811514736120631,1.00563495831071e-07,1.83626340306681e-06,5.40256254051212e-06,"finalRG",0,2
"55",24.5,0.278846153846154,0.102995562130178,1.32573697009724e-07,2.27469362440528e-06,5.49843041509286e-06,"finalRG",0,2
"56",25.5,0.307506053268765,0.114608555286521,1.43676499533835e-07,2.31878344553112e-06,4.84883437597433e-06,"finalRG",0,2
