"","Distance","MeanCounts","MeanBinDensity","MeanTotalDensity","MeanPropOcc","SDPropOcc","source","TimePoint","Position"
"1",0.5,2.05813953488372,0.465483321587973,9.28982654531712e-07,0.0155097805761452,0.0117696341541148,"finalGG",0,2
"2",1.5,1.20289855072464,0.131477821695213,5.0586860367779e-07,0.00125806442735876,0.00163977723465922,"finalGG",0,2
"3",2.5,0.529411764705882,0.0712084076054664,2.6502083116896e-07,0.000215324280090106,0.00045339038368733,"finalGG",0,2
"4",3.5,0.227272727272727,0.0437710437710438,1.28851408844335e-07,4.69709681752034e-05,0.000136289472092021,"finalGG",0,2
"5",4.5,0.0625,0.0138888888888889,3.05261713777496e-08,7.50105074084386e-06,3.62581576990642e-05,"finalGG",0,2
"6",5.5,0.032258064516129,0.0161290322580645,1.3695291928135e-08,3.0946975293562e-06,1.70937171071974e-05,"finalGG",0,2
"7",6.5,0.05,0.00625,2.10427322965332e-08,3.5890979455484e-06,1.57863241715469e-05,"finalGG",0,2
"8",7.5,0.421052631578947,0.0526315789473684,1.62467559041978e-07,1.99761589929683e-05,7.31365473593259e-05,"finalGG",0,2
"9",8.5,0.0196078431372549,0.00326797385620915,6.33394038690305e-09,6.61518525622446e-07,4.72418720488789e-06,"finalGG",0,2
"10",9.5,1.09803921568627,0.116013071895425,4.56383493017837e-07,4.12044639842785e-05,7.31709018314347e-05,"finalGG",0,2
"11",10.5,0.387755102040816,0.0561224489795918,1.68783546789802e-07,1.18735766860046e-05,3.19420062761171e-05,"finalGG",0,2
"12",11.5,0.142857142857143,0.0226757369614512,9.74814538606272e-08,5.12075603642045e-06,1.77020420831922e-05,"finalGG",0,2
"13",12.5,0.142857142857143,0.0238095238095238,5.39270636423111e-08,2.88115395723151e-06,9.1453363626782e-06,"finalGG",0,2
"14",13.5,0.102040816326531,0.0158730158730159,4.42936040849851e-08,1.95900238831061e-06,5.89486287244501e-06,"finalGG",0,2
