"","Distance","MeanCounts","MeanBinDensity","MeanTotalDensity","MeanPropOcc","SDPropOcc","source","TimePoint","Position"
"1",0.5,4.03621169916435,0.214586981344825,2.25361207797051e-06,0.029628200728956,0.025278469869935,"finalGG",0,2
"2",1.5,2.8463687150838,0.124088006301585,1.50409567557634e-06,0.0029769479262952,0.00344815430435928,"finalGG",0,2
"3",2.5,1.11173184357542,0.0506695445673326,5.41311994335441e-07,0.0004296903897544,0.000713455909102312,"finalGG",0,2
"4",3.5,0.581005586592179,0.0229974184381291,2.36933841355718e-07,0.000114961278547646,0.000322289383205139,"finalGG",0,2
"5",4.5,0.290502793296089,0.00814035308303472,1.11606548689444e-07,3.5064262565263e-05,0.000163367264104316,"finalGG",0,2
"6",5.5,0.0921787709497207,0.00305899386222889,3.51917114135075e-08,7.68035682242319e-06,4.43614995038146e-05,"finalGG",0,2
"7",6.5,0.0977653631284916,0.00294158946880787,3.75336877450149e-08,5.93434912964013e-06,2.23838069583702e-05,"finalGG",0,2
"8",7.5,0.0837988826815642,0.00423279696210708,5.12274941606978e-08,4.9620823326837e-06,2.3445172476757e-05,"finalGG",0,2
"9",8.5,0.259776536312849,0.0114240353597361,1.10568437063984e-07,1.02573976000741e-05,3.77802114444628e-05,"finalGG",0,2
"10",9.5,0.231843575418994,0.0115785782717268,1.17049348270925e-07,8.25973733075028e-06,2.11571229720194e-05,"finalGG",0,2
"11",10.5,0.328611898016997,0.0114126777367653,1.38206586568911e-07,9.08641862770666e-06,2.99090927699431e-05,"finalGG",0,2
"12",11.5,0.451149425287356,0.0119831482588103,1.75270065553501e-07,1.066011067512e-05,3.61279712395244e-05,"finalGG",0,2
"13",12.5,0.468390804597701,0.0147084230450768,2.10132440809161e-07,1.08504092025537e-05,3.39583258485884e-05,"finalGG",0,2
"14",13.5,0.514367816091954,0.0188571501203455,3.02273603157432e-07,1.2710587404315e-05,4.77868471541722e-05,"finalGG",0,2
"15",14.5,0.70326409495549,0.0266059988042539,3.35799246853914e-07,1.33634717306917e-05,3.78734833005167e-05,"finalGG",0,2
"16",15.5,0.546583850931677,0.0200543423902485,2.45027232745034e-07,8.8011111798324e-06,2.13874366509829e-05,"finalGG",0,2
"17",16.5,0.583850931677019,0.0201029851361069,2.42387742300084e-07,8.08558351824877e-06,2.16529477489639e-05,"finalGG",0,2
"18",17.5,0.653125,0.0182827524667103,2.57552741759916e-07,7.78049481725004e-06,1.98911668512852e-05,"finalGG",0,2
"19",18.5,0.783018867924528,0.0236207181758407,3.05880191949386e-07,8.35909387013287e-06,2.05180500712144e-05,"finalGG",0,2
"20",19.5,0.737341772151899,0.0312134122499539,3.08741364964728e-07,7.52153141837627e-06,1.42823088623957e-05,"finalGG",0,2
"21",20.5,0.795527156549521,0.0374107881344298,3.69584011420676e-07,8.33261570594495e-06,1.65945461403619e-05,"finalGG",0,2
"22",21.5,1.57049180327869,0.055165053411488,7.98588974136069e-07,1.66873466219477e-05,3.84067288063576e-05,"finalGG",0,2
"23",22.5,1.56565656565657,0.0514482634416348,6.84376289374805e-07,1.32885356536892e-05,2.33547685079805e-05,"finalGG",0,2
"24",23.5,0.996197718631179,0.0444035777239794,5.24961503378892e-07,9.73344536025732e-06,3.25666516378912e-05,"finalGG",0,2
"25",24.5,0.804878048780488,0.0356202577045003,4.68448583216053e-07,8.33257416534609e-06,3.46387839576647e-05,"finalGG",0,2
"26",25.5,1.31304347826087,0.0537112221553369,5.82797802972107e-07,9.41972380358739e-06,1.3550781702904e-05,"finalGG",0,2
"27",26.5,1.63681592039801,0.0637380329698641,7.00818525065304e-07,1.04090524392816e-05,1.6209834200507e-05,"finalGG",0,2
"28",27.5,1.48022598870056,0.0485107961546128,6.13890290377901e-07,8.39845474990789e-06,1.3112260814328e-05,"finalGG",0,2
"29",28.5,1.86792452830189,0.0743258058091319,7.66288383991479e-07,9.79027430649576e-06,1.16952243292646e-05,"finalGG",0,2
"30",29.5,3.52985074626866,0.147722958868245,1.5499558930032e-06,1.94225487365525e-05,2.01108682320671e-05,"finalGG",0,2
"31",30.5,1.38709677419355,0.0558919628895324,5.4376133579193e-07,6.26647201303412e-06,3.52408628311085e-06,"finalGG",0,2
"32",0.5,0.00338123415046492,0.000147010180454997,2.29666772557186e-09,2.4754101515008e-05,0.0010316547049134,"finalRG",0,2
"33",1.5,0.0141589180050719,0.00070474499385889,8.76323990541056e-09,1.48082571562994e-05,0.000339339541558321,"finalRG",0,2
