0,0,0
0,0,1
0,0,2
0,0,3
0,0,4
0,0,5
35,0,6
375,135,7
2223,1393,8
7980,3598,9
18301,6563,10
24535,8273,11
25156,8019,12
21175,8058,13
18269,8088,14
15248,8042,15
11591,8017,16
9230,7963,17
6966,8109,18
5419,8093,19
4654,7782,20
3909,7313,21
3103,7068,22
2478,6728,23
1973,6460,24
1837,6206,25
1420,6013,26
1037,5161,27
724,4633,28
600,4495,29
418,3483,30
347,3244,31
272,2678,32
167,2239,33
151,1822,34
130,1659,35
87,1056,36
71,967,37
53,875,38
41,692,39
24,466,40
26,517,41
15,290,42
0,322,43
12,319,44
0,235,45
0,181,46
0,131,47
0,113,48
0,98,49
0,144,50
0,128,51
0,22,52
0,80,53
0,51,54
27,45,55
10,10,56
21,23,57
20,36,58
22,38,59
33,23,60
42,47,61
30,0,62
23,74,63
15,0,64
0,0,65
0,15,66
0,0,67
0,10,68
0,0,69
0,14,70
0,0,71
0,0,72
0,0,73
0,0,74
0,10,75
0,0,76
0,0,77
0,0,78
0,10,79
0,0,80
0,10,81
0,0,82
0,0,83
0,0,84
0,0,85
0,0,86
0,0,87
0,0,88
0,0,89
0,0,90
0,0,91
