aggregateSizeList1,aggregateSizeList2
0.3066624,Sa
0.70532352,Sa
2.42263296,Sa
1.87064064,Sa
0.42932736,Sa
9.56786688,Sa
8.00388864,Sa
10.45718784,Sa
0.9199872,Sa
1.01198592,Sa
0.49065984,Sa
1.74797568,Sa
3.5266176,Sa
3.066624,Sa
18.67574016,Sa
1.0733184,Sa
4.04794368,Sa
2.20796928,Sa
2.97462528,Sa
0.36799488,Sa
7.75855872,Sa
2.4532992,Sa
1.56397824,Sa
1.74797568,Sa
0.73598976,Sa
2.48396544,Sa
0.95065344,Sa
5.55058944,Sa
0.4599936,Sa
2.85196032,Sa
1.50264576,Sa
10.51852032,Sa
7.14523392,Sa
1.16531712,Sa
3.49595136,Sa
2.97462528,Sa
5.6732544,Sa
0.3066624,Sa
0.3066624,Sa
5.39725824,Sa
1.31864832,Sa
0.3066624,Sa
0.39866112,Sa
1.44131328,Sa
2.7599616,Sa
2.6066304,Sa
8.21855232,Sa
3.55728384,Sa
0.88932096,Sa
3.2199552,Sa
0.3066624,Sa
1.34931456,Sa
11.00918016,Sa
1.34931456,Sa
3.09729024,Sa
0.3066624,Sa
0.49065984,Sa
0.88932096,Sa
0.73598976,Sa
0.36799488,Sa
10.91718144,Sa
2.11597056,Sa
1.34931456,Sa
0.36799488,Sa
2.79062784,Sa
1.41064704,Sa
0.79732224,Sa
1.41064704,Sa
0.33732864,Sa
4.81459968,Sa
2.94395904,Sa
2.02397184,Sa
0.36799488,Sa
0.36799488,Sa
5.58125568,Sa
2.85196032,Sa
7.5132288,Sa
2.1466368,Sa
0.39866112,Sa
1.56397824,Sa
13.58514432,Sa
1.01198592,Sa
2.42263296,Sa
0.82798848,Sa
3.066624,Sa
0.70532352,Sa
0.4599936,Sa
3.46528512,Sa
4.93726464,Sa
3.2199552,Sa
1.2266496,Sa
17.1730944,Sa
0.39866112,Sa
1.28798208,Sa
0.9199872,Sa
8.8932096,Sa
5.48925696,Sa
2.48396544,Sa
2.69862912,Sa
6.56257536,Sa
0.9199872,Sa
10.15052544,Sa
7.57456128,Sa
0.88932096,Sa
2.02397184,Sa
5.12126208,Sa
4.35460608,Sa
1.47197952,Sa
4.38527232,Sa
0.36799488,Sa
1.9933056,Sa
0.70532352,Sa
0.4599936,Sa
7.14523392,Sa
3.3732864,Sa
2.88262656,Sa
0.33732864,Sa
1.87064064,Sa
0.70532352,Sa
2.39196672,Sa
1.62531072,Sa
8.433216,Sa
1.77864192,Sa
4.26260736,Sa
3.46528512,Sa
2.17730304,Sa
1.47197952,Sa
1.80930816,Sa
3.28128768,Sa
0.73598976,Sa
0.49065984,Sa
3.74128128,Sa
8.46388224,Sa
6.86923776,Sa
3.31195392,Sa
6.50124288,Sa
2.69862912,Sa
1.19598336,Sa
3.25062144,Sa
0.766656,Sa
0.55199232,Sa
0.36799488,Sa
0.9199872,Sa
3.18928896,Sa
2.36130048,Sa
0.42932736,Sa
5.91858432,Sa
2.82129408,Sa
0.36799488,Sa
0.36799488,Sa
0.70532352,Sa
0.3066624,Sa
0.4599936,Sa
2.69862912,Sa
6.31724544,Sa
0.49065984,Sa
0.85865472,Sa
0.33732864,Sa
22.14102528,Sa
2.9132928,Sa
2.57596416,Sa
3.2199552,Sa
3.77194752,Sa
2.08530432,Sa
18.36907776,Sa
0.52132608,Sa
4.63060224,Sa
9.966528,Sa
3.25062144,Sa
1.65597696,Sa
0.73598976,Sa
6.7465728,Sa
3.46528512,Sa
3.61861632,Sa
0.4599936,Sa
2.51463168,Sa
1.65597696,Sa
4.93726464,Sa
6.19458048,Sa
8.86254336,Sa
3.5266176,Sa
1.62531072,Sa
2.94395904,Sa
8.21855232,Sa
1.533312,Sa
5.48925696,Sa
5.70392064,Sa
8.5865472,Sa
2.51463168,Sa
1.80930816,Sa
6.04124928,Sa
0.52132608,Sa
5.18259456,Sa
1.9933056,Sa
0.36799488,Sa
14.19846912,Sa
1.13465088,Sa
0.36799488,Sa
0.67465728,Sa
2.54529792,Sa
4.1399424,Sa
18.98240256,Sa
0.95065344,Sa
0.36799488,Sa
8.18788608,Sa
0.42932736,Sa
1.80930816,Sa
2.20796928,Sa
1.19598336,Sa
1.77864192,Sa
9.53720064,Sa
2.88262656,Sa
1.2266496,Sa
4.41593856,Sa
0.55199232,Sa
7.32923136,Sa
0.3066624,Sa
1.62531072,Sa
2.97462528,Sa
0.67465728,Sa
14.07580416,Sa
1.96263936,Sa
0.49065984,Sa
1.16531712,Sa
2.57596416,Sa
0.36799488,Sa
2.94395904,Sa
2.9132928,Sa
1.96263936,Sa
3.15862272,Sa
0.49065984,Sa
8.95454208,Sa
7.72789248,Sa
4.81459968,Sa
