"","Distance","MeanCounts","MeanBinDensity","MeanTotalDensity","MeanPropOcc","SDPropOcc","source","TimePoint","Position"
"1",0.5,47.8544,0.00631580720854184,2.50511108355719e-05,0.351618699523945,0.185212176502447,"finalGG",0,2
"2",1.5,128.4708,0.0167433964097324,6.62534284376101e-05,0.135491748853902,0.0912900662340705,"finalGG",0,2
"3",2.5,140.7136,0.0180196864828367,7.12240219813207e-05,0.0548875138392618,0.0491115880089599,"finalGG",0,2
"4",3.5,146.0898,0.0184160194744989,7.24904935664462e-05,0.0293522197401823,0.0283543513142563,"finalGG",0,2
"5",4.5,148.5776,0.0185524421822294,7.34458247831062e-05,0.0185199046858841,0.0181676630958662,"finalGG",0,2
"6",5.5,157.1636,0.0194422529607248,7.73908771949154e-05,0.0137564199641774,0.0131710475976198,"finalGG",0,2
"7",6.5,161.6386,0.0198359155132332,7.87015822715933e-05,0.0107057536316497,0.0100754778549523,"finalGG",0,2
"8",7.5,163.36,0.0200105776254885,7.93469302265649e-05,0.00858614819735316,0.00790561220644357,"finalGG",0,2
"9",8.5,166.8996,0.0205886568005923,8.17230925445987e-05,0.00720424574316332,0.00636289542210741,"finalGG",0,2
"10",9.5,177.6868,0.0218567302339789,8.71924099127814e-05,0.00645229239865702,0.00543967415665622,"finalGG",0,2
"11",10.5,191.7928,0.0234400663556026,9.42115733071357e-05,0.00596696574027654,0.00498450342903837,"finalGG",0,2
"12",11.5,205.036,0.0248917838079173,9.97730684401099e-05,0.00551599658051606,0.00449447532644854,"finalGG",0,2
"13",12.5,217.0772,0.0262872348366578,0.000104114638213238,0.0050942142526654,0.00389120245694644,"finalGG",0,2
"14",13.5,233.2696,0.0283115364806106,0.000110491399760692,0.00482387985678172,0.00351118966218019,"finalGG",0,2
"15",14.5,252.1938,0.0304214521776363,0.000118932433250331,0.00465390051183699,0.00340026974987936,"finalGG",0,2
"16",15.5,269.9978,0.0322506883724034,0.000127384268477894,0.00448813955619075,0.00331468895102283,"finalGG",0,2
"17",16.5,282.6444,0.0336392514960683,0.000132926957272972,0.00424338983619647,0.00310403828927599,"finalGG",0,2
"18",17.5,293.677,0.0351376060585418,0.000138693321069297,0.00402999838380509,0.00288928491379222,"finalGG",0,2
"19",18.5,312.334,0.0375459826401679,0.000148887150921662,0.00396100939965561,0.00284938368048776,"finalGG",0,2
"20",19.5,338.2778,0.0406748747708255,0.000161969603939212,0.00397051981869441,0.00281678631922416,"finalGG",0,2
"21",20.5,348.3538,0.0419018297447998,0.000166642888487722,0.00378102771422814,0.0026763273797192,"finalGG",0,2
"22",21.5,358.332,0.0430818652298529,0.000171498881794671,0.00361658723193121,0.002607229207452,"finalGG",0,2
"23",22.5,375.8188,0.0450405802892727,0.000178539335509245,0.00350922462613763,0.00244495005816195,"finalGG",0,2
"24",23.5,393.6592,0.047130585534398,0.000185641144684537,0.00341259876984195,0.00227668938947222,"finalGG",0,2
"25",24.5,411.2518,0.0490677611258351,0.00019234076749949,0.00331418790700465,0.00212730846965065,"finalGG",0,2
"26",25.5,416.8102,0.0498689158374324,0.000194783854516753,0.00315875422273811,0.00200239077199492,"finalGG",0,2
"27",26.5,435.0236,0.0520853097315034,0.000204145679250535,0.00312730032079294,0.002013426370438,"finalGG",0,2
"28",27.5,454.043426055633,0.0543239066349292,0.000211507823163386,0.00305862669642666,0.00196741194439511,"finalGG",0,2
"29",28.5,482.913496195435,0.0579431178942313,0.000224025829244964,0.00306660083074863,0.00202760205758064,"finalGG",0,2
"30",29.5,508.632243833968,0.0618590701829504,0.00023645642094145,0.00307417029557702,0.00207404730286929,"finalGG",0,2
"31",30.5,45.8608361947081,0.00563326153750346,2.14205570922568e-05,0.000267367787654633,0.000201910437858008,"finalGG",0,2
