"","Distance","MeanCounts","MeanBinDensity","MeanTotalDensity","MeanPropOcc","SDPropOcc","source","TimePoint","Position"
"1",0.5,32.74,0.00528211826859142,1.3400939312446e-05,0.239690375625103,0.186344160438415,"finalGG",0,2
"2",1.5,79.7,0.0101639110390554,3.27736616650289e-05,0.0834513772202299,0.0991007131239633,"finalGG",0,2
"3",2.5,89.42,0.00919826470868746,3.7638951276039e-05,0.0345927257002244,0.0516579959294803,"finalGG",0,2
"4",3.5,91.32,0.00981832319757182,3.85862240313544e-05,0.0184306123983625,0.0232017797647557,"finalGG",0,2
"5",4.5,99.12,0.0105012520206064,4.28743716203714e-05,0.0121701483482564,0.0151052038073086,"finalGG",0,2
"6",5.5,124.08,0.0128554454884712,5.35827369555793e-05,0.0102648482842806,0.0134011538438757,"finalGG",0,2
"7",6.5,132.66,0.0141695240260587,5.58519417538044e-05,0.00801742491161083,0.0101031859895918,"finalGG",0,2
"8",7.5,141.82,0.016246325988477,6.15343388942691e-05,0.00673440700005761,0.00807727536355833,"finalGG",0,2
"9",8.5,163.14,0.0191442342980292,6.90694443391156e-05,0.00609039242886379,0.0066772818864806,"finalGG",0,2
"10",9.5,183.68,0.0202710056085309,7.96111216286632e-05,0.0056967702074743,0.00667839980998662,"finalGG",0,2
"11",10.5,209.02,0.0257025624708727,9.33931952589554e-05,0.00564350031837627,0.00550558170739945,"finalGG",0,2
"12",11.5,191.8,0.0247967951712651,8.49731009789509e-05,0.00444653548890759,0.00414766360087708,"finalGG",0,2
"13",12.5,189.92,0.024528792342672,8.25722382159604e-05,0.00378744230462044,0.00338258723055309,"finalGG",0,2
"14",13.5,218.24,0.0272819767618503,9.73018133536514e-05,0.00392692340388181,0.00396458720631308,"finalGG",0,2
"15",14.5,236.78,0.0297412621292967,0.000103395017871998,0.00379536702214342,0.00304288252625375,"finalGG",0,2
"16",15.5,239.14,0.0296231403399832,0.000101165156538207,0.00336585981516654,0.002498487461357,"finalGG",0,2
"17",16.5,224.18,0.0282519471431209,9.73491064746881e-05,0.00292121095372458,0.00250253149473825,"finalGG",0,2
"18",17.5,264.3,0.0350409949507653,0.000112971085135067,0.00313122602827979,0.00244973452443151,"finalGG",0,2
"19",18.5,312.22,0.043903994559855,0.000133799259875849,0.00338411630712248,0.00246155001181787,"finalGG",0,2
"20",19.5,321.78,0.0440912522731773,0.00013859083619647,0.00323150808839962,0.00241329695038552,"finalGG",0,2
"21",20.5,320.64,0.0424828592919608,0.000134856055222992,0.00292717260461815,0.00199371222174787,"finalGG",0,2
"22",21.5,315.64,0.0401132635544417,0.000130466548962039,0.00263495046193709,0.00192907489311499,"finalGG",0,2
"23",22.5,351.46,0.0436010678107381,0.000142958935253314,0.00270121403909613,0.00190609786890838,"finalGG",0,2
"24",23.5,377.78,0.0477816388182991,0.000154007019410809,0.00274091638584419,0.00186563472097516,"finalGG",0,2
