"","Distance","MeanCounts","MeanBinDensity","MeanTotalDensity","MeanPropOcc","SDPropOcc","source","TimePoint","Position"
"1",0.5,35.918,0.00586317064089558,1.69010621765e-05,0.263904369012595,0.182913493558903,"finalGG",0,2
"2",1.5,91.87,0.0134535460281893,4.26454917846146e-05,0.0966947194393141,0.0929637601994695,"finalGG",0,2
"3",2.5,91.2752,0.0121642259468633,4.1578828005405e-05,0.0355108867512662,0.0437176697537947,"finalGG",0,2
"4",3.5,88.4996,0.0112498871643481,4.04497672962865e-05,0.0177359640098883,0.0220662837454289,"finalGG",0,2
"5",4.5,93.3354,0.0116737810259189,4.39297254989185e-05,0.0114856312405552,0.0138711050224138,"finalGG",0,2
"6",5.5,109.47,0.0133113872279761,5.21963145675688e-05,0.00921724595246617,0.011423611949741,"finalGG",0,2
"7",6.5,125.1162,0.015133330734334,5.93216997545136e-05,0.00774011757458536,0.00933906791655311,"finalGG",0,2
"8",7.5,143.835,0.017259473145144,6.81229071750256e-05,0.00691992766166297,0.00810280709119574,"finalGG",0,2
"9",8.5,168.1684,0.0201507980877414,8.06870711596964e-05,0.00657128960401968,0.00761055708975714,"finalGG",0,2
"10",9.5,191.5202,0.0228920576939246,9.19392395792411e-05,0.00621906764523469,0.00691088181420865,"finalGG",0,2
"11",10.5,213.151,0.0254148577681468,0.000101435530508421,0.00586106519170659,0.00626624671940231,"finalGG",0,2
"12",11.5,233.231,0.027773449617723,0.000110267701105518,0.00553367468458088,0.00592894904206997,"finalGG",0,2
"13",12.5,243.574,0.0292295955317393,0.000115626554509389,0.00510279942352796,0.00558340869991754,"finalGG",0,2
"14",13.5,252.2828,0.0310087952068365,0.000119962361914683,0.00471707832598768,0.00505097528038703,"finalGG",0,2
"15",14.5,264.1596,0.0325991569032717,0.000123571062074529,0.00439176718579452,0.00454554191459183,"finalGG",0,2
"16",15.5,274.6114,0.0341444806034196,0.000126708122104569,0.00409480037718623,0.00408525582296005,"finalGG",0,2
"17",16.5,280.5688,0.0352832511211736,0.000128025025667732,0.00379154446551669,0.00350578466677186,"finalGG",0,2
"18",17.5,291.9876,0.0371355887509992,0.000132750910373632,0.00361508204878601,0.00318498074140191,"finalGG",0,2
"19",18.5,303.2532,0.0386410989144912,0.000137029341618687,0.00345041669364665,0.00313354414731151,"finalGG",0,2
"20",19.5,320.283,0.040947787251466,0.000143748815058184,0.00336420037570471,0.00300492849156507,"finalGG",0,2
"21",20.5,334.8544,0.0427343188761874,0.000149220746915828,0.00325854414666824,0.00274970396624359,"finalGG",0,2
"22",21.5,348.2936,0.044099904725321,0.000154456951339649,0.00315697296856356,0.00261362945732999,"finalGG",0,2
"23",22.5,361.0102,0.045718627750925,0.000159535548159259,0.00306090932233438,0.00255532557728005,"finalGG",0,2
"24",23.5,372.3988,0.0475979066390302,0.000163692176289312,0.00295737880556333,0.00248601192888263,"finalGG",0,2
"25",24.5,389.674,0.0500947682566474,0.000170236431364442,0.00290277740044136,0.00238060245370537,"finalGG",0,2
"26",25.5,408.7984,0.0530960610939366,0.000178508083050705,0.00288368531063863,0.00232464985466197,"finalGG",0,2
"27",26.5,419.3,0.0548081146976445,0.000182641212130496,0.00280167299850987,0.00226956615246066,"finalGG",0,2
"28",27.5,431.9932,0.056864343857462,0.000187987803672273,0.00274407358884479,0.00221793532382234,"finalGG",0,2
