"","Distance","MeanCounts","MeanBinDensity","MeanTotalDensity","MeanPropOcc","SDPropOcc","source","TimePoint","Position"
"1",0.5,47.7124,0.00635575451485149,2.49932221297665e-05,0.350876991052557,0.18391363115081,"finalGG",0,2
"2",1.5,128.7644,0.0167935564893536,6.62937382383823e-05,0.13596756992887,0.0912689776031372,"finalGG",0,2
"3",2.5,141.473,0.017978492940365,7.06545130057132e-05,0.0552037229417163,0.0492356865391402,"finalGG",0,2
"4",3.5,146.1586,0.018315502833044,7.19605215806997e-05,0.029402162525798,0.0289650820456069,"finalGG",0,2
"5",4.5,148.3848,0.0183836791271124,7.27387229042265e-05,0.0184900574593372,0.0182532668952141,"finalGG",0,2
"6",5.5,157.3084,0.0192231942898793,7.64890920643959e-05,0.0137461852428294,0.0131893303599373,"finalGG",0,2
"7",6.5,165.2382,0.0201135434017956,7.97059114143424e-05,0.0109206568641954,0.0100462447391649,"finalGG",0,2
"8",7.5,168.6808,0.0205669077694722,8.14338823143757e-05,0.00884961657760329,0.00793546097453747,"finalGG",0,2
"9",8.5,172.304,0.0212654332725527,8.41838333609301e-05,0.00742808632698843,0.00644744096479585,"finalGG",0,2
"10",9.5,184.207,0.0227730442489665,9.10510020418325e-05,0.00669951335348232,0.00574670829087391,"finalGG",0,2
"11",10.5,195.7822,0.0239888010355087,9.66719789139851e-05,0.00608827297467565,0.00525267773446217,"finalGG",0,2
"12",11.5,211.448,0.0258717347838395,0.000103832651338692,0.0057035551637058,0.00471781835096823,"finalGG",0,2
"13",12.5,221.8854,0.0271812476775697,0.000107140271780664,0.00521300060588043,0.00388316825231233,"finalGG",0,2
"14",13.5,234.5414,0.0286932443177003,0.000111663677284362,0.00485040718766787,0.00340412378454548,"finalGG",0,2
"15",14.5,254.391,0.0308574021878984,0.00012025161699523,0.00469274909819948,0.00339601713355912,"finalGG",0,2
"16",15.5,269.2192,0.0321695021310848,0.000126489567623625,0.00444930162123538,0.00322750978210524,"finalGG",0,2
"17",16.5,278.7692,0.0332102305009758,0.000131468256669747,0.00418739122756783,0.0031687888831766,"finalGG",0,2
"18",17.5,290.7596,0.0347211086600026,0.000137453916037469,0.00398731095421272,0.00298538281937495,"finalGG",0,2
"19",18.5,311.7478,0.037311046199314,0.00014841116386784,0.00394487277046286,0.00287522654725749,"finalGG",0,2
"20",19.5,336.3822,0.0403213131198574,0.000161146519366687,0.00394653294699786,0.00289051407471518,"finalGG",0,2
"21",20.5,345.8228,0.0414075412576801,0.000164586913360106,0.00373024283532332,0.00258977653551453,"finalGG",0,2
"22",21.5,358.8032,0.0431571127069628,0.000171538354394905,0.00361479552973841,0.00255596840028015,"finalGG",0,2
"23",22.5,376.6236,0.0452895971600404,0.000179977566570326,0.00353914101502273,0.00252788536613843,"finalGG",0,2
"24",23.5,392.778,0.0470197442242012,0.000185360579517956,0.00340803596533474,0.00227336635476123,"finalGG",0,2
"25",24.5,401.7782,0.0478743844251033,0.000187369888553408,0.00322851893975269,0.00203560044702173,"finalGG",0,2
"26",25.5,411.9164,0.0491164040702354,0.000192238236666326,0.00311678837645662,0.00198875887222882,"finalGG",0,2
