aggregateSizeList1,aggregateSizeList2
47079.76230144,Sa
0.67465728,Sa
8.18788608,Sa
14.62779648,Sa
58.32718848,Sa
0.42932736,Sa
1.3799808,Sa
0.33732864,Sa
2.4532992,Sa
0.36799488,Sa
45.93802752,Sa
2.51463168,Sa
0.9199872,Sa
0.33732864,Sa
0.52132608,Sa
0.766656,Sa
0.3066624,Sa
16.7131008,Sa
2.42263296,Sa
0.3066624,Sa
11.40784128,Sa
0.33732864,Sa
8.5865472,Sa
0.3066624,Sa
76.5122688,Sa
0.39866112,Sa
6.80790528,Sa
0.39866112,Sa
0.70532352,Sa
41.49142272,Sa
290.16396288,Sa
0.39866112,Sa
8.83187712,Sa
0.9199872,Sa
0.4599936,Sa
1025.26440192,Sa
4.63060224,Sa
4.4466048,Sa
1532.36134656,Sa
0.36799488,Sa
0.36799488,Sa
9.62919936,Sa
0.4599936,Sa
4.50793728,Sa
75.99094272,Sa
13.30914816,Sa
0.49065984,Sa
0.49065984,Sa
407.4009984,Sa
10.15052544,Sa
32.3528832,Sa
234.38207232,Sa
0.4599936,Sa
0.3066624,Sa
0.98131968,Sa
2326.43296512,Sa
0.42932736,Sa
3093.67162368,Sa
0.42932736,Sa
0.36799488,Sa
18.7064064,Sa
1.16531712,Sa
784.93307904,Sa
0.55199232,Sa
1.28798208,Sa
0.55199232,Sa
1.16531712,Sa
8.70921216,Sa
0.3066624,Sa
107.66916864,Sa
2.69862912,Sa
0.3066624,Sa
0.33732864,Sa
5.366592,Sa
1.8399744,Sa
0.6133248,Sa
11.74516992,Sa
4.32393984,Sa
0.70532352,Sa
0.766656,Sa
0.42932736,Sa
29.16359424,Sa
0.3066624,Sa
2.02397184,Sa
8.55588096,Sa
0.39866112,Sa
0.85865472,Sa
5.61192192,Sa
0.82798848,Sa
4.01727744,Sa
0.42932736,Sa
0.49065984,Sa
0.73598976,Sa
0.42932736,Sa
0.6133248,Sa
0.3066624,Sa
0.42932736,Sa
0.42932736,Sa
1.16531712,Sa
0.3066624,Sa
0.42932736,Sa
4.7532672,Sa
0.42932736,Sa
0.49065984,Sa
0.3066624,Sa
0.39866112,Sa
1.3799808,Sa
102.8852352,Sa
0.58265856,Sa
0.4599936,Sa
0.3066624,Sa
2.57596416,Sa
0.3066624,Sa
0.39866112,Sa
0.3066624,Sa
40.84743168,Sa
3.28128768,Sa
0.39866112,Sa
0.36799488,Sa
11.99049984,Sa
5.09059584,Sa
0.70532352,Sa
18.43041024,Sa
1.6866432,Sa
2.26930176,Sa
0.4599936,Sa
6.65457408,Sa
0.9199872,Sa
0.4599936,Sa
0.3066624,Sa
0.49065984,Sa
0.64399104,Sa
18.5530752,Sa
1.8399744,Sa
7.94255616,Sa
1.90130688,Sa
0.33732864,Sa
1.93197312,Sa
0.42932736,Sa
0.36799488,Sa
0.36799488,Sa
5.33592576,Sa
0.6133248,Sa
0.36799488,Sa
22.99968,Sa
0.36799488,Sa
0.52132608,Sa
0.3066624,Sa
2.39196672,Sa
0.70532352,Sa
10.51852032,Sa
0.42932736,Sa
3.71061504,Sa
8.15721984,Sa
0.6133248,Sa
22.60101888,Sa
2.72929536,Sa
0.3066624,Sa
3.066624,Sa
0.73598976,Sa
108.95715072,Sa
46.03002624,Sa
10.15052544,Sa
27.17028864,Sa
0.95065344,Sa
0.4599936,Sa
4.78393344,Sa
0.52132608,Sa
8.06522112,Sa
0.42932736,Sa
0.42932736,Sa
5.12126208,Sa
5.30525952,Sa
10.2731904,Sa
9.16920576,Sa
4.2932736,Sa
0.70532352,Sa
177.22020096,Sa
12.8798208,Sa
0.42932736,Sa
8.433216,Sa
30.29824512,Sa
67.7723904,Sa
3.86394624,Sa
4.17060864,Sa
7.0532352,Sa
49.28064768,Sa
17.66375424,Sa
59.15517696,Sa
0.39866112,Sa
3.15862272,Sa
3.31195392,Sa
30.63557376,Sa
0.55199232,Sa
3.34262016,Sa
8.67854592,Sa
1.04265216,Sa
5.0599296,Sa
7.5132288,Sa
13.83047424,Sa
0.4599936,Sa
0.98131968,Sa
242.29396224,Sa
4.2932736,Sa
6.5932416,Sa
1.77864192,Sa
3.25062144,Sa
0.52132608,Sa
3.49595136,Sa
47.74733568,Sa
6.07191552,Sa
0.3066624,Sa
0.33732864,Sa
74.5189632,Sa
0.67465728,Sa
1.28798208,Sa
16.06910976,Sa
0.95065344,Sa
0.82798848,Sa
0.6133248,Sa
6.71590656,Sa
1.16531712,Sa
0.36799488,Sa
0.33732864,Sa
0.52132608,Sa
0.70532352,Sa
41.61408768,Sa
5.61192192,Sa
0.42932736,Sa
0.3066624,Sa
8.15721984,Sa
0.3066624,Sa
1.13465088,Sa
78.90423552,Sa
0.64399104,Sa
0.36799488,Sa
1.71730944,Sa
0.33732864,Sa
0.4599936,Sa
1.77864192,Sa
10.1198592,Sa
2.57596416,Sa
0.3066624,Sa
1.13465088,Sa
0.85865472,Sa
0.42932736,Sa
0.55199232,Sa
0.36799488,Sa
0.33732864,Sa
0.3066624,Sa
3.61861632,Sa
2.63729664,Sa
1.3799808,Sa
