aggregateSizeList1,aggregateSizeList2
70235.87079168,Sa
0.55199232,Sa
1.10398464,Sa
101.68925184,Sa
0.4599936,Sa
0.33732864,Sa
0.36799488,Sa
54.52457472,Sa
0.4599936,Sa
34.31552256,Sa
0.33732864,Sa
94.4520192,Sa
5.73458688,Sa
101.78125056,Sa
6.71590656,Sa
0.33732864,Sa
0.85865472,Sa
30.75823872,Sa
0.3066624,Sa
0.36799488,Sa
0.33732864,Sa
6.68524032,Sa
1.3799808,Sa
0.33732864,Sa
0.3066624,Sa
0.49065984,Sa
0.33732864,Sa
0.55199232,Sa
3.09729024,Sa
8.8932096,Sa
1.2266496,Sa
0.39866112,Sa
0.4599936,Sa
0.36799488,Sa
0.33732864,Sa
0.58265856,Sa
0.36799488,Sa
0.4599936,Sa
0.42932736,Sa
0.3066624,Sa
7.08390144,Sa
2.57596416,Sa
0.36799488,Sa
2.299968,Sa
121.37697792,Sa
50.01663744,Sa
1.93197312,Sa
0.766656,Sa
0.3066624,Sa
8.8932096,Sa
0.33732864,Sa
3.09729024,Sa
0.3066624,Sa
0.33732864,Sa
0.6133248,Sa
0.3066624,Sa
0.4599936,Sa
2.9132928,Sa
17.75575296,Sa
1.31864832,Sa
1.9933056,Sa
1.90130688,Sa
3.43461888,Sa
8.40254976,Sa
0.3066624,Sa
4.1399424,Sa
0.42932736,Sa
0.49065984,Sa
64.92043008,Sa
1.80930816,Sa
0.98131968,Sa
3.49595136,Sa
0.49065984,Sa
0.49065984,Sa
0.39866112,Sa
5.5199232,Sa
0.98131968,Sa
0.36799488,Sa
0.33732864,Sa
4.23194112,Sa
5.91858432,Sa
0.3066624,Sa
0.4599936,Sa
5.366592,Sa
5.12126208,Sa
7.11456768,Sa
0.39866112,Sa
0.55199232,Sa
1.25731584,Sa
0.39866112,Sa
0.58265856,Sa
0.42932736,Sa
57.68319744,Sa
2.17730304,Sa
0.67465728,Sa
0.3066624,Sa
0.33732864,Sa
7.0532352,Sa
24.74765568,Sa
3.40395264,Sa
6.34791168,Sa
2.69862912,Sa
4.4466048,Sa
19.68772608,Sa
0.85865472,Sa
0.4599936,Sa
0.4599936,Sa
0.42932736,Sa
10.94784768,Sa
0.39866112,Sa
30.88090368,Sa
0.3066624,Sa
0.49065984,Sa
0.52132608,Sa
7.3598976,Sa
3.03595776,Sa
18.82907136,Sa
1.2266496,Sa
0.42932736,Sa
3.9866112,Sa
8.92387584,Sa
4.23194112,Sa
17.14242816,Sa
3.46528512,Sa
0.4599936,Sa
0.39866112,Sa
0.33732864,Sa
3.64928256,Sa
3.86394624,Sa
10.30385664,Sa
0.39866112,Sa
0.6133248,Sa
0.49065984,Sa
0.36799488,Sa
1.74797568,Sa
0.33732864,Sa
1.13465088,Sa
0.6133248,Sa
0.3066624,Sa
0.67465728,Sa
0.36799488,Sa
3.9866112,Sa
106.13585664,Sa
0.3066624,Sa
0.36799488,Sa
0.39866112,Sa
2.05463808,Sa
2.63729664,Sa
36.06349824,Sa
0.82798848,Sa
3.95594496,Sa
0.39866112,Sa
12.266496,Sa
0.33732864,Sa
0.36799488,Sa
0.3066624,Sa
8.24921856,Sa
16.89709824,Sa
20.2397184,Sa
32.75154432,Sa
7.91188992,Sa
3.15862272,Sa
1.47197952,Sa
11.71450368,Sa
76.57360128,Sa
0.88932096,Sa
1.96263936,Sa
10.85584896,Sa
73.69097472,Sa
13.27848192,Sa
1.28798208,Sa
0.52132608,Sa
0.52132608,Sa
385.65863424,Sa
0.82798848,Sa
1.3799808,Sa
0.36799488,Sa
1.71730944,Sa
3.09729024,Sa
2.02397184,Sa
0.3066624,Sa
27.4462848,Sa
0.3066624,Sa
1.8399744,Sa
2.54529792,Sa
1.90130688,Sa
0.70532352,Sa
1.74797568,Sa
0.36799488,Sa
2.20796928,Sa
0.3066624,Sa
0.3066624,Sa
0.49065984,Sa
0.33732864,Sa
0.85865472,Sa
0.39866112,Sa
3.83328,Sa
3.43461888,Sa
0.39866112,Sa
11.10117888,Sa
85.34414592,Sa
12.23582976,Sa
5.45859072,Sa
0.64399104,Sa
1.80930816,Sa
7.3598976,Sa
0.39866112,Sa
0.33732864,Sa
0.33732864,Sa
0.3066624,Sa
113.0050944,Sa
0.58265856,Sa
0.3066624,Sa
0.55199232,Sa
0.33732864,Sa
0.36799488,Sa
0.42932736,Sa
1.19598336,Sa
60.44315904,Sa
2588.44531968,Sa
