0,0,0
0,0,1
0,0,2
0,0,3
0,0,4
11,0,5
688,0,6
5784,0,7
25263,0,8
38540,0,9
41041,0,10
30711,0,11
21196,0,12
14707,0,13
10556,0,14
8598,0,15
6428,0,16
4992,0,17
3793,0,18
2582,0,19
1951,0,20
1575,0,21
1011,0,22
750,0,23
590,0,24
427,0,25
332,0,26
236,0,27
174,0,28
146,0,29
136,0,30
120,0,31
88,0,32
35,0,33
28,0,34
23,0,35
26,0,36
0,0,37
0,0,38
11,0,39
11,0,40
11,0,41
26,0,42
11,0,43
0,0,44
0,0,45
0,0,46
0,0,47
0,0,48
0,0,49
0,0,50
0,0,51
0,0,52
0,0,53
0,0,54
0,0,55
0,0,56
0,0,57
0,0,58
0,0,59
0,0,60
0,0,61
0,0,62
0,0,63
0,0,64
0,0,65
0,0,66
0,0,67
0,0,68
0,0,69
0,0,70
0,0,71
0,0,72
0,0,73
0,0,74
0,0,75
0,0,76
0,0,77
0,0,78
0,0,79
0,0,80
0,0,81
0,0,82
0,0,83
0,0,84
0,0,85
0,0,86
0,0,87
0,0,88
0,0,89
0,0,90
0,0,91
