0,0,0
0,0,1
16,0,2
70,0,3
653,634,4
3441,5171,5
8403,12764,6
19917,31036,7
28692,48427,8
30576,57275,9
24248,58294,10
18711,59379,11
14271,60262,12
9163,60578,13
5809,59996,14
4000,58162,15
2979,56711,16
2460,53385,17
1653,49448,18
1336,44787,19
1114,40405,20
785,35515,21
570,31387,22
451,29237,23
403,24929,24
290,20983,25
178,17758,26
178,14112,27
130,12149,28
144,10359,29
210,8485,30
170,6741,31
135,4952,32
71,3974,33
59,3046,34
38,2473,35
28,2192,36
17,1393,37
31,1207,38
28,936,39
10,673,40
14,549,41
12,390,42
41,196,43
23,120,44
11,58,45
12,69,46
14,56,47
0,34,48
0,45,49
0,11,50
0,14,51
0,0,52
0,11,53
0,0,54
0,0,55
0,0,56
0,0,57
0,0,58
0,0,59
0,0,60
0,0,61
0,0,62
0,0,63
0,0,64
0,0,65
0,0,66
0,0,67
0,0,68
0,0,69
0,0,70
0,0,71
0,0,72
0,0,73
0,0,74
0,0,75
0,0,76
0,0,77
0,0,78
0,0,79
0,0,80
0,0,81
0,0,82
0,0,83
0,0,84
0,0,85
0,0,86
0,0,87
0,0,88
0,0,89
0,0,90
0,0,91
