aggregateSizeList1,aggregateSizeList2
153.82185984,Sa
7.75855872,Sa
227.78883072,Sa
55.59789312,Sa
0.82798848,Sa
34.83684864,Sa
0.39866112,Sa
63.38711808,Sa
25.9129728,Sa
50.84462592,Sa
30.85023744,Sa
47.9926656,Sa
0.3066624,Sa
0.3066624,Sa
100.64659968,Sa
65.80975104,Sa
16.22244096,Sa
49.58731008,Sa
60.78048768,Sa
8.09588736,Sa
12.14383104,Sa
44.12871936,Sa
65.50308864,Sa
20.82237696,Sa
25.26898176,Sa
39.65144832,Sa
20.699712,Sa
26.03563776,Sa
8.80121088,Sa
0.88932096,Sa
11.92916736,Sa
107.20917504,Sa
26.95562496,Sa
46.27535616,Sa
0.3066624,Sa
89.5454208,Sa
0.58265856,Sa
18.30774528,Sa
20.57704704,Sa
19.50372864,Sa
46.09135872,Sa
0.3066624,Sa
16.19177472,Sa
0.3066624,Sa
0.82798848,Sa
0.82798848,Sa
6.93057024,Sa
34.62218496,Sa
8.61721344,Sa
8.00388864,Sa
52.10194176,Sa
0.9199872,Sa
39.03812352,Sa
0.3066624,Sa
2.94395904,Sa
0.36799488,Sa
19.28906496,Sa
0.36799488,Sa
32.07688704,Sa
0.33732864,Sa
0.33732864,Sa
0.49065984,Sa
20.17838592,Sa
81.48019968,Sa
0.67465728,Sa
9.84386304,Sa
0.36799488,Sa
80.56021248,Sa
7.2065664,Sa
49.28064768,Sa
6.68524032,Sa
12.69582336,Sa
0.70532352,Sa
6.899904,Sa
61.9458048,Sa
15.05712384,Sa
9.3532032,Sa
48.66732288,Sa
8.83187712,Sa
0.67465728,Sa
20.51571456,Sa
15.51711744,Sa
5.366592,Sa
3.00529152,Sa
9.26120448,Sa
12.23582976,Sa
22.44768768,Sa
5.42792448,Sa
22.32502272,Sa
60.44315904,Sa
0.3066624,Sa
36.3394944,Sa
11.74516992,Sa
0.95065344,Sa
62.77379328,Sa
3.55728384,Sa
0.4599936,Sa
0.39866112,Sa
33.61019904,Sa
0.39866112,Sa
42.7794048,Sa
7.54389504,Sa
148.4246016,Sa
0.33732864,Sa
48.66732288,Sa
44.43538176,Sa
5.8265856,Sa
1.8399744,Sa
7.57456128,Sa
2.42263296,Sa
49.49531136,Sa
29.71558656,Sa
18.49174272,Sa
10.733184,Sa
23.9196672,Sa
26.00497152,Sa
0.3066624,Sa
6.5932416,Sa
34.16219136,Sa
0.33732864,Sa
49.00465152,Sa
38.57812992,Sa
48.36066048,Sa
4.7532672,Sa
15.9464448,Sa
9.966528,Sa
0.70532352,Sa
50.23130112,Sa
0.39866112,Sa
52.00994304,Sa
22.72368384,Sa
14.04513792,Sa
11.25451008,Sa
72.5256576,Sa
25.08498432,Sa
9.13853952,Sa
11.71450368,Sa
36.76882176,Sa
5.73458688,Sa
4.599936,Sa
0.3066624,Sa
5.09059584,Sa
5.70392064,Sa
93.86936064,Sa
23.88900096,Sa
14.47446528,Sa
31.80089088,Sa
77.40158976,Sa
0.3066624,Sa
6.68524032,Sa
8.70921216,Sa
6.25591296,Sa
1.47197952,Sa
3.83328,Sa
49.3726464,Sa
13.86114048,Sa
0.36799488,Sa
7.02256896,Sa
0.52132608,Sa
5.2132608,Sa
9.29187072,Sa
17.26509312,Sa
0.36799488,Sa
0.33732864,Sa
31.24889856,Sa
6.07191552,Sa
4.4466048,Sa
8.7398784,Sa
9.38386944,Sa
8.03455488,Sa
1.31864832,Sa
13.98380544,Sa
3.34262016,Sa
13.73847552,Sa
17.41842432,Sa
25.23831552,Sa
14.47446528,Sa
38.05680384,Sa
14.22913536,Sa
38.1794688,Sa
15.30245376,Sa
9.6598656,Sa
18.06241536,Sa
27.72228096,Sa
11.77583616,Sa
16.74376704,Sa
34.99017984,Sa
0.36799488,Sa
45.232704,Sa
0.3066624,Sa
15.1797888,Sa
4.69193472,Sa
32.07688704,Sa
13.06381824,Sa
28.61160192,Sa
15.73178112,Sa
25.23831552,Sa
48.63665664,Sa
40.35677184,Sa
6.899904,Sa
14.16780288,Sa
49.89397248,Sa
0.3066624,Sa
13.37048064,Sa
80.68287744,Sa
0.9199872,Sa
108.95715072,Sa
11.40784128,Sa
3.71061504,Sa
5.8265856,Sa
0.33732864,Sa
0.4599936,Sa
3.49595136,Sa
7.85055744,Sa
65.34975744,Sa
77.92291584,Sa
18.21574656,Sa
15.85444608,Sa
14.566464,Sa
15.21045504,Sa
42.84073728,Sa
31.21823232,Sa
12.63449088,Sa
0.52132608,Sa
109.60114176,Sa
1.25731584,Sa
22.96901376,Sa
0.33732864,Sa
