0,0,0
0,0,1
0,0,2
0,0,3
0,0,4
0,0,5
0,0,6
70,0,7
1186,0,8
10769,15,9
24310,63,10
40555,156,11
63036,514,12
82918,883,13
99905,1273,14
1.1291e+05,1705,15
1.1951e+05,1851,16
1.2296e+05,1788,17
1.1782e+05,1942,18
1.0398e+05,2194,19
83416,1995,20
65259,1708,21
53561,1438,22
41001,1189,23
29758,749,24
21571,668,25
14020,408,26
10158,194,27
7307,136,28
5153,77,29
3411,29,30
2404,15,31
1448,0,32
1149,0,33
876,0,34
640,0,35
424,0,36
309,0,37
219,11,38
116,14,39
126,17,40
101,10,41
119,0,42
73,0,43
79,0,44
23,0,45
37,0,46
28,0,47
29,0,48
43,0,49
70,0,50
37,0,51
34,0,52
14,0,53
10,0,54
0,0,55
0,0,56
13,0,57
13,0,58
15,0,59
0,0,60
0,0,61
15,0,62
12,0,63
0,0,64
11,0,65
0,0,66
0,0,67
0,0,68
0,0,69
0,0,70
0,0,71
0,0,72
25,0,73
0,0,74
0,0,75
0,0,76
0,0,77
0,0,78
0,0,79
11,0,80
0,0,81
0,0,82
11,0,83
0,0,84
0,0,85
0,0,86
0,0,87
0,0,88
0,0,89
0,0,90
0,0,91
