0,0,0
0,0,1
0,0,2
0,0,3
0,0,4
0,0,5
0,0,6
0,0,7
0,0,8
0,0,9
0,0,10
0,0,11
0,0,12
0,0,13
0,0,14
0,0,15
0,0,16
0,0,17
0,0,18
0,223,19
108,8029,20
409,36324,21
595,67157,22
546,86517,23
617,1.1319e+05,24
739,1.4894e+05,25
691,1.7384e+05,26
812,1.9483e+05,27
788,2.0839e+05,28
821,2.1233e+05,29
593,2.0511e+05,30
402,1.9157e+05,31
389,1.7828e+05,32
216,1.6275e+05,33
122,1.5237e+05,34
124,1.4252e+05,35
73,1.2658e+05,36
58,1.146e+05,37
44,1.0197e+05,38
54,91443,39
21,83183,40
10,73304,41
11,62506,42
0,54997,43
0,44445,44
0,38879,45
0,33542,46
0,27405,47
0,22558,48
0,17969,49
0,13361,50
0,10920,51
0,8814,52
10,6455,53
0,4915,54
0,3395,55
0,2662,56
0,2127,57
0,1793,58
0,1215,59
0,957,60
0,643,61
0,494,62
0,382,63
0,215,64
0,56,65
0,56,66
0,68,67
0,29,68
0,71,69
0,27,70
0,28,71
0,11,72
0,0,73
0,0,74
0,0,75
0,0,76
0,0,77
0,0,78
0,0,79
0,0,80
0,0,81
0,0,82
0,0,83
0,0,84
0,0,85
0,0,86
0,0,87
0,0,88
0,0,89
0,0,90
0,0,91
