0,0,0
0,0,1
0,0,2
0,0,3
0,0,4
0,0,5
0,0,6
0,0,7
136,0,8
1143,0,9
3200,0,10
5137,0,11
7221,0,12
9463,0,13
12344,0,14
14466,0,15
15103,0,16
15273,0,17
14743,0,18
13469,0,19
11901,0,20
9869,0,21
7657,0,22
6617,0,23
5574,0,24
4288,0,25
3615,0,26
3229,0,27
3235,0,28
3088,0,29
2856,0,30
2592,0,31
2451,0,32
2106,0,33
1835,0,34
1713,0,35
1569,0,36
1542,0,37
1279,0,38
994,0,39
783,0,40
675,0,41
759,0,42
755,0,43
593,0,44
353,0,45
388,0,46
355,0,47
356,0,48
347,0,49
290,0,50
140,0,51
166,0,52
229,0,53
144,0,54
142,0,55
91,0,56
81,0,57
54,0,58
30,0,59
64,0,60
59,0,61
26,0,62
33,0,63
23,0,64
0,0,65
23,0,66
17,0,67
15,0,68
15,0,69
0,0,70
0,0,71
25,0,72
0,0,73
26,0,74
13,0,75
0,0,76
16,0,77
0,0,78
0,0,79
14,0,80
0,0,81
0,0,82
0,0,83
10,0,84
0,0,85
0,0,86
0,0,87
0,0,88
0,0,89
0,0,90
0,0,91
