0,0,0
0,0,1
0,0,2
0,0,3
0,0,4
163,33,5
3041,659,6
9300,2145,7
17709,4484,8
26764,7734,9
32315,10074,10
32904,13293,11
27107,15039,12
22496,16798,13
18113,19846,14
13999,22756,15
10385,24581,16
7501,26495,17
6096,27867,18
4917,27848,19
3591,28551,20
2641,27744,21
2084,26152,22
1519,25035,23
1241,23209,24
1065,20947,25
624,17435,26
600,14898,27
678,12080,28
377,9880,29
439,9130,30
367,7858,31
268,6421,32
163,4623,33
132,3239,34
117,2574,35
90,2130,36
57,1529,37
28,1203,38
43,1001,39
40,855,40
78,562,41
86,521,42
62,365,43
43,227,44
10,131,45
0,109,46
10,88,47
0,62,48
10,21,49
11,35,50
18,12,51
0,21,52
0,37,53
0,22,54
10,0,55
0,0,56
0,0,57
11,0,58
25,0,59
0,0,60
0,0,61
0,0,62
0,0,63
0,0,64
0,0,65
0,0,66
0,0,67
0,0,68
0,0,69
0,0,70
0,0,71
0,0,72
0,0,73
0,0,74
0,0,75
0,0,76
0,0,77
0,0,78
0,0,79
0,0,80
0,0,81
0,0,82
0,0,83
0,0,84
0,0,85
0,0,86
0,0,87
0,0,88
0,0,89
0,0,90
0,0,91
