0,0,0
0,0,1
0,0,2
0,0,3
16,10,4
71,199,5
721,1138,6
4110,3005,7
8607,4284,8
14347,5155,9
18977,4490,10
21360,4375,11
19963,4289,12
17361,3849,13
14642,3301,14
11429,3151,15
9313,2623,16
8265,2340,17
6332,1777,18
5296,1455,19
3949,1152,20
2880,895,21
2003,865,22
1528,748,23
1083,573,24
913,554,25
737,396,26
657,546,27
453,521,28
297,454,29
209,231,30
278,286,31
239,283,32
218,242,33
145,197,34
75,180,35
72,122,36
46,147,37
85,141,38
53,138,39
43,119,40
57,65,41
57,30,42
138,21,43
96,0,44
67,53,45
50,40,46
12,32,47
20,0,48
22,12,49
0,0,50
31,61,51
18,32,52
0,10,53
0,0,54
0,0,55
0,25,56
0,0,57
14,24,58
27,21,59
0,0,60
0,0,61
0,0,62
10,0,63
0,0,64
0,0,65
0,0,66
15,0,67
12,17,68
0,0,69
0,0,70
0,0,71
0,0,72
0,0,73
0,0,74
0,0,75
0,0,76
0,0,77
0,0,78
0,0,79
0,0,80
0,0,81
0,0,82
0,0,83
0,0,84
0,0,85
0,0,86
0,0,87
0,0,88
0,0,89
0,0,90
0,0,91
