0,0,0
0,0,1
0,0,2
0,0,3
0,0,4
14,0,5
336,150,6
1124,552,7
3382,1386,8
5540,2241,9
7553,3174,10
7760,3923,11
6307,4108,12
5155,4647,13
3407,4870,14
2671,5258,15
1889,5482,16
1212,5080,17
871,4725,18
613,4304,19
454,3802,20
414,3516,21
297,3034,22
314,2566,23
213,2305,24
166,1879,25
154,1714,26
168,1456,27
98,1013,28
85,771,29
160,618,30
152,491,31
143,263,32
80,331,33
64,115,34
59,95,35
52,80,36
19,70,37
20,37,38
0,14,39
19,25,40
12,50,41
0,0,42
0,0,43
0,0,44
0,0,45
0,0,46
0,0,47
0,0,48
17,0,49
18,0,50
12,0,51
17,0,52
17,0,53
18,0,54
12,0,55
0,0,56
18,0,57
13,0,58
0,0,59
0,0,60
0,0,61
0,0,62
0,0,63
0,0,64
0,0,65
0,0,66
0,0,67
0,0,68
0,0,69
0,0,70
0,0,71
0,0,72
0,0,73
0,0,74
0,0,75
0,0,76
0,0,77
0,0,78
0,0,79
0,0,80
0,0,81
0,0,82
0,0,83
0,0,84
0,0,85
0,0,86
0,0,87
0,0,88
0,0,89
0,0,90
0,0,91
