"","Distance","MeanCounts","MeanBinDensity","MeanTotalDensity","MeanPropOcc","SDPropOcc","source","TimePoint","Position"
"1",0.5,47.532,0.006367329984503,2.48006407743551e-05,0.349486868242044,0.179386989117651,"finalGG",0,2
"2",1.5,127.19,0.0168646652972718,6.54134508348524e-05,0.134103184266395,0.0874682109000979,"finalGG",0,2
"3",2.5,139.13,0.0181156923707417,7.02419876305331e-05,0.0544034589728176,0.0479452455159605,"finalGG",0,2
"4",3.5,145.736,0.0184541052216222,7.16842454481012e-05,0.0294309404600162,0.0277222655658866,"finalGG",0,2
"5",4.5,151.453,0.0190109882902999,7.49018090032938e-05,0.0189292564619419,0.0186750976939971,"finalGG",0,2
"6",5.5,162.215,0.0200855559897986,7.93935426499802e-05,0.014186032589673,0.0139656539512639,"finalGG",0,2
"7",6.5,161.43,0.019857045531685,7.77580333167354e-05,0.0106552968433317,0.01024670555066,"finalGG",0,2
"8",7.5,163.421,0.0201761886901759,7.88171223711512e-05,0.00853458580804709,0.00781788152652875,"finalGG",0,2
"9",8.5,163.265,0.0203994571710152,8.00068422643274e-05,0.00702591419622035,0.00590190245678787,"finalGG",0,2
"10",9.5,177.109,0.0222827344885912,8.89996389397062e-05,0.00650308121048759,0.00570705768448904,"finalGG",0,2
"11",10.5,192.106,0.0236114812111424,9.64933614274683e-05,0.00605378548904463,0.00544948046278033,"finalGG",0,2
"12",11.5,209.204,0.0254521590764388,0.000102720350346211,0.0056793615425361,0.00494861419075796,"finalGG",0,2
"13",12.5,216.455,0.0266039456899623,0.000106050767749108,0.00516906604132438,0.00441925827449378,"finalGG",0,2
"14",13.5,225.743,0.0277202452206823,0.000108576096793834,0.00472356422405349,0.00367429558358039,"finalGG",0,2
"15",14.5,245.026,0.0300759520757401,0.000115192605371446,0.00450263587075081,0.00319728735038262,"finalGG",0,2
"16",15.5,268.7,0.032500669472781,0.00012613099801044,0.00444187237231245,0.00316091680762453,"finalGG",0,2
"17",16.5,280.386,0.0334341495021188,0.000129584099974956,0.00414801059859222,0.00288674554208359,"finalGG",0,2
"18",17.5,296.302,0.0353715962478162,0.00013758793792585,0.00401304669764091,0.00272895026323299,"finalGG",0,2
"19",18.5,314.769,0.037624015114031,0.000147869148089065,0.00395331830732289,0.00282276819781528,"finalGG",0,2
"20",19.5,348.787,0.0418332978753272,0.000164118194208611,0.00403443384421009,0.00285000601569149,"finalGG",0,2
"21",20.5,350.372,0.0420717657255479,0.000165975453681224,0.00376999900764352,0.00270271503466889,"finalGG",0,2
"22",21.5,355.618,0.0428822609337102,0.000169299513668796,0.00357331611986363,0.00255034395705604,"finalGG",0,2
"23",22.5,375.101,0.0448668831360885,0.000177327491424042,0.00348730144590573,0.00265369924804804,"finalGG",0,2
"24",23.5,380.609,0.0457101024693331,0.000178773244545344,0.00328544887102045,0.00223651040940823,"finalGG",0,2
"25",24.5,397.84,0.0476290584230349,0.000183930585895508,0.00316365593930684,0.00203960844583384,"finalGG",0,2
"26",25.5,411.583,0.0493776775375404,0.000189538114662645,0.00306296694389454,0.00195995707131698,"finalGG",0,2
"27",26.5,423.265,0.0512935058797854,0.000197003754180663,0.00300914992548267,0.00193736094499422,"finalGG",0,2
"28",27.5,442.628,0.053393374338857,0.000203297970854398,0.00292432714393494,0.00173950172067731,"finalGG",0,2
"29",28.5,480.317317317317,0.0583538592250986,0.000222172697342734,0.00303434772664918,0.00190831903615216,"finalGG",0,2
"30",29.5,512.001002004008,0.063076249296926,0.000237204818640732,0.00307314286343763,0.0019146528530856,"finalGG",0,2
"31",30.5,45.9256281407035,0.0057170802715099,2.12760405557586e-05,0.000264049892764999,0.000185148096495936,"finalGG",0,2
"32",0.5,0.918,0.000114673352320521,4.00061842155785e-07,0.0067219011462234,0.0415118810766594,"finalRG",0,2
