"","Distance","MeanCounts","MeanBinDensity","MeanTotalDensity","MeanPropOcc","SDPropOcc","source","TimePoint","Position"
"1",0.5,35.988,0.00580077488209011,1.74937457156943e-05,0.264914692044745,0.1803665512192,"finalGG",0,2
"2",1.5,92.293,0.0132279040337764,4.41196454313992e-05,0.0973803345083515,0.0922323167085403,"finalGG",0,2
"3",2.5,93.003,0.0120604317475598,4.38586502015665e-05,0.0363070838981799,0.0443626718310063,"finalGG",0,2
"4",3.5,89.855,0.01153239093883,4.25437439894598e-05,0.0181212487229085,0.0215214331574636,"finalGG",0,2
"5",4.5,95.492,0.012136546970336,4.72344823541956e-05,0.0118825642405818,0.013717094242397,"finalGG",0,2
"6",5.5,112.803,0.0137635830606622,5.66336279758438e-05,0.00972196145158109,0.012102522149782,"finalGG",0,2
"7",6.5,127.724,0.0154785457787298,6.35256955708296e-05,0.00815185507072225,0.00988237031346787,"finalGG",0,2
"8",7.5,143.98,0.0172245142623501,7.09269045914734e-05,0.00710778901127267,0.00796237196312046,"finalGG",0,2
"9",8.5,162.286,0.0197393628094609,8.11089323780596e-05,0.00652769296793801,0.00709675868800373,"finalGG",0,2
"10",9.5,187.57,0.023128777901326,9.5397976440604e-05,0.00635790736201034,0.00699593623716684,"finalGG",0,2
"11",10.5,209.279,0.0257617752510172,0.000102878106279551,0.00591995859099954,0.00611400631357891,"finalGG",0,2
"12",11.5,236.451,0.0287892627300574,0.000114033124222754,0.00571784486813731,0.00564296472286216,"finalGG",0,2
"13",12.5,250.219,0.0305912657365457,0.00012069026729864,0.00531744129517421,0.00523200223459177,"finalGG",0,2
"14",13.5,249.398,0.0310097234845751,0.000121159528136062,0.00474276516194585,0.00459076180673755,"finalGG",0,2
"15",14.5,257.918,0.0317888760903308,0.000123300674771463,0.0043664502056209,0.00439417041375944,"finalGG",0,2
"16",15.5,267.662,0.0334055143757149,0.000126401669781943,0.00406927083961148,0.00387425525931104,"finalGG",0,2
"17",16.5,281.088,0.0352263868963516,0.000131280590556808,0.00386677800571657,0.00352184442862643,"finalGG",0,2
"18",17.5,291.496,0.0367947864947169,0.000134564655417024,0.003645222240466,0.00308413263304658,"finalGG",0,2
"19",18.5,297.854,0.037769120230619,0.000137475919216224,0.00344912717522593,0.00295173857935345,"finalGG",0,2
"20",19.5,314.762,0.0400392926352494,0.000143651409201889,0.00335119336197336,0.00289420988451499,"finalGG",0,2
"21",20.5,328.304,0.0421596062520659,0.000148115651630885,0.00322372412233635,0.00266985524259738,"finalGG",0,2
"22",21.5,344.605,0.043802164437086,0.000154454505526846,0.00314674880818533,0.00248012583312453,"finalGG",0,2
"23",22.5,359.184,0.0459710694898812,0.000162126746026885,0.00311249837999802,0.00254733261270718,"finalGG",0,2
"24",23.5,373.303,0.0483347968935367,0.000168262539949482,0.0030473615540032,0.00258717756218447,"finalGG",0,2
"25",24.5,385.959,0.0497819500228647,0.00017344662209185,0.00296850935583891,0.00246772960066129,"finalGG",0,2
"26",25.5,399.709,0.0517181579238951,0.000179951388691957,0.00291823542909843,0.00238396541526517,"finalGG",0,2
"27",26.5,424.32,0.0555854117386285,0.000190482762054513,0.00293338382157949,0.00235472611285542,"finalGG",0,2
