"","Distance","MeanCounts","MeanBinDensity","MeanTotalDensity","MeanPropOcc","SDPropOcc","source","TimePoint","Position"
"1",0.5,41.807,0.00586709758222456,2.79199820489589e-05,0.307418321440096,0.174048885243092,"finalGG",0,2
"2",1.5,106.078,0.0144447198660578,6.8221544504016e-05,0.112943915870556,0.084069506175302,"finalGG",0,2
"3",2.5,112.759,0.0148665462458174,7.08081676389275e-05,0.0456094805032963,0.0456022673425798,"finalGG",0,2
"4",3.5,115.615,0.0151305169758958,7.20669489804584e-05,0.0255023467787287,0.0273077470172376,"finalGG",0,2
"5",4.5,126.353,0.0163019537094516,7.62084582999452e-05,0.0180588953022531,0.0181654337877132,"finalGG",0,2
"6",5.5,137.307,0.0176262571488197,8.04638997562008e-05,0.014076611855795,0.0125637904577034,"finalGG",0,2
"7",6.5,139.481,0.0179548540930562,8.20659991983734e-05,0.0110459100153176,0.00953383491669942,"finalGG",0,2
"8",7.5,145.907,0.0188895862640276,8.63539162287978e-05,0.00930496216875373,0.00806491244793124,"finalGG",0,2
"9",8.5,153.866,0.0203233097858538,9.43132488925941e-05,0.00820056719521728,0.00834900273065695,"finalGG",0,2
"10",9.5,169.987,0.0223898711214089,0.00010525887554604,0.00765613199740579,0.00898397236891996,"finalGG",0,2
"11",10.5,187.187,0.0242918906226853,0.000116961912680912,0.00723761012675072,0.00945681488652618,"finalGG",0,2
"12",11.5,200.171,0.0261557185974761,0.00012192086501611,0.00662125482787534,0.00729065031640427,"finalGG",0,2
"13",12.5,213.675,0.0278199102319781,0.000126454968061683,0.00608727303201842,0.00561159290361205,"finalGG",0,2
"14",13.5,233.57,0.0302212511210611,0.000138339910869162,0.00589388135085021,0.00549651100526884,"finalGG",0,2
"15",14.5,249.189,0.0321122309662352,0.000151234506453773,0.00573246343722256,0.00602500607905555,"finalGG",0,2
"16",15.5,262.503,0.0334913078779716,0.000156104804616713,0.00536320069271195,0.00530547455332209,"finalGG",0,2
"17",16.5,270.77,0.0345252047858831,0.000161821668264182,0.00505862549000949,0.00538870040521487,"finalGG",0,2
"18",17.5,289.059,0.0367094542777485,0.000169452777130594,0.00486179581430145,0.00553052585044443,"finalGG",0,2
"19",18.5,302.377,0.0384101054850824,0.000177001245062542,0.00467343123053398,0.00442164477263313,"finalGG",0,2
"20",19.5,326.599,0.0418896735032612,0.000189097765122399,0.00462564514129429,0.00380920113871154,"finalGG",0,2
"21",20.5,338.767,0.043291475623628,0.000195833148477926,0.00444610432945978,0.00380869696094198,"finalGG",0,2
"22",21.5,347.922,0.0440706534315955,0.000201799604479135,0.00427002467905756,0.00410984786447647,"finalGG",0,2
"23",22.5,353.43,0.0447912197807522,0.000206244846840664,0.0040845219827237,0.00420149408244743,"finalGG",0,2
"24",23.5,371.799,0.0466949636582613,0.000216778177784508,0.00403072515334215,0.00515308126331707,"finalGG",0,2
"25",24.5,387.478,0.0487736234520053,0.000222725876908397,0.00389335890196561,0.00414646838551578,"finalGG",0,2
"26",25.5,397.244,0.050630798821284,0.000226809502769857,0.00373981961385614,0.00339146810552345,"finalGG",0,2
"27",26.5,425.064,0.0539684566132789,0.000241985934978444,0.00377027834600574,0.00381172386854407,"finalGG",0,2
"28",27.5,437.582,0.0553726200151515,0.000244739664855644,0.00360087336807271,0.00314819864120032,"finalGG",0,2
"29",28.5,449.61,0.0571928584770777,0.000253102207503503,0.00354049980470937,0.0034153927379676,"finalGG",0,2
"30",29.5,472.848848848849,0.0604748742431001,0.000262116850823608,0.00348101150556688,0.00299547006396084,"finalGG",0,2
"31",30.5,42.1376884422111,0.00540449296091708,2.31844974360841e-05,0.000294667271104507,0.000302042478166786,"finalGG",0,2
"32",0.5,1.045,0.000115449530056109,5.54921687173906e-07,0.00765047167160147,0.0506945594755252,"finalRG",0,2
"33",1.5,8.754,0.00101818901615412,4.15869589837561e-06,0.00917470475854073,0.045395139067044,"finalRG",0,2
"34",2.5,25.174,0.0032906475535198,1.21899478391991e-05,0.00984575933912383,0.0224696221286054,"finalRG",0,2
"35",3.5,44.176,0.00606815299403647,2.25825249671981e-05,0.00919411241295021,0.0164807026101811,"finalRG",0,2
"36",4.5,65.954,0.0091455718390212,3.48167218596459e-05,0.00889407252775908,0.014405927500946,"finalRG",0,2
"37",5.5,96.115,0.0133077222393621,5.07307771868249e-05,0.00924210581566596,0.0127111612817828,"finalRG",0,2
"38",6.5,112.628,0.0158539444091271,6.08071334179266e-05,0.00821902274278094,0.00958951217457786,"finalRG",0,2
"39",7.5,128.123,0.0182698017624834,6.91330361370164e-05,0.00732303966403304,0.00748775899915026,"finalRG",0,2
"40",8.5,147.156,0.0210596135689145,7.74329308294474e-05,0.00680285488495923,0.0069836619053977,"finalRG",0,2
"41",9.5,161.377,0.0232035164940371,8.35880142634283e-05,0.00619584805686258,0.00563404550174071,"finalRG",0,2
"42",10.5,175.224,0.024744621418774,8.91008255528157e-05,0.00571039907853024,0.0043720028422261,"finalRG",0,2
"43",11.5,187.091,0.0258129669782494,9.29968856861637e-05,0.00523368372227702,0.00394932246245968,"finalRG",0,2
"44",12.5,195.115,0.0268401134939143,9.48645521363925e-05,0.00469368600465456,0.00350065526423414,"finalRG",0,2
"45",13.5,209.923,0.0285756219962319,0.000100719237904069,0.00440554489130257,0.00317839485134175,"finalRG",0,2
"46",14.5,241.587,0.0327069678451988,0.000115572794956106,0.0044932153845599,0.00325315271019598,"finalRG",0,2
"47",15.5,264.013,0.0360547417014373,0.000127128083734521,0.0044383761821383,0.00300478714405226,"finalRG",0,2
"48",16.5,262.859,0.0361545453483674,0.000127171248498623,0.00401908150608878,0.00258778674947621,"finalRG",0,2
"49",17.5,276.593,0.0386960030503933,0.000133924130838559,0.00385553281750574,0.00235690885745703,"finalRG",0,2
"50",18.5,304.497,0.0426089142968436,0.000146448763509876,0.0038711347509535,0.00225686290264956,"finalRG",0,2
"51",19.5,322.718,0.0448765208817835,0.000156010498532947,0.00379891485725028,0.00235280119673232,"finalRG",0,2
"52",20.5,329.326,0.0456750135908589,0.000161762192859693,0.0036456103282866,0.00250320991436913,"finalRG",0,2
"53",21.5,342.125,0.0475576517344022,0.000169137598236622,0.00354823041944488,0.00245707922983926,"finalRG",0,2
"54",22.5,349.802,0.0487529151204553,0.000171641721472245,0.00335873324727831,0.0021590917138158,"finalRG",0,2
"55",23.5,365.987,0.0513786786825379,0.000179112776287478,0.00328146466883926,0.00201128544299061,"finalRG",0,2
"56",24.5,390.678,0.0545725728931099,0.000191509818309829,0.00329988699403362,0.00205495815720201,"finalRG",0,2
"57",25.5,404.014,0.0554834938728796,0.000196767200867211,0.00319140017641382,0.00196460672481305,"finalRG",0,2
"58",26.5,406.485,0.0557009907033223,0.0001973198984856,0.00302288632844659,0.00186402967467336,"finalRG",0,2
"59",27.5,419.6,0.0579690115553991,0.000202361714543544,0.00293246163071932,0.00175917215934454,"finalRG",0,2
"60",28.5,448.02,0.0628846351712901,0.000218156585245572,0.00301132869873324,0.00183409801184062,"finalRG",0,2
"61",29.5,461.125,0.0656033196478576,0.00022640391353023,0.00298016903916787,0.0019789875204712,"finalRG",0,2
"62",30.5,42.3102409638554,0.0060422596485758,2.08155030483545e-05,0.000263170341855104,0.000193216497834225,"finalRG",0,2
"63",0.5,27.856,0.0289869080275893,1.51803648435938e-05,0.204656827572954,0.13276876294331,"finalRR",0,2
"64",1.5,53.327,0.052001289409539,2.88772867253791e-05,0.0563639800659025,0.0463437448421185,"finalRR",0,2
"65",2.5,33.377,0.032078319901741,1.71682319164675e-05,0.0130916239878585,0.0135548819837945,"finalRR",0,2
"66",3.5,19.049,0.0168103604014563,9.70785192217512e-06,0.00389574403358173,0.00531030007845255,"finalRR",0,2
"67",4.5,14.331,0.0121850804846266,6.98722537248313e-06,0.00185147776423451,0.00295589986106248,"finalRR",0,2
"68",5.5,15.108,0.0125546332633736,7.25903893986251e-06,0.00139624645725395,0.00230276480280064,"finalRR",0,2
"69",6.5,17.929,0.0139564132557487,8.82152918047439e-06,0.00126403638780029,0.00210070147644246,"finalRR",0,2
"70",7.5,21.731,0.0168003753511018,1.07256733164525e-05,0.00119483930440984,0.00185888784598468,"finalRR",0,2
"71",8.5,22.588,0.0189981523166735,1.09292407378686e-05,0.000988781001414803,0.00146742296682029,"finalRR",0,2
"72",9.5,23.532,0.0206018651214733,1.13633433243315e-05,0.000849594527501266,0.00120351456776999,"finalRR",0,2
"73",10.5,26.697,0.0227043242509185,1.24931057822703e-05,0.000818980533513215,0.00112278074936256,"finalRR",0,2
"74",11.5,28.701,0.0237713871677115,1.33784569584887e-05,0.000765178720002935,0.0010305024458657,"finalRR",0,2
"75",12.5,31.526,0.0262140911256217,1.51696790310212e-05,0.000758825016896358,0.00100750840584264,"finalRR",0,2
"76",13.5,38.646,0.0325729529815284,1.89227194215869e-05,0.000824496937914085,0.00101190226059315,"finalRR",0,2
"77",14.5,41.221,0.0344854344063828,1.99127638936454e-05,0.000772750682273694,0.000870048258892856,"finalRR",0,2
"78",15.5,35.309,0.0292914118634994,1.73344075306795e-05,0.000601222216921107,0.000699738127207629,"finalRR",0,2
"79",16.5,32.58,0.0266677896318723,1.60510337749354e-05,0.000503780387710574,0.000636394668676059,"finalRR",0,2
"80",17.5,36.154,0.0305833692084809,1.77404562458409e-05,0.000507384827095995,0.000656076261632371,"finalRR",0,2
"81",18.5,42.162,0.0354106874407355,2.04387884782463e-05,0.000537734552749608,0.000656147516397178,"finalRR",0,2
