"","Distance","MeanCounts","MeanBinDensity","MeanTotalDensity","MeanPropOcc","SDPropOcc","source","TimePoint","Position"
"1",0.5,36.244,0.00769607550968296,1.98867983831174e-05,0.266426452869887,0.157346534295147,"finalGG",0,2
"2",1.5,84.668,0.0169259953466138,4.21143609136072e-05,0.0892490554132009,0.0815072962149379,"finalGG",0,2
"3",2.5,79.325,0.0150121318062206,3.71691019390742e-05,0.03079846723374,0.0435238641064556,"finalGG",0,2
"4",3.5,73.151,0.0137980945058921,3.4703187265076e-05,0.014677230249732,0.020958989479264,"finalGG",0,2
"5",4.5,71.684,0.0137594845187316,3.37216323543751e-05,0.0089425562224732,0.0104934081551687,"finalGG",0,2
"6",5.5,76.551,0.0150287632854939,3.706780798342e-05,0.00677500580770898,0.00727283143502589,"finalGG",0,2
"7",6.5,84.305,0.0166805940407106,4.09448502338927e-05,0.00562630389154679,0.00594371135658618,"finalGG",0,2
"8",7.5,92.316,0.0181679698819108,4.65375176581412e-05,0.00501433501224476,0.00615252844264074,"finalGG",0,2
"9",8.5,101.814,0.0199750376290608,5.24383975299207e-05,0.00459690362459882,0.0071634612726732,"finalGG",0,2
"10",9.5,113.194,0.0221291332051652,5.59157905427209e-05,0.00419034151142886,0.00442827302407828,"finalGG",0,2
"11",10.5,124.899,0.0240506033888667,6.16965047149339e-05,0.0039407991751515,0.00369465254058488,"finalGG",0,2
"12",11.5,132.435,0.0254871958812182,6.4944505693639e-05,0.00361165601063954,0.00340636022170937,"finalGG",0,2
"13",12.5,138.662,0.0264176187179167,6.90153114883809e-05,0.00336340091470144,0.00421425779084358,"finalGG",0,2
"14",13.5,148.1,0.027874949482662,7.23946971286161e-05,0.00314085294992551,0.00389098330762286,"finalGG",0,2
"15",14.5,155.995,0.0295300310457665,7.46668607335535e-05,0.0029081311925312,0.00293198186837658,"finalGG",0,2
"16",15.5,163.153,0.0309499845752516,7.62323939376005e-05,0.00268414468575869,0.00217668965739302,"finalGG",0,2
"17",16.5,177.906,0.033687712837836,8.30241969099004e-05,0.00264364772463424,0.00208508496549272,"finalGG",0,2
"18",17.5,195.206,0.0370007879548533,9.14070050871518e-05,0.0026470805411812,0.00200300276091557,"finalGG",0,2
"19",18.5,213.045,0.0401205750567025,0.000101176338528794,0.00268276089789965,0.00230185430713077,"finalGG",0,2
"20",19.5,226.238,0.0426041468627162,0.000104735856145148,0.00256058811174782,0.00193247306789994,"finalGG",0,2
"21",20.5,231.938,0.043670847822086,0.000107029910887744,0.00242039050817684,0.00175944717589842,"finalGG",0,2
"22",21.5,245.216,0.0469823285982741,0.000116269391711099,0.0024452488918754,0.00172625532397403,"finalGG",0,2
"23",22.5,249.409,0.0485392749190689,0.000120957523022132,0.00237888299444518,0.00201298275351153,"finalGG",0,2
"24",23.5,250.926,0.0490365610513704,0.000122444670261079,0.00225831197441687,0.00187802075464825,"finalGG",0,2
"25",24.5,258.126,0.0507709344838956,0.000124805653405167,0.00216159550227143,0.00156244343223869,"finalGG",0,2
"26",25.5,266.156,0.0525039488869983,0.000129246697595844,0.00211288152678838,0.00162597892118439,"finalGG",0,2
"27",26.5,277.61,0.0543689091919836,0.000134145858178864,0.00207133636079009,0.00160121335487812,"finalGG",0,2
"28",27.5,285.312312312312,0.0551247044595219,0.000136043115112898,0.00198139099348542,0.00154290017519042,"finalGG",0,2
"29",28.5,298.220440881764,0.0575927894758911,0.000139934941309975,0.00192541805533386,0.00153395316872802,"finalGG",0,2
"30",29.5,304.35406218656,0.0594717317323678,0.000142724436622095,0.00186844782781118,0.00148355801581667,"finalGG",0,2
"31",30.5,27.577350859454,0.00544975664699584,1.29903554142665e-05,0.000163189128025842,0.000144076604433568,"finalGG",0,2
"32",0.5,0.549,0.000112999419419113,2.89256011019886e-07,0.00401924301216192,0.0241043466675043,"finalRG",0,2
"33",1.5,4.916,0.00110590970120653,2.65465019481963e-06,0.00514887114395556,0.0144582110032365,"finalRG",0,2
"34",2.5,16.642,0.00385650769165603,8.59439961512315e-06,0.00645935001233726,0.0119519984841408,"finalRG",0,2
"35",3.5,30.585,0.00694942254083255,1.59097431316853e-05,0.00621539775438622,0.0097483869482515,"finalRG",0,2
"36",4.5,43.008,0.00965056705669214,2.16134389071152e-05,0.0054016014277261,0.00753423544468574,"finalRG",0,2
"37",5.5,56.492,0.0128043505458676,2.85552830640873e-05,0.00500398946308987,0.00602089662531837,"finalRG",0,2
"38",6.5,70.624,0.0158298316298334,3.49542642922892e-05,0.00473807297883943,0.00528222500245783,"finalRG",0,2
"39",7.5,78.439,0.0170935386468786,3.82017473740215e-05,0.00416515148561344,0.00453755858850646,"finalRG",0,2
"40",8.5,91.066,0.020037358495553,4.4855999824629e-05,0.00398098731947081,0.00411848152051963,"finalRG",0,2
"41",9.5,106.755,0.0230055410859469,5.16323559723376e-05,0.00388206144182263,0.00360256193790695,"finalRG",0,2
"42",10.5,115.734,0.0246578820128155,5.52229636192372e-05,0.00356589001691171,0.00330237031151276,"finalRG",0,2
"43",11.5,123.999,0.0263333445925164,5.8674889072931e-05,0.00329550385851795,0.00312567352988365,"finalRG",0,2
"44",12.5,129.6,0.0276726776861223,6.05624364155285e-05,0.00298891954318542,0.00250532343702716,"finalRG",0,2
"45",13.5,141.202,0.0303122490537809,6.64774948156846e-05,0.00289667152803026,0.00231470412550849,"finalRG",0,2
"46",14.5,154.555,0.0331585056449054,7.37137084333457e-05,0.00285074314043778,0.00274478848541782,"finalRG",0,2
"47",15.5,161.402,0.0350848656356872,7.85275233599383e-05,0.00271894133408575,0.00262887305672827,"finalRG",0,2
"48",16.5,171.887,0.0373533490438489,8.37905024185191e-05,0.00263344732636705,0.00224092666166111,"finalRG",0,2
"49",17.5,185.916,0.0402849892595876,9.10672332593099e-05,0.00261507227745446,0.00225777629214475,"finalRG",0,2
"50",18.5,193.568,0.0416153399204033,9.39072035041227e-05,0.00248215387260011,0.00207099792565531,"finalRG",0,2
"51",19.5,200.132,0.0432744311209424,9.61065097910646e-05,0.00234563482664221,0.00180856590311322,"finalRG",0,2
"52",20.5,209.089,0.0449609851206705,9.89135216925013e-05,0.00223746848911428,0.00162486134699039,"finalRG",0,2
"53",21.5,216.515,0.0467818093767086,0.000103086321703859,0.00216859625761488,0.00156285656785645,"finalRG",0,2
"54",22.5,223.966,0.0488454762546777,0.000109161219455476,0.00214668408761086,0.00190065210075878,"finalRG",0,2
"55",23.5,227.02,0.0495743124961501,0.000109591610811208,0.00201829762913528,0.00162916809765484,"finalRG",0,2
"56",24.5,237.4,0.0520262026863342,0.000115266390655312,0.00199816260531934,0.00152243551386223,"finalRG",0,2
"57",25.5,253.372,0.0553824712484388,0.00012298024009869,0.00201059052221465,0.00151300377400472,"finalRG",0,2
"58",26.5,268.075,0.058432709015103,0.000128271437803785,0.00197693560265032,0.00135407353725191,"finalRG",0,2
"59",27.5,276.218,0.0604909085256068,0.000131543130705141,0.00191935428986653,0.00131933721083976,"finalRG",0,2
"60",28.5,288.028028028028,0.0627613516045777,0.000136651090264639,0.00188997266309281,0.00129218808249858,"finalRG",0,2
"61",29.5,296.863453815261,0.0649535728094114,0.000142403269672337,0.00187685671731005,0.0015698493408603,"finalRG",0,2
"62",30.5,27.0739614994934,0.00599707773117294,1.30160330271454e-05,0.000164694449936606,0.000166927638001318,"finalRG",0,2
"63",0.5,56.648,0.00605893272682638,3.11407445052168e-05,0.41647401171761,0.225431875391353,"finalRR",0,2
"64",1.5,166.63,0.0176390058550788,9.02452285095248e-05,0.175287071311229,0.107664365171317,"finalRR",0,2
"65",2.5,158.207,0.0165220606829709,8.29299963877204e-05,0.0616119375219369,0.050945335693625,"finalRR",0,2
"66",3.5,136.81,0.0141407953305103,6.95095590804774e-05,0.0276733245874366,0.0273074006878726,"finalRR",0,2
"67",4.5,133.308,0.0138583788818195,6.85977750592995e-05,0.0169059098878558,0.0171509721400684,"finalRR",0,2
"68",5.5,141.011,0.0144903781120125,7.16638515918077e-05,0.0125499480916788,0.0123635535469424,"finalRR",0,2
"69",6.5,162.65,0.0163611595492116,8.02502985871897e-05,0.0109573306399849,0.0106586039024737,"finalRR",0,2
"70",7.5,189.808,0.0187553340381449,9.24090102818225e-05,0.0101885860607895,0.00943447624502167,"finalRR",0,2
"71",8.5,210.578,0.0209257099307487,0.000104937142233448,0.0093652756057153,0.00823241928877189,"finalRR",0,2
"72",9.5,232.354,0.0230109592336524,0.000116303580458551,0.00870781249181306,0.00822859525943973,"finalRR",0,2
"73",10.5,245.758,0.0244737344377916,0.000122008348619181,0.00779815709885404,0.00652278972117849,"finalRR",0,2
"74",11.5,266.676,0.0266964698848435,0.00013280701946997,0.00729595725835263,0.00610430293235301,"finalRR",0,2
"75",12.5,285.449,0.0284442004964514,0.000141693703937187,0.00683278530957242,0.00547204717105639,"finalRR",0,2
"76",13.5,300.928,0.0298644227776869,0.00014842846509208,0.00635713524575057,0.00474843429416315,"finalRR",0,2
"77",14.5,327.319,0.0321942447744066,0.000161761086182345,0.00621361117342892,0.00456337635030686,"finalRR",0,2
"78",15.5,342.62,0.0336893061107399,0.000172949921866276,0.00596967675888558,0.00484277655262989,"finalRR",0,2
"79",16.5,352.988,0.0347426473329817,0.000180820159117137,0.00565388711266704,0.00506180368525883,"finalRR",0,2
"80",17.5,377.36,0.0372918689163083,0.000192227383572042,0.00550294084864172,0.00448534896321846,"finalRR",0,2
"81",18.5,414.292,0.0411636919845784,0.00020824872293241,0.00549017718980292,0.00436353120782395,"finalRR",0,2
"82",19.5,430.967,0.0427409336214054,0.000217482527279081,0.00529452203854721,0.00435575932271086,"finalRR",0,2
"83",20.5,441.986,0.0436131288925711,0.00021867516875297,0.0049410766302409,0.00373805898715548,"finalRR",0,2
"84",21.5,468.537,0.0458278278858612,0.000226242829112044,0.00475382990030934,0.00304283344940237,"finalRR",0,2
"85",22.5,477.474,0.0464413511033139,0.000228879141582222,0.00448777512779717,0.00282594138200988,"finalRR",0,2
"86",23.5,487.165,0.0471003676350223,0.000232388445698188,0.00426742980257354,0.00273211931598621,"finalRR",0,2
"87",24.5,504.445,0.0483459210712989,0.000243455592150673,0.00421029729913402,0.00284822952326342,"finalRR",0,2
"88",25.5,528.571,0.0506633110639028,0.000256892331007735,0.00419572717631173,0.00313579143379634,"finalRR",0,2
"89",26.5,545.809,0.0524632752219648,0.000263954575712405,0.00407055567540233,0.00305777368338902,"finalRR",0,2
"90",27.5,557.151,0.0535307107662497,0.0002693258987259,0.00393457295783584,0.00296183875785498,"finalRR",0,2
"91",28.5,576.579,0.0551415882957869,0.000275684173733211,0.00380785632002863,0.00280102058257217,"finalRR",0,2
"92",29.5,604.411,0.0583996955175728,0.000286519648188215,0.00375574785888647,0.00267213175541766,"finalRR",0,2
"93",30.5,55.6743718592965,0.00543576670179484,2.62253524173457e-05,0.000329372203287175,0.000223325242174824,"finalRR",0,2
"94",0.5,2.055,0.000225245428670025,1.20116336833847e-06,0.0151166904129563,0.0697624316435788,"finalGR",0,2
"95",1.5,16.735,0.00181471026106414,9.48664814536854e-06,0.0176943458797201,0.0501931610933368,"finalGR",0,2
"96",2.5,40.574,0.00448767784802654,2.20572212293342e-05,0.015790321168655,0.0326288509278194,"finalGR",0,2
"97",3.5,64.972,0.0074396657729625,3.4590487686435e-05,0.0131370857992803,0.0210139976240666,"finalGR",0,2
"98",4.5,89.875,0.010085337814249,4.60637367923234e-05,0.0113327573446664,0.0154477822377134,"finalGR",0,2
"99",5.5,122.767,0.0136072647487248,6.33936487845589e-05,0.0109416080691984,0.0129303974351219,"finalGR",0,2
"100",6.5,149.05,0.016682229070873,8.23655883977948e-05,0.0104646028412975,0.0144310691037422,"finalGR",0,2
"101",7.5,169.618,0.0188247855214118,9.15752442337692e-05,0.0094348908754775,0.0126000149395818,"finalGR",0,2
"102",8.5,184.951,0.020038636439352,9.17279674857193e-05,0.00805979833233954,0.00731100317926719,"finalGR",0,2
"103",9.5,205.936,0.02218196889877,0.000101563962437884,0.00751852045829363,0.00642351247779377,"finalGR",0,2
"104",10.5,222.023,0.0238376657895652,0.000107917807556365,0.00688881806118152,0.00575743298916293,"finalGR",0,2
"105",11.5,236.888,0.0247982228426863,0.000112152015231693,0.00630355032637077,0.00524041858240401,"finalGR",0,2
