aggregateSizeList1,aggregateSizeList2
54.15657984,Sa
21.80369664,Sa
0.3066624,Sa
89.66808576,Sa
10.4265216,Sa
14.78112768,Sa
28.2129408,Sa
73.66030848,Sa
52.77659904,Sa
3.80261376,Sa
13.3398144,Sa
39.099456,Sa
15.11845632,Sa
4.35460608,Sa
2.17730304,Sa
7.9732224,Sa
4.7532672,Sa
5.15192832,Sa
3.71061504,Sa
6.56257536,Sa
8.2798848,Sa
85.03748352,Sa
85.7121408,Sa
2.4532992,Sa
10.70251776,Sa
5.0599296,Sa
28.12094208,Sa
1.28798208,Sa
196.50926592,Sa
6.25591296,Sa
35.81816832,Sa
3.25062144,Sa
5.15192832,Sa
43.57672704,Sa
25.51431168,Sa
256.40043264,Sa
24.74765568,Sa
53.57392128,Sa
49.61797632,Sa
35.84883456,Sa
69.73502976,Sa
18.2464128,Sa
39.46745088,Sa
76.72693248,Sa
15.39445248,Sa
0.3066624,Sa
2.11597056,Sa
2.57596416,Sa
151.15389696,Sa
30.66624,Sa
0.79732224,Sa
5.9799168,Sa
68.35504896,Sa
1.65597696,Sa
13.4931456,Sa
1082.27294208,Sa
0.70532352,Sa
5.09059584,Sa
14.29046784,Sa
24.41032704,Sa
2.88262656,Sa
5.64258816,Sa
8.64787968,Sa
0.95065344,Sa
1.13465088,Sa
2.299968,Sa
17.9397504,Sa
20.3930496,Sa
2.26930176,Sa
30.66624,Sa
205.34114304,Sa
70.04169216,Sa
68.3857152,Sa
12.78782208,Sa
251.21783808,Sa
11.56117248,Sa
4.9065984,Sa
0.3066624,Sa
31.49422848,Sa
15.82377984,Sa
2.08530432,Sa
34.56085248,Sa
3.6799488,Sa
6.5932416,Sa
0.3066624,Sa
0.3066624,Sa
0.33732864,Sa
7.14523392,Sa
0.36799488,Sa
0.4599936,Sa
0.3066624,Sa
0.3066624,Sa
3.64928256,Sa
1.6866432,Sa
8.52521472,Sa
37.68880896,Sa
10.54918656,Sa
1.31864832,Sa
2.85196032,Sa
0.3066624,Sa
4.35460608,Sa
1.3799808,Sa
140.72737536,Sa
129.01287168,Sa
26.6796288,Sa
0.33732864,Sa
0.33732864,Sa
0.33732864,Sa
3.25062144,Sa
0.3066624,Sa
3.46528512,Sa
6.96123648,Sa
0.3066624,Sa
5.85725184,Sa
4.69193472,Sa
3.9866112,Sa
9.44520192,Sa
0.42932736,Sa
60.96448512,Sa
0.33732864,Sa
2.63729664,Sa
0.33732864,Sa
201.3238656,Sa
43.60739328,Sa
10.733184,Sa
75.07095552,Sa
0.4599936,Sa
10.64118528,Sa
1.31864832,Sa
11.28517632,Sa
0.39866112,Sa
29.4395904,Sa
10.733184,Sa
89.17742592,Sa
0.70532352,Sa
103.3452288,Sa
2.1466368,Sa
0.36799488,Sa
0.64399104,Sa
1.93197312,Sa
102.67057152,Sa
45.0793728,Sa
9.59853312,Sa
6.93057024,Sa
2.299968,Sa
235.02606336,Sa
2.66796288,Sa
566.37478656,Sa
17.69442048,Sa
28.70360064,Sa
27.63028224,Sa
42.96340224,Sa
374.52678912,Sa
0.70532352,Sa
2.48396544,Sa
6.47057664,Sa
22.0796928,Sa
50.69129472,Sa
13.86114048,Sa
159.37244928,Sa
6.07191552,Sa
147.22861824,Sa
2.17730304,Sa
0.82798848,Sa
76.57360128,Sa
33.21153792,Sa
64.52176896,Sa
52.71526656,Sa
3.28128768,Sa
12.17449728,Sa
12.14383104,Sa
47.90066688,Sa
175.50289152,Sa
92.36671488,Sa
3.6799488,Sa
0.88932096,Sa
75.62294784,Sa
9.6598656,Sa
182.89345536,Sa
125.731584,Sa
26.6796288,Sa
23.73566976,Sa
52.16327424,Sa
2.79062784,Sa
0.33732864,Sa
