197,141,0
1634,3230,1
7139,17728,2
13896,35011,3
25347,62026,4
42364,94816,5
54231,1.1576e+05,6
64190,1.2609e+05,7
66330,1.2327e+05,8
65086,1.1739e+05,9
61246,1.0889e+05,10
55766,1.0179e+05,11
48715,96836,12
42614,91070,13
37290,86975,14
33714,82297,15
27720,76381,16
23643,72015,17
20265,66719,18
17515,61505,19
15436,56615,20
13650,52999,21
11710,46490,22
10575,41780,23
9148,36706,24
8242,32220,25
7408,28862,26
6622,24190,27
5640,20266,28
5115,17764,29
4359,14304,30
3963,11944,31
3603,10150,32
3197,7555,33
2847,6028,34
2688,4613,35
2241,3555,36
2071,2862,37
1968,2523,38
1915,1609,39
1877,1358,40
1669,903,41
1367,778,42
1274,656,43
1153,408,44
896,270,45
747,100,46
628,130,47
395,110,48
382,65,49
227,122,50
177,88,51
83,34,52
71,37,53
101,11,54
95,13,55
52,0,56
107,10,57
103,0,58
118,0,59
95,0,60
93,0,61
89,0,62
76,0,63
128,0,64
131,0,65
120,0,66
137,0,67
105,0,68
109,0,69
63,0,70
35,0,71
56,0,72
45,0,73
32,0,74
41,0,75
10,0,76
0,0,77
10,0,78
0,0,79
24,0,80
0,0,81
0,0,82
13,0,83
0,0,84
0,0,85
0,0,86
0,0,87
15,0,88
0,0,89
11,0,90
0,0,91
