"distance","meanCounts","normDensity","funcDensity","rawDensity","normPropOccup","source","timePoint","position"
0.5,25.1688,0.0406903402990337,0.0406903402990337,0.000793195996473611,0.558367961166313,"finalGG",0,0
1.5,50.1320792475485,0.0641771041227592,0.0641771041227592,0.00157991499610841,0.370725486561162,"finalGG",0,0
2.5,55.3547025723473,0.0591486256917938,0.0591486256917938,0.0017445062325726,0.245607994153787,"finalGG",0,0
3.5,52.2201853344077,0.0490623489652403,0.0490623489652403,0.00164572176434165,0.165500134048619,"finalGG",0,0
4.5,46.5520581113801,0.0402037626533601,0.0402037626533601,0.00146709045014278,0.114750439590759,"finalGG",0,0
5.5,45.7656819101578,0.0375162677668866,0.0375162677668866,0.00144230776465394,0.0923007507836573,"finalGG",0,0
6.5,43.596676124848,0.0349886757905196,0.0349886757905196,0.00137395143835964,0.0743991558579837,"finalGG",0,0
7.5,39.5017244877257,0.0316421307005787,0.0316421307005787,0.00124489883178648,0.0584228551878114,"finalGG",0,0
8.5,37.5819622181597,0.0307994613693978,0.0307994613693978,0.00118439742741278,0.0490442967212048,"finalGG",0,0
9.5,33.9156822810591,0.0286831751553297,0.0286831751553297,0.00106885443100216,0.0396008892522726,"finalGG",0,0
10.5,31.9934707202612,0.0278954137361943,0.0278954137361943,0.00100827583709223,0.0337987035662944,"finalGG",0,0
11.5,30.5462925030725,0.0275591142036209,0.0275591142036209,0.00096266794287169,0.0294637927602056,"finalGG",0,0
12.5,28.940329218107,0.0270206608511847,0.0270206608511847,0.000912055929262847,0.0256815622850454,"finalGG",0,0
13.5,29.3202560396448,0.028032451952499,0.028032451952499,0.000924029342131032,0.0240913964993266,"finalGG",0,0
14.5,29.9190978688185,0.028894657529885,0.028894657529885,0.00094290187246309,0.0228880333463593,"finalGG",0,0
15.5,31.2566390041494,0.0303672377003838,0.0303672377003838,0.000985054548540741,0.0223685876749328,"finalGG",0,0
16.5,31.2557125051932,0.0306165121726787,0.0306165121726787,0.00098502534987959,0.0210122928367362,"finalGG",0,0
17.5,32.7838119017894,0.0329057557345666,0.0329057557345666,0.00103318347913462,0.0207801838680794,"finalGG",0,0
18.5,33.394907117512,0.0337913113066275,0.0337913113066275,0.00105244217555937,0.0200233388491109,"finalGG",0,0
19.5,36.8145820238843,0.03746542503736,0.03746542503736,0.00116021340203722,0.0209417633735645,"finalGG",0,0
20.5,37.8900358120918,0.0385132423277229,0.0385132423277229,0.00119410638220309,0.0205021374168602,"finalGG",0,0
21.5,40.174777824799,0.040931946774203,0.040931946774203,0.00126611014151836,0.0207273131669319,"finalGG",0,0
22.5,42.2226487523992,0.0434057086056203,0.0434057086056203,0.00133064889668616,0.0208156962402468,"finalGG",0,0
23.5,44.1032327586207,0.0471906147103651,0.0471906147103651,0.00138991559612225,0.0208175946276903,"finalGG",0,0
24.5,47.4309742245522,0.0523354456329506,0.0523354456329506,0.0014947895356059,0.0214745437774718,"finalGG",0,0
25.5,52.6050439090295,0.0601668530771372,0.0601668530771372,0.00165785060165605,0.0228831175935762,"finalGG",0,0
26.5,30.8252013263856,0.0369756733925886,0.0369756733925886,0.000971457768450705,0.0129029208498595,"finalGG",0,0
0.5,3.31534391534392,0.00947874200219659,0.00947874200219659,0.000104483230054033,0.0735506588544437,"finalRG",0,0
1.5,3.93396825396825,0.00891881200875114,0.00891881200875114,0.000123979207165296,0.0290915979739632,"finalRG",0,0
2.5,5.44486772486773,0.00984071586943777,0.00984071586943777,0.000171595279897868,0.0241587973233102,"finalRG",0,0
3.5,8.13227513227513,0.0135802507367483,0.0135802507367483,0.000256289059356924,0.0257734172311523,"finalRG",0,0
4.5,9.73179508890771,0.0163889989209191,0.0163889989209191,0.000306698011149643,0.0239887946906122,"finalRG",0,0
5.5,11.2497883149873,0.0185879172685257,0.0185879172685257,0.000354537643933105,0.0226887017584256,"finalRG",0,0
6.5,12.0571549534293,0.019472809825389,0.019472809825389,0.000379981844105483,0.020575929871699,"finalRG",0,0
7.5,12.4228244759687,0.0196860201135656,0.0196860201135656,0.000391505937479448,0.0183732959711325,"finalRG",0,0
8.5,14.2613852997246,0.022331992766877,0.022331992766877,0.000449448274208909,0.0186110455924293,"finalRG",0,0
9.5,15.4753230247829,0.0247694458081988,0.0247694458081988,0.000487705582602018,0.0180694154453093,"finalRG",0,0
10.5,17.6795931341386,0.0279380505959495,0.0279380505959495,0.000557173265840289,0.0186771648733635,"finalRG",0,0
11.5,19.8464316057774,0.0308714968606044,0.0308714968606044,0.000625461289135357,0.0191431136136538,"finalRG",0,0
12.5,20.6805111821086,0.0317682033621452,0.0317682033621452,0.000651747348887365,0.018351824265966,"finalRG",0,0
13.5,22.5183368869936,0.0335454833106897,0.0335454833106897,0.000709666518308674,0.0185025049479938,"finalRG",0,0
14.5,24.7738425432046,0.0359044465959201,0.0359044465959201,0.00078074889238015,0.0189519261821484,"finalRG",0,0
15.5,27.5561485909479,0.0401861457524632,0.0401861457524632,0.000868433407257073,0.0197203584703483,"finalRG",0,0
16.5,29.3483194176836,0.043621995182373,0.043621995182373,0.000924913760899819,0.019730008770972,"finalRG",0,0
17.5,31.821712078953,0.0476982763737542,0.0476982763737542,0.00100286285488229,0.0201703520621296,"finalRG",0,0
18.5,33.5840879689521,0.0520454936397922,0.0520454936397922,0.0010584042195969,0.0201367702857913,"finalRG",0,0
19.5,38.7874918848734,0.0585860872603949,0.0585860872603949,0.00122238975542474,0.0220640418076752,"finalRG",0,0
20.5,40.4031697785497,0.0612216298874754,0.0612216298874754,0.00127330792541517,0.0218619835300395,"finalRG",0,0
21.5,41.7115090631142,0.0625090339616791,0.0625090339616791,0.00131454030369882,0.0215201566213219,"finalRG",0,0
22.5,42.6318331503842,0.0648394641300597,0.0648394641300597,0.00134354436354597,0.0210174234740035,"finalRG",0,0
