"distance","meanCounts","normDensity","funcDensity","rawDensity","normPropOccup","source","timePoint","position"
0.5,22.555,0.0668284227179274,0.0668284227179274,0.000710821958157016,0.500381002038484,"finalGG",0,0
1.5,43.1476953907816,0.0925986048204947,0.0925986048204947,0.00135980178796887,0.319076140623521,"finalGG",0,0
2.5,46.5079910985232,0.0784934076883333,0.0784934076883333,0.00146570167601868,0.206355266581032,"finalGG",0,0
3.5,40.6549887318172,0.0601893583587189,0.0601893583587189,0.00128124401237871,0.12884684421883,"finalGG",0,0
4.5,31.0628618693135,0.0436071866736423,0.0436071866736423,0.000978947652401078,0.0765696985066139,"finalGG",0,0
5.5,25.12502596054,0.0338945339670048,0.0338945339670048,0.000791816455420833,0.050672439758884,"finalGG",0,0
6.5,19.588667366212,0.0259429853584362,0.0259429853584362,0.000617337836175448,0.0334287025060235,"finalGG",0,0
7.5,15.5829796264856,0.0210787232494868,0.0210787232494868,0.000491098385813317,0.0230471498122992,"finalGG",0,0
8.5,15.2314102564103,0.0213443806295086,0.0213443806295086,0.000480018659452644,0.0198769239285976,"finalGG",0,0
9.5,15.3111349036403,0.0221577837816176,0.0221577837816176,0.000482531185715442,0.0178777048511356,"finalGG",0,0
10.5,16.118756698821,0.0232888639283006,0.0232888639283006,0.000507983427165261,0.0170282581806813,"finalGG",0,0
11.5,17.7770618556701,0.0264332466456908,0.0264332466456908,0.000560244997496157,0.0171470782042742,"finalGG",0,0
12.5,18.6577758657776,0.0280182895984562,0.0280182895984562,0.000588000743771524,0.01655685494751,"finalGG",0,0
13.5,20.4578572968312,0.0306937566162614,0.0306937566162614,0.000644730400506777,0.0168094832118176,"finalGG",0,0
14.5,21.5255190311419,0.0318640368183496,0.0318640368183496,0.00067837781370261,0.0164669670035717,"finalGG",0,0
15.5,22.4728967909801,0.0334233706129283,0.0334233706129283,0.000708234471399909,0.0160825660785864,"finalGG",0,0
16.5,22.4955327958161,0.0336581031614524,0.0336581031614524,0.000708947846229544,0.0151230826219545,"finalGG",0,0
17.5,22.4151687856203,0.0342482541091506,0.0342482541091506,0.000706415170410759,0.0142079673405459,"finalGG",0,0
18.5,21.0228923618754,0.0330306714303836,0.0330306714303836,0.000662537508968852,0.012605170479108,"finalGG",0,0
19.5,22.8974529346622,0.0366195946286486,0.0366195946286486,0.000721614379597638,0.0130250844870093,"finalGG",0,0
20.5,23.8081915846016,0.038523831898206,0.038523831898206,0.000750316353905737,0.012882511326597,"finalGG",0,0
21.5,25.5551038843722,0.0410646991344692,0.0410646991344692,0.000805370382797402,0.0131846066090226,"finalGG",0,0
22.5,27.5785976168653,0.0441749873937581,0.0441749873937581,0.000869140889436691,0.0135962031679038,"finalGG",0,0
23.5,28.5108771929825,0.0452250265790991,0.0452250265790991,0.000898521727115495,0.0134576956553679,"finalGG",0,0
24.5,30.6066087795466,0.0484932689753129,0.0484932689753129,0.000964568813355043,0.0138572519511121,"finalGG",0,0
25.5,34.5177985357233,0.0553041270603771,0.0553041270603771,0.00108783015501805,0.015015192161616,"finalGG",0,0
26.5,21.7332785087719,0.0354952282155873,0.0354952282155873,0.000684925364077901,0.00909719191895765,"finalGG",0,0
0.5,4.801875,0.0256459309603279,0.0256459309603279,0.000151331331869883,0.106529240707761,"finalRG",0,0
