"distance","meanCounts","normDensity","funcDensity","rawDensity","normPropOccup","source","timePoint","position"
0.5,20.0412,0.0222586662646704,0.0222586662646704,0.000631599424864393,0.444612535493401,"finalGG",0,0
1.5,36.6666666666667,0.0316589595629696,0.0316589595629696,0.00115555184212328,0.2711490934468,"finalGG",0,0
2.5,37.7830793905373,0.0269145055682424,0.0269145055682424,0.00119073564520433,0.167642962762462,"finalGG",0,0
3.5,36.1465569162819,0.0234106106201135,0.0234106106201135,0.00113916055720973,0.11455838344371,"finalGG",0,0
4.5,35.1114457831325,0.0215102239878382,0.0215102239878382,0.00110653897784483,0.0865494244882078,"finalGG",0,0
5.5,38.4042980518176,0.0227638411615847,0.0227638411615847,0.00121031338252444,0.0774542276123138,"finalGG",0,0
6.5,40.2601446364002,0.0235215365847901,0.0235215365847901,0.00126880048087478,0.0687052555816592,"finalGG",0,0
7.5,40.3261655948553,0.0231525502396831,0.0231525502396831,0.00127088113469737,0.0596421995085303,"finalGG",0,0
8.5,44.1773220747889,0.0256577600950494,0.0256577600950494,0.00139225052464352,0.0576512125579556,"finalGG",0,0
9.5,46.9015898571141,0.0275235717130289,0.0275235717130289,0.00147810596066997,0.0547635943247518,"finalGG",0,0
10.5,52.3510466988728,0.0310334465321448,0.0310334465321448,0.00164984586681721,0.0553049565716512,"finalGG",0,0
11.5,57.7465270787196,0.0342161739630982,0.0342161739630982,0.00181988470205553,0.0557001052189183,"finalGG",0,0
12.5,59.6921837228042,0.0354373738561703,0.0354373738561703,0.00188120216894312,0.0529706667347941,"finalGG",0,0
13.5,63.1493048559339,0.0373488677444554,0.0373488677444554,0.00199015351513852,0.0518875053438852,"finalGG",0,0
14.5,65.8990529921418,0.0391969459907539,0.0391969459907539,0.0020768119657977,0.0504126069907201,"finalGG",0,0
15.5,70.5497783151955,0.0411696210825689,0.0411696210825689,0.0022233798080049,0.0504884386795724,"finalGG",0,0
16.5,73.0775287704422,0.0422084668460516,0.0422084668460516,0.00230304199059549,0.0491278653159616,"finalGG",0,0
17.5,76.6200767521713,0.0439050747311967,0.0439050747311967,0.00241468556821633,0.0485660205611895,"finalGG",0,0
18.5,76.0149676375405,0.043773502300115,0.043773502300115,0.00239561552406822,0.045578011319352,"finalGG",0,0
19.5,82.9866234292663,0.0479028756872368,0.0479028756872368,0.00261532760659854,0.0472064637294892,"finalGG",0,0
20.5,84.8555171713066,0.0488525595984262,0.0488525595984262,0.00267422588677165,0.0459149598657723,"finalGG",0,0
21.5,89.503157465879,0.0513863674770936,0.0513863674770936,0.00282069650415127,0.0461772304582439,"finalGG",0,0
22.5,94.3508377605231,0.0541748864380132,0.0541748864380132,0.00297347139218311,0.0465148074994764,"finalGG",0,0
23.5,97.9056913910006,0.0563862156140637,0.0563862156140637,0.00308550278294248,0.046213414927576,"finalGG",0,0
24.5,102.514238547255,0.0598066757667802,0.0598066757667802,0.00323074137810399,0.0464136893557136,"finalGG",0,0
25.5,107.442684451855,0.0639382410974218,0.0639382410974218,0.00338606159839122,0.0467374114758467,"finalGG",0,0
26.5,59.6110875106202,0.0361578197522413,0.0361578197522413,0.00187864641774189,0.0249522180173144,"finalGG",0,0
0.5,3.920523138833,0.0049534358170623,0.0049534358170623,0.000123555483686329,0.0869765150398722,"finalRG",0,0
1.5,5.51529175050302,0.00529173072749655,0.00529173072749655,0.000173814696603848,0.0407854461339139,"finalRG",0,0
2.5,8.53239436619718,0.00627084649577221,0.00627084649577221,0.000268898837115858,0.0378581072289538,"finalRG",0,0
3.5,14.7301810865191,0.0105950980882448,0.0105950980882448,0.000464222396981909,0.0466839964042231,"finalRG",0,0
4.5,19.935814889336,0.0146702857896044,0.0146702857896044,0.000628278207807299,0.0491416194033335,"finalRG",0,0
5.5,25.8090543259557,0.0187991512094844,0.0187991512094844,0.000813373643722308,0.0520519959907595,"finalRG",0,0
6.5,30.4203219315895,0.0215027093747163,0.0215027093747163,0.000958697973982677,0.051913275823072,"finalRG",0,0
7.5,33.4806841046278,0.0228787215092737,0.0228787215092737,0.00105514544161773,0.0495177662342646,"finalRG",0,0
8.5,38.9824949698189,0.0258292273851937,0.0258292273851937,0.0012285352874437,0.0508719858514693,"finalRG",0,0
9.5,43.0164989939638,0.0283448926620853,0.0283448926620853,0.00135566712693188,0.0502272547125437,"finalRG",0,0
10.5,46.4191146881288,0.0306575524620985,0.0306575524620985,0.00146290073147997,0.0490383150634643,"finalRG",0,0
11.5,50.0348088531187,0.0331526443301154,0.0331526443301154,0.00157684951474111,0.0482616749216457,"finalRG",0,0
12.5,52.2969818913481,0.0349412570132842,0.0349412570132842,0.00164814201169187,0.0464081865703945,"finalRG",0,0
13.5,56.5165056360709,0.0379634513216456,0.0379634513216456,0.00178112051449452,0.0464375735393988,"finalRG",0,0
14.5,60.1411598872332,0.0401454659717532,0.0401454659717532,0.00189535167532154,0.0460078334922762,"finalRG",0,0
15.5,64.3667136812412,0.0433493140198611,0.0433493140198611,0.00202852021543036,0.046063573186324,"finalRG",0,0
16.5,67.4063319217584,0.0455390176079531,0.0455390176079531,0.00212431393698985,0.0453152870904766,"finalRG",0,0
17.5,72.4740665993945,0.0488022740978236,0.0488022740978236,0.00228402384995715,0.0459380511977818,"finalRG",0,0
18.5,73.8094853683148,0.0498815263458617,0.0498815263458617,0.00232610963955075,0.044255620493499,"finalRG",0,0
19.5,81.9139741518578,0.0554492976836132,0.0554492976836132,0.0025815230107314,0.0465962933536382,"finalRG",0,0
20.5,83.9629929221436,0.0562834551674345,0.0562834551674345,0.0026460979402191,0.0454320187860918,"finalRG",0,0
21.5,88.8093306288033,0.0589653797997904,0.0589653797997904,0.00279883051652315,0.0458192654136478,"finalRG",0,0
22.5,93.4218337060378,0.062971808293885,0.062971808293885,0.00294419378273309,0.0460568100318726,"finalRG",0,0
23.5,94.9883649724433,0.0650877669701905,0.0650877669701905,0.00299356309429596,0.0448363793911888,"finalRG",0,0
24.5,98.9103986847513,0.0690504302087549,0.0690504302087549,0.00311716618378125,0.0447820379262499,"finalRG",0,0
25.5,103.053371948697,0.0744112798204618,0.0744112798204618,0.00324773219433633,0.0448280669206284,"finalRG",0,0
