"distance","meanCounts","normDensity","funcDensity","rawDensity","normPropOccup","source","timePoint","position"
0.5,21.4374,0.0266800096861154,0.0266800096861154,0.000675600738009098,0.475587128933708,"finalGG",0,0
1.5,38.2924924924925,0.0373724788860984,0.0373724788860984,0.00120678982470522,0.283172035231575,"finalGG",0,0
2.5,38.5306982343499,0.0336182850072074,0.0336182850072074,0.00121429689062725,0.170960136481902,"finalGG",0,0
3.5,34.0024106066693,0.0282606080242965,0.0282606080242965,0.00107158767854097,0.107762993894855,"finalGG",0,0
4.5,30.112896745681,0.0232477124442557,0.0232477124442557,0.000949009453803813,0.0742280423058955,"finalGG",0,0
5.5,31.5791800643087,0.0228512153283583,0.0228512153283583,0.000995219446256036,0.0636892515835332,"finalGG",0,0
6.5,33.7089447236181,0.0234446911067992,0.0234446911067992,0.00106233908649296,0.0575254183396616,"finalGG",0,0
7.5,33.9931658291457,0.0234003648711332,0.0234003648711332,0.00107129632891286,0.0502757241706888,"finalGG",0,0
8.5,35.060350030175,0.0241504590646968,0.0241504590646968,0.00110492869262334,0.0457536038179065,"finalGG",0,0
9.5,34.7526665325015,0.0241623155261019,0.0241623155261019,0.00109523203173622,0.0405781752279046,"finalGG",0,0
10.5,36.8476727785614,0.0253458173267217,0.0253458173267217,0.00116125625883334,0.0389268041670049,"finalGG",0,0
11.5,41.2892878757313,0.0281276196157113,0.0281276196157113,0.00130123398176617,0.0398260777822595,"finalGG",0,0
12.5,45.1748435291742,0.0304834246136464,0.0304834246136464,0.00142368746339368,0.0400880221184836,"finalGG",0,0
13.5,49.442513639119,0.0331483478217416,0.0331483478217416,0.00155818330131516,0.0406251295484188,"finalGG",0,0
14.5,52.6016983420946,0.0355890521805437,0.0355890521805437,0.00165774516594601,0.040240164693727,"finalGG",0,0
15.5,56.6811652842403,0.0382972210302069,0.0382972210302069,0.00178630977157904,0.0405634660530704,"finalGG",0,0
16.5,58.8376189512047,0.039955678931323,0.039955678931323,0.00185427051723306,0.039554794312035,"finalGG",0,0
17.5,62.9172917088992,0.0425663338407725,0.0425663338407725,0.00198284160915344,0.0398804414236268,"finalGG",0,0
18.5,64.1905438311688,0.0437735210351586,0.0437735210351586,0.00202296821375461,0.038488174424842,"finalGG",0,0
19.5,70.9559122308005,0.0484019537843631,0.0484019537843631,0.00223617913875925,0.0403628628169348,"finalGG",0,0
20.5,72.8873727087576,0.0499227416729866,0.0499227416729866,0.00229704921275812,0.0394390477390883,"finalGG",0,0
21.5,77.0355537392726,0.0536455606080933,0.0536455606080933,0.00242777934633827,0.0397448382740347,"finalGG",0,0
22.5,80.4763658686311,0.0565828843306727,0.0565828843306727,0.00253621671346046,0.0396747157257679,"finalGG",0,0
