aggregateSizeList1,aggregateSizeList2
76986.03154176,Sa
0.3066624,Sa
0.42932736,Sa
12.17449728,Sa
234.65806848,Sa
259.00706304,Sa
46.1526912,Sa
133.45947648,Sa
0.6133248,Sa
0.42932736,Sa
63.44845056,Sa
105.9518592,Sa
41.33809152,Sa
11629.06753536,Sa
19.87172352,Sa
123.40094976,Sa
42.19674624,Sa
20.73037824,Sa
2.05463808,Sa
1.10398464,Sa
1.28798208,Sa
0.67465728,Sa
0.39866112,Sa
0.766656,Sa
0.39866112,Sa
3.31195392,Sa
0.49065984,Sa
0.6133248,Sa
0.49065984,Sa
0.67465728,Sa
5.6732544,Sa
0.82798848,Sa
0.95065344,Sa
0.4599936,Sa
0.4599936,Sa
11.00918016,Sa
0.85865472,Sa
0.49065984,Sa
0.36799488,Sa
0.39866112,Sa
0.58265856,Sa
3.43461888,Sa
5.24392704,Sa
36.61549056,Sa
0.49065984,Sa
0.52132608,Sa
6.10258176,Sa
0.55199232,Sa
0.3066624,Sa
0.52132608,Sa
0.39866112,Sa
0.95065344,Sa
0.3066624,Sa
17.38775808,Sa
1.44131328,Sa
0.33732864,Sa
27.53828352,Sa
3.12795648,Sa
0.39866112,Sa
73.2923136,Sa
6.83857152,Sa
0.3066624,Sa
0.766656,Sa
30.0529152,Sa
0.52132608,Sa
0.52132608,Sa
0.42932736,Sa
186.57340416,Sa
9.6598656,Sa
7.32923136,Sa
4.2932736,Sa
10.33452288,Sa
0.33732864,Sa
0.3066624,Sa
6.2865792,Sa
2.82129408,Sa
37.22881536,Sa
0.39866112,Sa
0.33732864,Sa
0.73598976,Sa
0.33732864,Sa
38.54746368,Sa
0.42932736,Sa
4.17060864,Sa
17.7864192,Sa
27.84494592,Sa
0.33732864,Sa
0.36799488,Sa
192.82931712,Sa
8.92387584,Sa
0.3066624,Sa
0.766656,Sa
0.3066624,Sa
0.36799488,Sa
12.14383104,Sa
45.17137152,Sa
0.82798848,Sa
9.99719424,Sa
3.80261376,Sa
298.65851136,Sa
0.36799488,Sa
4.07860992,Sa
14.68912896,Sa
61.66980864,Sa
0.33732864,Sa
0.3066624,Sa
0.3066624,Sa
394.64384256,Sa
12.66515712,Sa
0.36799488,Sa
64.98176256,Sa
0.3066624,Sa
0.39866112,Sa
0.39866112,Sa
0.33732864,Sa
15.30245376,Sa
95.89333248,Sa
71.48300544,Sa
253.64047104,Sa
47.04201216,Sa
48.48332544,Sa
11.92916736,Sa
289.15197696,Sa
74.91762432,Sa
2.11597056,Sa
22.57035264,Sa
0.36799488,Sa
6.19458048,Sa
0.3066624,Sa
0.4599936,Sa
3.74128128,Sa
15.97711104,Sa
0.36799488,Sa
0.42932736,Sa
0.42932736,Sa
0.88932096,Sa
2.63729664,Sa
0.39866112,Sa
0.36799488,Sa
1.96263936,Sa
0.49065984,Sa
0.4599936,Sa
0.36799488,Sa
1.19598336,Sa
19.81039104,Sa
0.33732864,Sa
0.55199232,Sa
0.39866112,Sa
0.33732864,Sa
0.39866112,Sa
1.50264576,Sa
0.3066624,Sa
0.52132608,Sa
0.39866112,Sa
0.33732864,Sa
0.79732224,Sa
0.98131968,Sa
0.39866112,Sa
0.33732864,Sa
0.3066624,Sa
0.4599936,Sa
33.45686784,Sa
0.3066624,Sa
18.15441408,Sa
1.13465088,Sa
1.87064064,Sa
0.36799488,Sa
3.40395264,Sa
