aggregateSizeList1,aggregateSizeList2
5.18259456,Sa
8.24921856,Sa
0.33732864,Sa
10.91718144,Sa
5.91858432,Sa
1.28798208,Sa
8.55588096,Sa
2.82129408,Sa
4.38527232,Sa
3.64928256,Sa
5.48925696,Sa
4.10927616,Sa
3.31195392,Sa
3.25062144,Sa
4.72260096,Sa
7.2065664,Sa
0.58265856,Sa
16.98909696,Sa
6.01058304,Sa
9.16920576,Sa
3.86394624,Sa
6.16391424,Sa
7.3598976,Sa
2.42263296,Sa
1.9933056,Sa
0.3066624,Sa
9.41453568,Sa
0.33732864,Sa
4.9065984,Sa
2.7599616,Sa
5.70392064,Sa
2.63729664,Sa
4.01727744,Sa
2.6066304,Sa
2.02397184,Sa
2.26930176,Sa
2.11597056,Sa
2.33063424,Sa
1.31864832,Sa
4.7532672,Sa
2.11597056,Sa
5.24392704,Sa
4.599936,Sa
0.3066624,Sa
0.9199872,Sa
4.84526592,Sa
5.73458688,Sa
1.90130688,Sa
2.36130048,Sa
4.20127488,Sa
1.65597696,Sa
0.39866112,Sa
3.28128768,Sa
3.31195392,Sa
2.20796928,Sa
1.34931456,Sa
1.74797568,Sa
8.55588096,Sa
0.88932096,Sa
8.15721984,Sa
4.04794368,Sa
2.23863552,Sa
3.09729024,Sa
3.58795008,Sa
4.9065984,Sa
2.88262656,Sa
3.74128128,Sa
6.04124928,Sa
3.6799488,Sa
2.08530432,Sa
2.26930176,Sa
5.18259456,Sa
3.92527872,Sa
3.18928896,Sa
3.40395264,Sa
2.66796288,Sa
1.59464448,Sa
2.1466368,Sa
3.6799488,Sa
2.11597056,Sa
3.74128128,Sa
0.3066624,Sa
2.57596416,Sa
9.13853952,Sa
2.63729664,Sa
2.08530432,Sa
5.5199232,Sa
1.87064064,Sa
6.96123648,Sa
8.37188352,Sa
2.05463808,Sa
6.96123648,Sa
1.77864192,Sa
1.50264576,Sa
0.70532352,Sa
0.33732864,Sa
1.50264576,Sa
1.9933056,Sa
0.95065344,Sa
3.09729024,Sa
1.74797568,Sa
1.41064704,Sa
1.31864832,Sa
1.01198592,Sa
6.16391424,Sa
2.39196672,Sa
6.2865792,Sa
2.7599616,Sa
0.33732864,Sa
0.52132608,Sa
0.33732864,Sa
4.7532672,Sa
0.58265856,Sa
0.82798848,Sa
1.74797568,Sa
2.63729664,Sa
6.16391424,Sa
3.40395264,Sa
1.41064704,Sa
1.50264576,Sa
0.52132608,Sa
0.39866112,Sa
2.7599616,Sa
0.3066624,Sa
1.10398464,Sa
1.533312,Sa
4.32393984,Sa
2.26930176,Sa
1.31864832,Sa
0.3066624,Sa
0.82798848,Sa
0.33732864,Sa
0.73598976,Sa
7.39056384,Sa
0.79732224,Sa
5.33592576,Sa
0.3066624,Sa
2.39196672,Sa
0.9199872,Sa
3.12795648,Sa
0.36799488,Sa
1.87064064,Sa
2.9132928,Sa
1.41064704,Sa
1.59464448,Sa
1.533312,Sa
0.36799488,Sa
4.17060864,Sa
0.82798848,Sa
1.28798208,Sa
2.11597056,Sa
2.7599616,Sa
2.33063424,Sa
0.33732864,Sa
2.85196032,Sa
0.3066624,Sa
2.05463808,Sa
2.7599616,Sa
1.47197952,Sa
2.33063424,Sa
1.0733184,Sa
2.57596416,Sa
0.79732224,Sa
0.73598976,Sa
0.4599936,Sa
0.33732864,Sa
0.9199872,Sa
1.9933056,Sa
2.23863552,Sa
0.39866112,Sa
0.33732864,Sa
0.85865472,Sa
1.19598336,Sa
0.98131968,Sa
1.34931456,Sa
0.33732864,Sa
1.2266496,Sa
4.01727744,Sa
1.80930816,Sa
0.73598976,Sa
0.95065344,Sa
0.33732864,Sa
1.16531712,Sa
2.69862912,Sa
9.07720704,Sa
9.93586176,Sa
1.16531712,Sa
5.24392704,Sa
0.33732864,Sa
0.3066624,Sa
0.39866112,Sa
2.54529792,Sa
0.33732864,Sa
4.35460608,Sa
1.01198592,Sa
3.09729024,Sa
1.13465088,Sa
2.26930176,Sa
1.01198592,Sa
0.79732224,Sa
0.79732224,Sa
0.82798848,Sa
0.33732864,Sa
0.36799488,Sa
1.31864832,Sa
1.87064064,Sa
1.8399744,Sa
2.20796928,Sa
2.63729664,Sa
3.09729024,Sa
2.17730304,Sa
2.85196032,Sa
0.9199872,Sa
0.39866112,Sa
2.57596416,Sa
1.19598336,Sa
1.19598336,Sa
1.13465088,Sa
0.9199872,Sa
3.25062144,Sa
2.11597056,Sa
1.90130688,Sa
0.33732864,Sa
3.77194752,Sa
1.2266496,Sa
1.28798208,Sa
1.16531712,Sa
0.55199232,Sa
1.47197952,Sa
1.01198592,Sa
1.19598336,Sa
0.95065344,Sa
1.25731584,Sa
0.3066624,Sa
3.89461248,Sa
