aggregateSizeList1,aggregateSizeList2
20.51571456,Sa
20.97570816,Sa
16.62110208,Sa
140.298048,Sa
33.45686784,Sa
161.82574848,Sa
417.3675264,Sa
0.3066624,Sa
70.19502336,Sa
122.11296768,Sa
60.90315264,Sa
399.55044096,Sa
32.16888576,Sa
101.99591424,Sa
6.25591296,Sa
126.09957888,Sa
88.10410752,Sa
211.32105984,Sa
5.48925696,Sa
10.05852672,Sa
29.7462528,Sa
58.54185216,Sa
31.7395584,Sa
4.32393984,Sa
2.9132928,Sa
38.70079488,Sa
4.66126848,Sa
0.766656,Sa
15.21045504,Sa
241.09797888,Sa
698.08628736,Sa
35.66483712,Sa
121.46897664,Sa
5.8265856,Sa
10.4265216,Sa
45.32470272,Sa
425.27941632,Sa
1.25731584,Sa
6.2865792,Sa
42.19674624,Sa
6.68524032,Sa
0.42932736,Sa
2.4532992,Sa
16.83576576,Sa
27.66094848,Sa
11.53050624,Sa
149.86591488,Sa
2.72929536,Sa
8.00388864,Sa
74.24296704,Sa
136.34210304,Sa
69.33636864,Sa
177.80285952,Sa
139.96071936,Sa
334.53801216,Sa
96.07732992,Sa
0.36799488,Sa
0.3066624,Sa
19.1664,Sa
52.68460032,Sa
0.42932736,Sa
15.0264576,Sa
76.14427392,Sa
83.28950784,Sa
12.66515712,Sa
525.0060288,Sa
208.28510208,Sa
8.433216,Sa
170.10563328,Sa
31.64755968,Sa
45.60069888,Sa
149.92724736,Sa
9.32253696,Sa
68.50838016,Sa
1.56397824,Sa
21.83436288,Sa
7.14523392,Sa
30.48224256,Sa
1.533312,Sa
0.33732864,Sa
5.76525312,Sa
156.8578176,Sa
1.47197952,Sa
0.79732224,Sa
0.36799488,Sa
22.63168512,Sa
0.33732864,Sa
16.98909696,Sa
1.96263936,Sa
10.94784768,Sa
43.51539456,Sa
0.36799488,Sa
303.96377088,Sa
0.64399104,Sa
1.8399744,Sa
95.74000128,Sa
6.47057664,Sa
1.16531712,Sa
4.04794368,Sa
19.19706624,Sa
2.39196672,Sa
1391.7873024,Sa
0.39866112,Sa
7.23723264,Sa
4.04794368,Sa
0.88932096,Sa
2.9132928,Sa
4.32393984,Sa
2.85196032,Sa
2.51463168,Sa
246.37257216,Sa
166.45635072,Sa
25.7596416,Sa
4.17060864,Sa
12.23582976,Sa
52.40860416,Sa
55.5058944,Sa
1.80930816,Sa
3.83328,Sa
31.8928896,Sa
2.7599616,Sa
0.52132608,Sa
55.47522816,Sa
0.52132608,Sa
2.57596416,Sa
310.21968384,Sa
191.9706624,Sa
3.31195392,Sa
6.25591296,Sa
17.20376064,Sa
3.9866112,Sa
1.80930816,Sa
22.8463488,Sa
3.46528512,Sa
6.7465728,Sa
34.68351744,Sa
0.82798848,Sa
1.65597696,Sa
16.83576576,Sa
1.04265216,Sa
28.85693184,Sa
15.67044864,Sa
34.31552256,Sa
0.33732864,Sa
10.91718144,Sa
68.35504896,Sa
1.04265216,Sa
1.10398464,Sa
4.07860992,Sa
344.01388032,Sa
36.67682304,Sa
484.31192832,Sa
2.23863552,Sa
3.9866112,Sa
3.15862272,Sa
1.77864192,Sa
14.62779648,Sa
2.69862912,Sa
14.44379904,Sa
1.65597696,Sa
7.02256896,Sa
7.2065664,Sa
2.66796288,Sa
15.82377984,Sa
496.51709184,Sa
6.34791168,Sa
2.26930176,Sa
9.72119808,Sa
6.37857792,Sa
2.1466368,Sa
5.5199232,Sa
4.53860352,Sa
15.27178752,Sa
52.2859392,Sa
5.0599296,Sa
7.57456128,Sa
1.0733184,Sa
22.20235776,Sa
4.9065984,Sa
77.09492736,Sa
36.76882176,Sa
9.78253056,Sa
31.09556736,Sa
67.58839296,Sa
26.77162752,Sa
9.5065344,Sa
3.40395264,Sa
2.69862912,Sa
0.33732864,Sa
4.07860992,Sa
24.59432448,Sa
16.099776,Sa
2.63729664,Sa
7.78922496,Sa
4.78393344,Sa
7.48256256,Sa
786.06772992,Sa
7.91188992,Sa
1.44131328,Sa
27.56894976,Sa
11.31584256,Sa
100.79993088,Sa
21.55836672,Sa
0.39866112,Sa
0.9199872,Sa
0.49065984,Sa
