0,0,0
0,0,1
0,0,2
0,0,3
0,0,4
0,0,5
0,0,6
0,0,7
0,0,8
0,0,9
0,0,10
649,874,11
3257,12996,12
6768,29195,13
10318,33632,14
11966,25603,15
12682,16036,16
11584,11315,17
9326,9979,18
7064,8640,19
5075,7625,20
4314,7042,21
3360,7066,22
2387,6776,23
1621,6278,24
1256,5679,25
932,5264,26
817,5174,27
704,4588,28
676,3744,29
663,3122,30
564,2537,31
393,2215,32
179,1947,33
404,1455,34
388,1272,35
255,1049,36
266,727,37
207,597,38
180,480,39
110,393,40
94,420,41
75,152,42
69,126,43
98,62,44
78,81,45
107,39,46
95,45,47
56,49,48
24,17,49
46,42,50
79,10,51
48,0,52
14,0,53
58,0,54
55,0,55
57,0,56
66,0,57
15,0,58
0,0,59
0,0,60
0,0,61
0,0,62
0,0,63
0,0,64
0,0,65
0,0,66
0,0,67
0,0,68
0,0,69
0,0,70
0,0,71
0,0,72
21,0,73
19,0,74
20,0,75
0,0,76
0,0,77
0,0,78
0,0,79
0,0,80
0,0,81
0,0,82
0,0,83
0,0,84
0,0,85
0,0,86
0,0,87
0,0,88
0,0,89
0,0,90
0,0,91
