0,0,0
19,0,1
248,11,2
751,679,3
1737,2063,4
3531,4346,5
4510,6826,6
4945,7685,7
5015,8698,8
4306,8963,9
3704,8436,10
2576,8063,11
2298,7205,12
2026,6637,13
1762,5894,14
1644,5044,15
1051,4383,16
717,3713,17
636,3322,18
563,2842,19
463,2571,20
277,2102,21
182,1911,22
113,1746,23
154,1515,24
115,1338,25
87,1063,26
50,1059,27
25,768,28
21,719,29
12,690,30
30,478,31
0,487,32
0,281,33
17,225,34
18,205,35
10,198,36
37,106,37
15,78,38
26,89,39
22,49,40
10,64,41
26,43,42
26,51,43
12,38,44
0,10,45
0,10,46
0,12,47
0,11,48
0,0,49
0,0,50
0,0,51
0,0,52
0,0,53
0,0,54
0,0,55
0,0,56
0,0,57
0,0,58
0,0,59
0,0,60
0,0,61
0,0,62
0,0,63
0,0,64
0,0,65
0,0,66
0,0,67
0,0,68
0,0,69
0,0,70
0,0,71
0,0,72
0,0,73
0,0,74
0,0,75
0,0,76
0,0,77
0,0,78
0,0,79
0,0,80
0,0,81
0,0,82
0,0,83
0,0,84
0,0,85
0,0,86
0,0,87
0,0,88
0,0,89
0,0,90
0,0,91
