0.25882,0.066667
0.18431,0.0078431
0.1451,0.0078431
0.12941,0.0078431
0.12549,0.0078431
0.13725,0.0078431
0.15686,0.0078431
0.12549,0.011765
0.098039,0.023529
0.090196,0.023529
0.098039,0.031373
0.094118,0.027451
0.10588,0.031373
0.11373,0.031373
0.094118,0.027451
0.1098,0.035294
0.10196,0.043137
0.094118,0.043137
