aggregateSizeList1,aggregateSizeList2
3.80261376,Sa
0.49065984,Pa
0.33732864,Pa
3.80261376,Pa
29.19426048,Pa
3.46528512,Pa
13.89180672,Pa
14.07580416,Pa
6.07191552,Pa
3.71061504,Pa
3.77194752,Pa
4.20127488,Pa
0.33732864,Pa
6.93057024,Pa
0.4599936,Pa
35.84883456,Pa
6.34791168,Pa
9.29187072,Pa
39.03812352,Pa
31.03423488,Pa
0.766656,Pa
7.11456768,Pa
197.76658176,Pa
2.26930176,Pa
92.52004608,Pa
0.33732864,Pa
410.22229248,Pa
1.31864832,Pa
0.42932736,Pa
0.3066624,Pa
15.11845632,Pa
4.26260736,Pa
53.78858496,Pa
95.09601024,Pa
0.55199232,Pa
0.36799488,Pa
15.97711104,Pa
4.41593856,Pa
5.02926336,Pa
3.71061504,Pa
8.67854592,Pa
8.7398784,Pa
0.42932736,Pa
11.3465088,Pa
4.66126848,Pa
1.71730944,Pa
5.12126208,Pa
13.83047424,Pa
2.33063424,Pa
9.199872,Pa
60.32049408,Pa
17.3264256,Pa
2.82129408,Pa
0.9199872,Pa
146.40062976,Pa
4.9065984,Pa
4.04794368,Pa
0.3066624,Pa
82.36952064,Pa
12.8798208,Pa
3.6799488,Pa
3.03595776,Pa
7.42123008,Pa
16.83576576,Pa
16.43710464,Pa
0.3066624,Pa
3.00529152,Pa
60.2591616,Pa
1.8399744,Pa
164.95370496,Pa
12.17449728,Pa
193.28931072,Pa
24.56365824,Pa
436.80992256,Pa
19.68772608,Pa
82.6455168,Pa
3.2199552,Pa
124.13693952,Pa
0.52132608,Pa
7.42123008,Pa
8.03455488,Pa
3.00529152,Pa
2.05463808,Pa
5.24392704,Pa
2.23863552,Pa
36.00216576,Pa
8.09588736,Pa
2.85196032,Pa
4.17060864,Pa
0.4599936,Pa
22.60101888,Pa
68.41638144,Pa
5.73458688,Pa
137.75275008,Pa
8.46388224,Pa
2.72929536,Pa
3.61861632,Pa
6.53190912,Pa
187.46272512,Pa
4.10927616,Pa
32.93554176,Pa
0.3066624,Pa
2.7599616,Pa
156.48982272,Pa
3.49595136,Pa
4.7532672,Pa
10.21185792,Pa
13.73847552,Pa
3.066624,Pa
14.44379904,Pa
13.37048064,Pa
3.25062144,Pa
3.25062144,Pa
2.4532992,Pa
19.50372864,Pa
4.47727104,Pa
8.95454208,Pa
4.23194112,Pa
8.21855232,Pa
7.8198912,Pa
10.02786048,Pa
6.62390784,Pa
7.72789248,Pa
6.10258176,Pa
105.70652928,Pa
82.30818816,Pa
101.3519232,Pa
5.76525312,Pa
6.96123648,Pa
0.33732864,Pa
3.066624,Pa
3.92527872,Pa
1.8399744,Pa
12.05183232,Pa
4.20127488,Pa
14.19846912,Pa
3.09729024,Pa
23.33700864,Pa
1.533312,Pa
0.55199232,Pa
0.39866112,Pa
6.07191552,Pa
2.42263296,Pa
338.67795456,Pa
88.22677248,Pa
3.18928896,Pa
15.39445248,Pa
2.20796928,Pa
6.68524032,Pa
18.58374144,Pa
17.69442048,Pa
3.92527872,Pa
79.4255616,Pa
23.18367744,Pa
122.91028992,Pa
