aggregateSizeList1,aggregateSizeList2
29289.57115392,Sa
10.82518272,Sa
0.42932736,Sa
18.8597376,Sa
21.3130368,Sa
10.39585536,Sa
0.98131968,Sa
20.8530432,Sa
0.52132608,Sa
0.3066624,Sa
3.55728384,Sa
0.766656,Sa
0.88932096,Sa
4.2932736,Sa
0.39866112,Sa
0.52132608,Sa
92.27471616,Sa
0.9199872,Sa
5.64258816,Sa
16.5597696,Sa
0.55199232,Sa
0.36799488,Sa
0.85865472,Sa
0.95065344,Sa
2.54529792,Sa
0.766656,Sa
1.93197312,Sa
0.85865472,Sa
0.52132608,Sa
0.6133248,Sa
0.64399104,Sa
0.73598976,Sa
0.42932736,Sa
0.55199232,Sa
3.43461888,Sa
0.52132608,Sa
0.42932736,Sa
2.63729664,Sa
0.36799488,Sa
1.87064064,Sa
0.49065984,Sa
0.3066624,Sa
0.85865472,Sa
68.87637504,Sa
0.4599936,Sa
0.33732864,Sa
0.3066624,Sa
0.55199232,Sa
0.64399104,Sa
2.08530432,Sa
0.70532352,Sa
3.83328,Sa
1.59464448,Sa
0.4599936,Sa
0.3066624,Sa
0.39866112,Sa
0.33732864,Sa
0.82798848,Sa
0.3066624,Sa
0.33732864,Sa
8.06522112,Sa
0.49065984,Sa
0.39866112,Sa
7.02256896,Sa
0.33732864,Sa
0.3066624,Sa
0.70532352,Sa
0.4599936,Sa
0.42932736,Sa
0.33732864,Sa
15.42511872,Sa
0.4599936,Sa
196.4172672,Sa
0.67465728,Sa
20.88370944,Sa
103.43722752,Sa
24.2263296,Sa
468.51881472,Sa
253.64047104,Sa
12.23582976,Sa
1162.64915712,Sa
25.85164032,Sa
45.3860352,Sa
4.10927616,Sa
163.57372416,Sa
0.64399104,Sa
0.70532352,Sa
0.33732864,Sa
6.62390784,Sa
39.80477952,Sa
56.08855296,Sa
149.98857984,Sa
1621.53877248,Sa
186.1440768,Sa
43.27006464,Sa
22.63168512,Sa
72.40299264,Sa
0.36799488,Sa
22.5396864,Sa
203.74649856,Sa
33.15020544,Sa
381.36536064,Sa
0.3066624,Sa
0.4599936,Sa
82.43085312,Sa
273.88018944,Sa
159.89377536,Sa
0.3066624,Sa
0.36799488,Sa
3.28128768,Sa
0.33732864,Sa
122.78762496,Sa
0.33732864,Sa
0.85865472,Sa
0.49065984,Sa
1.65597696,Sa
7.08390144,Sa
130.88351232,Sa
87.33745152,Sa
22.0796928,Sa
1.3799808,Sa
9.75186432,Sa
4.47727104,Sa
6.2865792,Sa
1.19598336,Sa
1.25731584,Sa
1.19598336,Sa
3.12795648,Sa
1.25731584,Sa
0.3066624,Sa
0.3066624,Sa
0.6133248,Sa
0.4599936,Sa
3.40395264,Sa
0.58265856,Sa
0.39866112,Sa
0.85865472,Sa
0.36799488,Sa
1.2266496,Sa
