aggregateSizeList1,aggregateSizeList2
8.31055104,Sa
3.64928256,Sa
3.2199552,Sa
3.80261376,Sa
4.78393344,Sa
4.1399424,Sa
5.33592576,Sa
3.6799488,Sa
4.53860352,Sa
5.94925056,Sa
2.97462528,Sa
1.47197952,Sa
2.1466368,Sa
2.05463808,Sa
2.48396544,Sa
3.40395264,Sa
0.42932736,Sa
3.28128768,Sa
0.4599936,Sa
2.72929536,Sa
2.51463168,Sa
1.93197312,Sa
4.01727744,Sa
3.00529152,Sa
1.533312,Sa
1.80930816,Sa
3.92527872,Sa
2.69862912,Sa
3.18928896,Sa
1.90130688,Sa
2.97462528,Sa
3.9866112,Sa
0.36799488,Sa
3.49595136,Sa
0.39866112,Sa
3.55728384,Sa
2.39196672,Sa
2.48396544,Sa
0.82798848,Sa
2.63729664,Sa
7.2065664,Sa
2.9132928,Sa
2.72929536,Sa
6.65457408,Sa
3.5266176,Sa
4.07860992,Sa
1.0733184,Sa
2.51463168,Sa
1.80930816,Sa
2.97462528,Sa
9.23053824,Sa
0.6133248,Sa
4.84526592,Sa
2.69862912,Sa
2.63729664,Sa
5.39725824,Sa
4.23194112,Sa
4.72260096,Sa
0.49065984,Sa
2.88262656,Sa
5.79591936,Sa
2.63729664,Sa
6.56257536,Sa
1.8399744,Sa
2.7599616,Sa
5.0599296,Sa
1.47197952,Sa
2.23863552,Sa
3.43461888,Sa
1.93197312,Sa
2.17730304,Sa
3.86394624,Sa
0.3066624,Sa
3.5266176,Sa
2.88262656,Sa
1.01198592,Sa
4.26260736,Sa
1.0733184,Sa
3.46528512,Sa
3.77194752,Sa
2.94395904,Sa
1.59464448,Sa
1.65597696,Sa
1.71730944,Sa
1.56397824,Sa
2.20796928,Sa
2.82129408,Sa
0.36799488,Sa
1.47197952,Sa
2.1466368,Sa
2.85196032,Sa
6.50124288,Sa
9.59853312,Sa
0.39866112,Sa
3.09729024,Sa
3.43461888,Sa
3.64928256,Sa
0.88932096,Sa
0.33732864,Sa
1.80930816,Sa
0.33732864,Sa
3.43461888,Sa
2.88262656,Sa
1.8399744,Sa
1.16531712,Sa
2.48396544,Sa
0.3066624,Sa
0.3066624,Sa
4.17060864,Sa
3.46528512,Sa
1.9933056,Sa
1.80930816,Sa
2.11597056,Sa
2.02397184,Sa
1.56397824,Sa
0.64399104,Sa
2.51463168,Sa
0.70532352,Sa
3.34262016,Sa
0.33732864,Sa
2.1466368,Sa
1.25731584,Sa
0.4599936,Sa
1.25731584,Sa
0.33732864,Sa
0.73598976,Sa
5.366592,Sa
0.73598976,Sa
0.88932096,Sa
1.74797568,Sa
0.95065344,Sa
3.03595776,Sa
0.64399104,Sa
1.0733184,Sa
2.11597056,Sa
3.09729024,Sa
4.01727744,Sa
0.39866112,Sa
0.3066624,Sa
4.04794368,Sa
1.04265216,Sa
0.9199872,Sa
0.79732224,Sa
2.6066304,Sa
1.13465088,Sa
1.71730944,Sa
1.31864832,Sa
1.8399744,Sa
2.48396544,Sa
3.25062144,Sa
0.39866112,Sa
1.65597696,Sa
1.6866432,Sa
1.13465088,Sa
1.71730944,Sa
1.9933056,Sa
2.48396544,Sa
2.08530432,Sa
3.77194752,Sa
1.62531072,Sa
