aggregateSizeList1,aggregateSizeList2
119688.89340672,Sa
0.95065344,Sa
0.36799488,Sa
0.3066624,Sa
0.3066624,Sa
21.0063744,Sa
0.36799488,Sa
0.3066624,Sa
0.36799488,Sa
0.39866112,Sa
0.4599936,Sa
0.33732864,Sa
0.33732864,Sa
5.58125568,Sa
0.58265856,Sa
0.36799488,Sa
0.39866112,Sa
5.88791808,Sa
0.9199872,Sa
6.80790528,Sa
3.2199552,Sa
0.49065984,Sa
0.58265856,Sa
0.49065984,Sa
0.36799488,Sa
0.33732864,Sa
0.49065984,Sa
45.29403648,Sa
0.70532352,Sa
0.3066624,Sa
0.52132608,Sa
592.50242304,Sa
0.58265856,Sa
0.3066624,Sa
0.52132608,Sa
1.8399744,Sa
6.31724544,Sa
0.39866112,Sa
1.41064704,Sa
11.59183872,Sa
0.3066624,Sa
0.49065984,Sa
0.3066624,Sa
0.55199232,Sa
0.79732224,Sa
0.36799488,Sa
0.95065344,Sa
1.01198592,Sa
34.3461888,Sa
0.3066624,Sa
0.39866112,Sa
0.36799488,Sa
0.33732864,Sa
0.3066624,Sa
108.2518272,Sa
112.11577344,Sa
1.19598336,Sa
0.85865472,Sa
27.84494592,Sa
1945.74226176,Sa
1.01198592,Sa
0.42932736,Sa
0.36799488,Sa
0.33732864,Sa
1.93197312,Sa
130.69951488,Sa
0.33732864,Sa
0.33732864,Sa
0.3066624,Sa
1.19598336,Sa
0.3066624,Sa
716.91535872,Sa
4.7532672,Sa
527.39799552,Sa
0.95065344,Sa
0.33732864,Sa
0.82798848,Sa
1.3799808,Sa
0.39866112,Sa
20.5463808,Sa
712.46875392,Sa
0.73598976,Sa
0.3066624,Sa
49.86330624,Sa
0.33732864,Sa
0.3066624,Sa
3.03595776,Sa
29.16359424,Sa
1.56397824,Sa
1.10398464,Sa
0.766656,Sa
0.6133248,Sa
0.42932736,Sa
4.1399424,Sa
95.34134016,Sa
1.74797568,Sa
19.4730624,Sa
3.9866112,Sa
1.28798208,Sa
29.07159552,Sa
1.533312,Sa
171.1176192,Sa
143.91666432,Sa
0.36799488,Sa
0.39866112,Sa
4.9065984,Sa
22.44768768,Sa
0.52132608,Sa
8.15721984,Sa
57.71386368,Sa
1.93197312,Sa
0.3066624,Sa
0.33732864,Sa
0.3066624,Sa
0.3066624,Sa
0.36799488,Sa
0.4599936,Sa
1.10398464,Sa
1.62531072,Sa
1.93197312,Sa
2.54529792,Sa
3.3732864,Sa
0.73598976,Sa
0.3066624,Sa
1.16531712,Sa
2.97462528,Sa
0.49065984,Sa
0.3066624,Sa
0.36799488,Sa
0.33732864,Sa
0.39866112,Sa
0.33732864,Sa
1.2266496,Sa
1.533312,Sa
0.3066624,Sa
0.3066624,Sa
0.3066624,Sa
1.10398464,Sa
1.28798208,Sa
0.42932736,Sa
0.33732864,Sa
0.3066624,Sa
2.48396544,Sa
0.49065984,Sa
0.36799488,Sa
0.36799488,Sa
0.39866112,Sa
0.3066624,Sa
0.4599936,Sa
0.3066624,Sa
1.25731584,Sa
0.58265856,Sa
0.95065344,Sa
1.47197952,Sa
0.55199232,Sa
1.50264576,Sa
0.36799488,Sa
0.49065984,Sa
0.52132608,Sa
0.36799488,Sa
2.42263296,Sa
1.28798208,Sa
0.36799488,Sa
0.33732864,Sa
0.3066624,Sa
2.97462528,Sa
2.33063424,Sa
0.42932736,Sa
4.41593856,Sa
0.36799488,Sa
0.39866112,Sa
4.50793728,Sa
0.3066624,Sa
0.3066624,Sa
0.3066624,Sa
0.39866112,Sa
0.70532352,Sa
0.42932736,Sa
0.33732864,Sa
0.3066624,Sa
0.4599936,Sa
16.62110208,Sa
2.299968,Sa
0.52132608,Sa
0.33732864,Sa
0.3066624,Sa
0.33732864,Sa
0.6133248,Sa
0.33732864,Sa
0.36799488,Sa
1.31864832,Sa
0.55199232,Sa
0.36799488,Sa
1.0733184,Sa
0.3066624,Sa
0.3066624,Sa
0.3066624,Sa
2.299968,Sa
0.3066624,Sa
0.33732864,Sa
0.39866112,Sa
0.49065984,Sa
0.36799488,Sa
0.36799488,Sa
0.42932736,Sa
0.33732864,Sa
1.34931456,Sa
3.74128128,Sa
0.70532352,Sa
0.36799488,Sa
0.33732864,Sa
0.49065984,Sa
0.67465728,Sa
0.3066624,Sa
0.36799488,Sa
0.33732864,Sa
34.89818112,Sa
2.36130048,Sa
1.01198592,Sa
0.39866112,Sa
0.70532352,Sa
154.46585088,Sa
72.55632384,Sa
0.39866112,Sa
2.72929536,Sa
1.47197952,Sa
0.3066624,Sa
0.36799488,Sa
0.3066624,Sa
0.3066624,Sa
1.59464448,Sa
0.3066624,Sa
0.33732864,Sa
15.73178112,Sa
0.3066624,Sa
0.42932736,Sa
0.3066624,Sa
79.33356288,Sa
0.3066624,Sa
26.9862912,Sa
0.33732864,Sa
34.13152512,Sa
13.033152,Sa
0.42932736,Sa
29.71558656,Sa
0.766656,Sa
14.68912896,Sa
0.3066624,Sa
2.6066304,Sa
0.6133248,Sa
0.39866112,Sa
1.28798208,Sa
0.42932736,Sa
22.90768128,Sa
1330.48548864,Sa
0.33732864,Sa
1.04265216,Sa
0.33732864,Sa
13.83047424,Sa
2.1466368,Sa
8.37188352,Sa
0.6133248,Sa
8.09588736,Sa
0.49065984,Sa
0.42932736,Sa
24.31832832,Sa
0.33732864,Sa
0.3066624,Sa
0.33732864,Sa
0.33732864,Sa
0.4599936,Sa
0.42932736,Sa
0.42932736,Sa
49.12731648,Sa
11.53050624,Sa
0.49065984,Sa
0.39866112,Sa
52.83793152,Sa
8.37188352,Sa
0.85865472,Sa
4.07860992,Sa
0.3066624,Sa
0.36799488,Sa
0.36799488,Sa
20.20905216,Sa
0.58265856,Sa
0.33732864,Sa
0.42932736,Sa
0.79732224,Sa
0.4599936,Sa
8.98520832,Sa
0.52132608,Sa
0.39866112,Sa
3.15862272,Sa
0.3066624,Sa
0.33732864,Sa
9.32253696,Sa
0.39866112,Sa
1.0733184,Sa
2.9132928,Sa
0.3066624,Sa
15.14912256,Sa
0.39866112,Sa
1.62531072,Sa
4.07860992,Sa
27.96761088,Sa
1.04265216,Sa
0.67465728,Sa
0.55199232,Sa
0.49065984,Sa
2.36130048,Sa
9.29187072,Sa
3.00529152,Sa
3.066624,Sa
8.433216,Sa
0.4599936,Sa
0.49065984,Sa
1.80930816,Sa
2.42263296,Sa
0.39866112,Sa
2.1466368,Sa
3.25062144,Sa
9.56786688,Sa
0.36799488,Sa
78.62823936,Sa
0.70532352,Sa
33.21153792,Sa
3.3732864,Sa
1.31864832,Sa
3.03595776,Sa
2.20796928,Sa
19.56506112,Sa
0.42932736,Sa
1.13465088,Sa
80.49888,Sa
0.33732864,Sa
0.4599936,Sa
4.10927616,Sa
0.36799488,Sa
0.42932736,Sa
2.4532992,Sa
7.60522752,Sa
0.64399104,Sa
8.1265536,Sa
11.8065024,Sa
0.33732864,Sa
0.42932736,Sa
2.299968,Sa
4.41593856,Sa
1.13465088,Sa
32.53688064,Sa
0.766656,Sa
9.5065344,Sa
0.766656,Sa
2.20796928,Sa
10.18119168,Sa
0.85865472,Sa
23.21434368,Sa
0.36799488,Sa
14.2598016,Sa
0.42932736,Sa
56.2725504,Sa
0.3066624,Sa
9.99719424,Sa
0.3066624,Sa
22.99968,Sa
3.80261376,Sa
0.3066624,Sa
20.76104448,Sa
2.85196032,Sa
279.5227776,Sa
2.4532992,Sa
1.13465088,Sa
4.1399424,Sa
0.67465728,Sa
0.766656,Sa
13.9531392,Sa
149.3445888,Sa
0.36799488,Sa
0.766656,Sa
1.31864832,Sa
7.8198912,Sa
7.26789888,Sa
1.47197952,Sa
0.33732864,Sa
2.20796928,Sa
13.43181312,Sa
6.71590656,Sa
40.35677184,Sa
0.3066624,Sa
2.4532992,Sa
2.26930176,Sa
72.18832896,Sa
8.70921216,Sa
8.80121088,Sa
0.3066624,Sa
2.33063424,Sa
0.33732864,Sa
3.55728384,Sa
28.02894336,Sa
0.49065984,Sa
1.50264576,Sa
0.36799488,Sa
0.33732864,Sa
1.13465088,Sa
69.02970624,Sa
2.1466368,Sa
81.97085952,Sa
0.55199232,Sa
0.33732864,Sa
0.82798848,Sa
92.79604224,Sa
0.36799488,Sa
31.80089088,Sa
0.36799488,Sa
16.46777088,Sa
0.3066624,Sa
10.30385664,Sa
18.27707904,Sa
11.43850752,Sa
1.16531712,Sa
0.36799488,Sa
0.3066624,Sa
0.3066624,Sa
5.79591936,Sa
2.66796288,Sa
2.69862912,Sa
0.33732864,Sa
0.64399104,Sa
0.36799488,Sa
0.36799488,Sa
2.82129408,Sa
2.39196672,Sa
4.23194112,Sa
1.71730944,Sa
0.33732864,Sa
0.70532352,Sa
0.55199232,Sa
1.2266496,Sa
2.1466368,Sa
1.01198592,Sa
0.39866112,Sa
0.9199872,Sa
3.61861632,Sa
0.3066624,Sa
0.4599936,Sa
2.79062784,Sa
0.3066624,Sa
0.33732864,Sa
3.28128768,Sa
0.4599936,Sa
0.42932736,Sa
0.3066624,Sa
0.98131968,Sa
4.96793088,Sa
0.52132608,Sa
0.33732864,Sa
0.67465728,Sa
0.42932736,Sa
1.44131328,Sa
6.56257536,Sa
0.39866112,Sa
1.87064064,Sa
0.73598976,Sa
0.36799488,Sa
5.24392704,Sa
0.3066624,Sa
2.23863552,Sa
2.63729664,Sa
0.3066624,Sa
