0,0,0
0,0,1
0,0,2
0,0,3
12,0,4
480,0,5
3474,0,6
17129,0,7
38159,0,8
50936,0,9
60645,0,10
58962,0,11
49589,0,12
38833,0,13
31448,0,14
26042,0,15
19267,0,16
15678,0,17
12260,0,18
9365,0,19
7626,0,20
6052,0,21
4798,0,22
3989,0,23
3140,0,24
2520,0,25
2170,0,26
1483,0,27
1124,0,28
914,0,29
694,0,30
456,0,31
479,0,32
385,0,33
365,0,34
306,0,35
291,0,36
233,0,37
152,0,38
153,0,39
35,0,40
40,0,41
10,0,42
23,0,43
10,0,44
11,0,45
22,0,46
35,0,47
15,0,48
26,0,49
19,0,50
22,0,51
19,0,52
20,0,53
20,0,54
10,0,55
11,0,56
0,0,57
10,0,58
17,0,59
13,0,60
0,0,61
0,0,62
0,0,63
0,0,64
0,0,65
13,0,66
0,0,67
0,0,68
0,0,69
0,0,70
0,0,71
0,0,72
0,0,73
0,0,74
0,0,75
0,0,76
0,0,77
0,0,78
0,0,79
0,0,80
0,0,81
0,0,82
0,0,83
0,0,84
0,0,85
0,0,86
0,0,87
0,0,88
0,0,89
0,0,90
0,0,91
