aggregateSizeList1,aggregateSizeList2
0.36799488,Sa
66.88306944,Sa
4577.76430848,Sa
29.77691904,Sa
52.07127552,Sa
12.66515712,Sa
57.37653504,Sa
19.59572736,Sa
10.15052544,Sa
26.18896896,Sa
36451.8861696,Sa
121.4383104,Sa
259.03772928,Sa
33.21153792,Sa
323.62083072,Sa
0.3066624,Sa
100.40126976,Sa
45.11003904,Sa
6.10258176,Sa
4.72260096,Sa
31.83155712,Sa
46.73534976,Sa
3.83328,Sa
266.76562176,Sa
2.39196672,Sa
15.14912256,Sa
4.17060864,Sa
1468.36090368,Sa
0.9199872,Sa
640.49508864,Sa
1402.91914752,Sa
101.75058432,Sa
16.43710464,Sa
0.3066624,Sa
47.19534336,Sa
0.3066624,Sa
44.25138432,Sa
226.80751104,Sa
6.07191552,Sa
5.02926336,Sa
9.84386304,Sa
10.02786048,Sa
77.92291584,Sa
0.36799488,Sa
2.23863552,Sa
69.70436352,Sa
0.3066624,Sa
543.12977664,Sa
0.49065984,Sa
39.34478592,Sa
92.36671488,Sa
25.82097408,Sa
0.3066624,Sa
30.85023744,Sa
1.01198592,Sa
3.5266176,Sa
0.36799488,Sa
67.68039168,Sa
8.21855232,Sa
153.4845312,Sa
163.88038656,Sa
0.52132608,Sa
20.66904576,Sa
0.3066624,Sa
0.42932736,Sa
0.67465728,Sa
21.7730304,Sa
0.88932096,Sa
35.14351104,Sa
55.6592256,Sa
0.36799488,Sa
1.96263936,Sa
3.46528512,Sa
24.34899456,Sa
2.02397184,Sa
1.16531712,Sa
3.9866112,Sa
7.75855872,Sa
0.85865472,Sa
21.22103808,Sa
25.57564416,Sa
0.36799488,Sa
0.36799488,Sa
142.47535104,Sa
7.91188992,Sa
1.25731584,Sa
30.72757248,Sa
17.7864192,Sa
0.42932736,Sa
0.33732864,Sa
10.8865152,Sa
1.6866432,Sa
0.39866112,Sa
66.97506816,Sa
0.36799488,Sa
26.34230016,Sa
129.22753536,Sa
30.14491392,Sa
7.60522752,Sa
14.81179392,Sa
71.08434432,Sa
0.88932096,Sa
5.79591936,Sa
384.06398976,Sa
3.40395264,Sa
55.38322944,Sa
13.033152,Sa
12.60382464,Sa
25.1463168,Sa
5.39725824,Sa
0.3066624,Sa
1.10398464,Sa
13.6464768,Sa
19.7797248,Sa
42.22741248,Sa
2.39196672,Sa
10.21185792,Sa
0.36799488,Sa
20.45438208,Sa
240.2699904,Sa
4.63060224,Sa
7.78922496,Sa
5.12126208,Sa
42.6260736,Sa
12.78782208,Sa
9.966528,Sa
3.18928896,Sa
4.78393344,Sa
6.68524032,Sa
9.78253056,Sa
9.99719424,Sa
13.4931456,Sa
0.79732224,Sa
3.5266176,Sa
4.04794368,Sa
0.42932736,Sa
0.4599936,Sa
0.52132608,Sa
3.61861632,Sa
2.33063424,Sa
1.59464448,Sa
11.28517632,Sa
67.7723904,Sa
0.79732224,Sa
2.05463808,Sa
5.48925696,Sa
0.33732864,Sa
3.74128128,Sa
17.72508672,Sa
13.24781568,Sa
1.19598336,Sa
10.54918656,Sa
2.69862912,Sa
211.16772864,Sa
55.13789952,Sa
39.98877696,Sa
0.82798848,Sa
1.8399744,Sa
22.72368384,Sa
11.31584256,Sa
5.09059584,Sa
5.70392064,Sa
3.6799488,Sa
10.67185152,Sa
6.7465728,Sa
0.55199232,Sa
0.85865472,Sa
1.0733184,Sa
3.34262016,Sa
3.00529152,Sa
43.699392,Sa
55.07656704,Sa
5.9799168,Sa
11.37717504,Sa
8.34121728,Sa
1.87064064,Sa
