aggregateSizeList1,aggregateSizeList2
6.01058304,Sa
2.97462528,Sa
1428.92411904,Sa
88.0121088,Sa
0.33732864,Sa
128.52221184,Sa
5.73458688,Sa
3.6799488,Sa
3.9866112,Sa
3.9866112,Sa
0.42932736,Sa
0.3066624,Sa
0.42932736,Sa
2.20796928,Sa
34.74484992,Sa
25.51431168,Sa
2.1466368,Sa
1.9933056,Sa
0.36799488,Sa
3.09729024,Sa
32.966208,Sa
103.86655488,Sa
1.47197952,Sa
10.1198592,Sa
43.88338944,Sa
0.4599936,Sa
11.9598336,Sa
14.75046144,Sa
48.05399808,Sa
10.18119168,Sa
4.10927616,Sa
197.24525568,Sa
6.31724544,Sa
15.67044864,Sa
5.94925056,Sa
0.33732864,Sa
3.86394624,Sa
1.10398464,Sa
0.52132608,Sa
8.52521472,Sa
3.77194752,Sa
4.04794368,Sa
2.51463168,Sa
1.77864192,Sa
3.9866112,Sa
2.85196032,Sa
19.87172352,Sa
0.3066624,Sa
0.49065984,Sa
0.33732864,Sa
7.94255616,Sa
3.09729024,Sa
0.3066624,Sa
0.9199872,Sa
1.28798208,Sa
0.42932736,Sa
2.20796928,Sa
26.77162752,Sa
15.36378624,Sa
3.066624,Sa
2.33063424,Sa
4.26260736,Sa
4.78393344,Sa
0.73598976,Sa
0.39866112,Sa
92.82670848,Sa
18.2464128,Sa
0.42932736,Sa
1.65597696,Sa
2.54529792,Sa
1.71730944,Sa
0.33732864,Sa
1.3799808,Sa
9.6598656,Sa
1.87064064,Sa
2.23863552,Sa
0.3066624,Sa
0.39866112,Sa
8.95454208,Sa
1.31864832,Sa
0.4599936,Sa
131.52750336,Sa
31.03423488,Sa
552.69764352,Sa
1.01198592,Sa
9.8131968,Sa
5.8265856,Sa
26.6796288,Sa
99.78794496,Sa
2.79062784,Sa
31.52489472,Sa
8.06522112,Sa
0.33732864,Sa
1548.7984512,Sa
3.18928896,Sa
18.21574656,Sa
18.0930816,Sa
18.03174912,Sa
42.07408128,Sa
21.09837312,Sa
1121.34173184,Sa
5.45859072,Sa
24.90098688,Sa
11.6531712,Sa
0.42932736,Sa
23.88900096,Sa
8.98520832,Sa
9.199872,Sa
205.52514048,Sa
28.85693184,Sa
116.96103936,Sa
23.36767488,Sa
65.7790848,Sa
19.84105728,Sa
15.42511872,Sa
7.57456128,Sa
54.64723968,Sa
8.49454848,Sa
0.3066624,Sa
21.40503552,Sa
6.40924416,Sa
1.19598336,Sa
8.5865472,Sa
7.75855872,Sa
114.78373632,Sa
6.96123648,Sa
