aggregateSizeList1,aggregateSizeList2
11.77583616,Sa
253.94713344,Sa
213.92769024,Sa
27.20095488,Sa
14.50513152,Sa
4.1399424,Sa
510.07156992,Sa
6.4399104,Sa
67.83372288,Sa
1.90130688,Sa
37.4128128,Sa
110.398464,Sa
26.58763008,Sa
136.37276928,Sa
16.52910336,Sa
14.07580416,Sa
2.97462528,Sa
197.73591552,Sa
47.77800192,Sa
249.68452608,Sa
418.87017216,Sa
157.44047616,Sa
10.91718144,Sa
67.83372288,Sa
14.47446528,Sa
512.4328704,Sa
18.49174272,Sa
283.5093888,Sa
101.47458816,Sa
131.80349952,Sa
18.64507392,Sa
3.12795648,Sa
10.2731904,Sa
1.65597696,Sa
1.31864832,Sa
469.193472,Sa
13.09448448,Sa
2.02397184,Sa
396.11582208,Sa
1.93197312,Sa
39.92744448,Sa
6.01058304,Sa
898.79682816,Sa
2.08530432,Sa
8.83187712,Sa
3.43461888,Sa
3.6799488,Sa
9.84386304,Sa
2.82129408,Sa
10.8865152,Sa
4.35460608,Sa
62.58979584,Sa
89.2387584,Sa
19.07440128,Sa
4.63060224,Sa
45.5393664,Sa
3.2199552,Sa
11.13184512,Sa
7.72789248,Sa
2.39196672,Sa
32.62887936,Sa
5.12126208,Sa
1.34931456,Sa
191.38800384,Sa
122.63429376,Sa
2.6066304,Sa
13.799808,Sa
3.89461248,Sa
28.15160832,Sa
11.56117248,Sa
0.67465728,Sa
45.20203776,Sa
2.69862912,Sa
5.94925056,Sa
20.82237696,Sa
19.10506752,Sa
81.5721984,Sa
24.13433088,Sa
161.21242368,Sa
22.11035904,Sa
21.19037184,Sa
4.63060224,Sa
214.87834368,Sa
13.3398144,Sa
190.10002176,Sa
10.24252416,Sa
218.6502912,Sa
47.71666944,Sa
3.6799488,Sa
185.0707584,Sa
15.60911616,Sa
0.36799488,Sa
42.35007744,Sa
0.9199872,Sa
37.38214656,Sa
32.87420928,Sa
2.79062784,Sa
0.3066624,Sa
24.8396544,Sa
35.91016704,Sa
0.33732864,Sa
3.066624,Sa
20.699712,Sa
4.10927616,Sa
34.9595136,Sa
62.03780352,Sa
9.07720704,Sa
27.63028224,Sa
477.4733568,Sa
342.35790336,Sa
11.59183872,Sa
80.06955264,Sa
37.01415168,Sa
178.99884288,Sa
1.19598336,Sa
4.17060864,Sa
62.95779072,Sa
649.0509696,Sa
2.17730304,Sa
15.6397824,Sa
0.82798848,Sa
95.00401152,Sa
1.74797568,Sa
2.63729664,Sa
0.3066624,Sa
3.12795648,Sa
30.2062464,Sa
53.29792512,Sa
716.24070144,Sa
4.96793088,Sa
152.13521664,Sa
0.3066624,Sa
0.42932736,Sa
10.08919296,Sa
3.83328,Sa
3.61861632,Sa
60.99515136,Sa
9.75186432,Sa
12.94115328,Sa
0.98131968,Sa
12.7264896,Sa
0.33732864,Sa
10.33452288,Sa
13.83047424,Sa
2.36130048,Sa
2.97462528,Sa
0.39866112,Sa
8.1265536,Sa
4.1399424,Sa
2.69862912,Sa
3.18928896,Sa
0.4599936,Sa
2.82129408,Sa
270.59890176,Sa
35.8795008,Sa
3.15862272,Sa
0.39866112,Sa
0.33732864,Sa
32.32221696,Sa
2.85196032,Sa
11.9598336,Sa
29.25559296,Sa
1028.14702848,Sa
9.26120448,Sa
5.2132608,Sa
0.4599936,Sa
0.3066624,Sa
0.33732864,Sa
24.56365824,Sa
31.37156352,Sa
35.5728384,Sa
40.05010944,Sa
13.9531392,Sa
0.36799488,Sa
21.52770048,Sa
12.4198272,Sa
0.39866112,Sa
1.2266496,Sa
1.13465088,Sa
0.3066624,Sa
18.98240256,Sa
3.6799488,Sa
19.71839232,Sa
12.48115968,Sa
13.76914176,Sa
170.78029056,Sa
5.9799168,Sa
5.94925056,Sa
1.6866432,Sa
3.40395264,Sa
0.73598976,Sa
4.01727744,Sa
0.3066624,Sa
3.5266176,Sa
9.0465408,Sa
18.8597376,Sa
0.4599936,Sa
1.47197952,Sa
3.31195392,Sa
1.3799808,Sa
1.2266496,Sa
0.95065344,Sa
119.9049984,Sa
2.4532992,Sa
5.85725184,Sa
2.85196032,Sa
12.4198272,Sa
0.766656,Sa
0.3066624,Sa
13.37048064,Sa
3.6799488,Sa
1.62531072,Sa
73.96697088,Sa
2.69862912,Sa
19.35039744,Sa
0.33732864,Sa
2.97462528,Sa
0.88932096,Sa
27.69161472,Sa
0.82798848,Sa
0.67465728,Sa
0.70532352,Sa
2.51463168,Sa
23.3063424,Sa
6.93057024,Sa
0.33732864,Sa
1.16531712,Sa
30.17558016,Sa
24.3796608,Sa
1.74797568,Sa
0.3066624,Sa
48.66732288,Sa
1.0733184,Sa
0.88932096,Sa
4.599936,Sa
7.91188992,Sa
70.47101952,Sa
551.6856576,Sa
5.366592,Sa
30.29824512,Sa
0.33732864,Sa
2.11597056,Sa
368.05621248,Sa
1.50264576,Sa
13.76914176,Sa
23.36767488,Sa
2.11597056,Sa
1.93197312,Sa
0.3066624,Sa
1.47197952,Sa
0.58265856,Sa
0.49065984,Sa
0.73598976,Sa
2.02397184,Sa
7.8198912,Sa
5.02926336,Sa
4.87593216,Sa
8.77054464,Sa
2.1466368,Sa
1863.8940672,Sa
13.61581056,Sa
0.79732224,Sa
1.01198592,Sa
0.52132608,Sa
64.7057664,Sa
3.00529152,Sa
4.84526592,Sa
9.966528,Sa
60.44315904,Sa
70.13369088,Sa
0.3066624,Sa
0.3066624,Sa
1.9933056,Sa
0.39866112,Sa
29.80758528,Sa
1.77864192,Sa
0.3066624,Sa
11.62250496,Sa
0.98131968,Sa
6.04124928,Sa
2.51463168,Sa
42.71807232,Sa
0.766656,Sa
0.95065344,Sa
61.27114752,Sa
326.81011968,Sa
1.04265216,Sa
67.98705408,Sa
4.78393344,Sa
1.2266496,Sa
1.87064064,Sa
2.85196032,Sa
0.33732864,Sa
17.0197632,Sa
107.85316608,Sa
1.96263936,Sa
0.3066624,Sa
27.1396224,Sa
36.12483072,Sa
0.4599936,Sa
0.52132608,Sa
0.39866112,Sa
3.89461248,Sa
0.33732864,Sa
16.49843712,Sa
1.16531712,Sa
0.79732224,Sa
8.15721984,Sa
17.69442048,Sa
0.82798848,Sa
0.33732864,Sa
1.59464448,Sa
7.29856512,Sa
2.79062784,Sa
9.56786688,Sa
0.3066624,Sa
16.099776,Sa
3.89461248,Sa
0.33732864,Sa
0.4599936,Sa
10.24252416,Sa
0.79732224,Sa
3.55728384,Sa
7.88122368,Sa
0.42932736,Sa
0.70532352,Sa
62.28313344,Sa
6.99190272,Sa
1.87064064,Sa
3.25062144,Sa
0.36799488,Sa
2.02397184,Sa
0.36799488,Sa
1.9933056,Sa
320.7688704,Sa
1.44131328,Sa
1.3799808,Sa
3.18928896,Sa
7.78922496,Sa
2.39196672,Sa
23.33700864,Sa
1.9933056,Sa
85.58947584,Sa
0.39866112,Sa
0.42932736,Sa
0.64399104,Sa
3.34262016,Sa
4.01727744,Sa
8.06522112,Sa
0.67465728,Sa
27.38495232,Sa
1.77864192,Sa
17.66375424,Sa
13.4931456,Sa
0.33732864,Sa
6.68524032,Sa
9.29187072,Sa
1.50264576,Sa
1.16531712,Sa
1.74797568,Sa
16.89709824,Sa
1.01198592,Sa
10.30385664,Sa
0.4599936,Sa
7.11456768,Sa
7.9732224,Sa
20.97570816,Sa
37.22881536,Sa
0.3066624,Sa
0.73598976,Sa
0.49065984,Sa
8.2798848,Sa
0.39866112,Sa
59.67650304,Sa
0.58265856,Sa
0.70532352,Sa
7.94255616,Sa
55.53656064,Sa
10.4265216,Sa
11.13184512,Sa
0.52132608,Sa
22.90768128,Sa
62.80445952,Sa
8.18788608,Sa
18.43041024,Sa
35.35817472,Sa
2.66796288,Sa
6.65457408,Sa
1.74797568,Sa
2.57596416,Sa
9.47586816,Sa
0.3066624,Sa
0.98131968,Sa
0.33732864,Sa
0.82798848,Sa
