0,0,0
0,0,1
0,0,2
0,0,3
0,0,4
0,0,5
195,0,6
583,2751,7
1099,30760,8
1561,63856,9
1872,83840,10
2714,1.0406e+05,11
3533,1.2793e+05,12
3990,1.485e+05,13
4070,1.5385e+05,14
4099,1.4638e+05,15
4092,1.3827e+05,16
4214,1.3282e+05,17
3740,1.3308e+05,18
3298,1.3329e+05,19
3079,1.3352e+05,20
3161,1.3206e+05,21
3211,1.2906e+05,22
3476,1.2299e+05,23
3272,1.1778e+05,24
2865,1.0973e+05,25
2715,1.0238e+05,26
2692,95994,27
2630,86779,28
2278,78066,29
2016,70235,30
1595,60212,31
1582,53373,32
1385,47797,33
1060,40296,34
935,34170,35
833,28021,36
786,22929,37
620,19796,38
519,16737,39
436,13768,40
334,11831,41
409,9235,42
407,7832,43
354,6408,44
291,5163,45
260,4162,46
267,3296,47
268,2320,48
273,1908,49
246,1529,50
227,917,51
226,701,52
130,515,53
150,316,54
159,283,55
121,268,56
129,282,57
115,193,58
112,205,59
108,121,60
127,56,61
100,63,62
98,98,63
81,143,64
40,102,65
25,78,66
17,62,67
24,30,68
25,41,69
42,57,70
28,20,71
13,16,72
0,0,73
11,0,74
28,0,75
39,0,76
49,0,77
30,18,78
29,24,79
14,0,80
11,14,81
0,28,82
0,19,83
0,17,84
0,0,85
0,0,86
0,0,87
17,0,88
26,0,89
29,0,90
12,0,91
