"distance","meanCounts","normDensity","funcDensity","rawDensity","normPropOccup","source","timePoint","position"
0.5,17.834,0.0591390226202996,0.0591390226202996,0.00056203940597527,0.395645967207019,"finalGG",0,2
1.5,17.283507223114,0.0437468937316894,0.0437468937316894,0.000544690598455101,0.127811108594416,"finalGG",0,2
2.5,14.9487386478305,0.0330238230582324,0.0330238230582324,0.000471110249506908,0.0663273316232571,"finalGG",0,2
3.5,13.9073437183896,0.028862208588624,0.028862208588624,0.000438290635986185,0.0440761984070775,"finalGG",0,2
4.5,12.4625988242449,0.0249161769213178,0.0249161769213178,0.000392759428063625,0.0307202033925923,"finalGG",0,2
5.5,12.5393828664231,0.0236366870407092,0.0236366870407092,0.00039517928101048,0.0252895708012534,"finalGG",0,2
6.5,13.2357244462508,0.0244604043373685,0.0244604043373685,0.00041712452088276,0.0225871973163727,"finalGG",0,2
7.5,13.2944523470839,0.0246923230882398,0.0246923230882398,0.000418975333627991,0.0196624292824554,"finalGG",0,2
8.5,14.2546268049624,0.0257363391546269,0.0257363391546269,0.000449235279906932,0.0186022257862524,"finalGG",0,2
9.5,14.0234168193851,0.0246770556561979,0.0246770556561979,0.000441948685595536,0.0163741295781942,"finalGG",0,2
10.5,15.2853067047076,0.0269924605340008,0.0269924605340008,0.000481717208728477,0.0161477807378094,"finalGG",0,2
11.5,16.0108207431605,0.0285103633113916,0.0285103633113916,0.000504581820099947,0.0154434291575592,"finalGG",0,2
12.5,16.9363747954173,0.0298046510416909,0.0298046510416909,0.000533750702556404,0.0150292887448996,"finalGG",0,2
13.5,18.7883391500719,0.0331271780068769,0.0331271780068769,0.000592115452235522,0.0154377003876152,"finalGG",0,2
14.5,20.3813053325098,0.0353148857552594,0.0353148857552594,0.000642317861505237,0.0155916464506433,"finalGG",0,2
15.5,22.1931818181818,0.0377831675734171,0.0377831675734171,0.00069941923997937,0.0158823900810264,"finalGG",0,2
16.5,22.5718134715026,0.03792741775158,0.03792741775158,0.000711351835556124,0.015174363868384,"finalGG",0,2
17.5,24.0980841316118,0.0405418630172765,0.0405418630172765,0.000759452332088886,0.0152746916869666,"finalGG",0,2
18.5,25.652719665272,0.0428220002721064,0.0428220002721064,0.000808446749036648,0.0153811806228871,"finalGG",0,2
19.5,29.254617968094,0.0492080577911155,0.0492080577911155,0.000921960755008469,0.0166413212752052,"finalGG",0,2
20.5,28.7968321013728,0.0488921044130354,0.0488921044130354,0.000907533610419712,0.0155818435179252,"finalGG",0,2
21.5,29.282798213906,0.0500622412476715,0.0500622412476715,0.000922848856871002,0.0151078303813057,"finalGG",0,2
22.5,31.33411915988,0.0536708889027389,0.0536708889027389,0.000987496339541173,0.0154476690984645,"finalGG",0,2
23.5,33.1200086805556,0.0562785632358009,0.0562785632358009,0.00104377873750786,0.0156332965102795,"finalGG",0,2
24.5,35.7734720992028,0.0617404096485457,0.0617404096485457,0.00112740277045581,0.0161965678594229,"finalGG",0,2
25.5,37.5396861496475,0.0651709563888174,0.0651709563888174,0.00118306509498968,0.0163297088787502,"finalGG",0,2
26.5,21.6246348588121,0.0386053432197869,0.0386053432197869,0.000681501453991189,0.00905171547903341,"finalGG",0,2
0.5,0.402818068794032,0.000773897174873414,0.000773897174873414,1.26948316755133e-05,0.00893648897815849,"finalRG",0,2
1.5,1.97451305428927,0.00423768455776066,0.00423768455776066,6.22268781049207e-05,0.0146014752182566,"finalRG",0,2
2.5,4.08329879817654,0.00872820120312214,0.00872820120312214,0.000128685366768346,0.0181175361937851,"finalRG",0,2
