"distance","meanCounts","normDensity","funcDensity","rawDensity","normPropOccup","source","timePoint","position"
0.5,18.9818,0.0558529135548062,0.0558529135548062,0.000598212380640428,0.421109825071784,"finalGG",0,2
1.5,19.232006433454,0.0400535334764779,0.0400535334764779,0.000606097648961032,0.142220212079838,"finalGG",0,2
2.5,17.1434659090909,0.0287601824370421,0.0287601824370421,0.000540277189408027,0.076065303923773,"finalGG",0,2
3.5,15.385162601626,0.0226092880724205,0.0226092880724205,0.000484864172336595,0.0487598130229384,"finalGG",0,2
4.5,14.4428600529639,0.0194455211692981,0.0194455211692981,0.000455167460174488,0.0356015310012744,"finalGG",0,2
5.5,15.4649122807018,0.0209770869360598,0.0209770869360598,0.000487377487479269,0.0311898119886935,"finalGG",0,2
6.5,16.3992240147029,0.0216636836875705,0.0216636836875705,0.000516822368715879,0.027985812953398,"finalGG",0,2
7.5,16.0677445763406,0.020374413548853,0.020374413548853,0.000506375777562455,0.0237641147760517,"finalGG",0,2
8.5,16.9213759213759,0.0214436551144984,0.0214436551144984,0.000533278012287449,0.022082321747905,"finalGG",0,2
9.5,18.9237861094038,0.0238561269654769,0.0238561269654769,0.000596384069963687,0.022095936379576,"finalGG",0,2
10.5,21.7932800655603,0.02672062795155,0.02672062795155,0.000686816316154549,0.0230229667519828,"finalGG",0,2
11.5,24.630737704918,0.0293267047843824,0.0293267047843824,0.000776238936212001,0.0237578734373637,"finalGG",0,2
12.5,25.5357801927414,0.0305276203737619,0.0305276203737619,0.000804761395684842,0.0226603755808972,"finalGG",0,2
13.5,28.3267692307692,0.0332617659428093,0.0332617659428093,0.000892719555436812,0.0232750842339388,"finalGG",0,2
14.5,31.1609786184211,0.036489254966372,0.036489254966372,0.000982039806678561,0.0238380689434796,"finalGG",0,2
15.5,34.0506381226842,0.0393620672280343,0.0393620672280343,0.00107310757113112,0.0243680929396651,"finalGG",0,2
16.5,34.4907216494845,0.0395843940209,0.0395843940209,0.0010869768255879,0.0231870939857446,"finalGG",0,2
17.5,35.7124277456647,0.0414718278909798,0.0414718278909798,0.0011254789545872,0.0226365017330369,"finalGG",0,2
18.5,37.576652892562,0.0444357600855521,0.0444357600855521,0.00118423010374983,0.0225306826288082,"finalGG",0,2
19.5,42.3862083247049,0.0497373766218628,0.0497373766218628,0.00133580348482456,0.024111150969002,"finalGG",0,2
20.5,43.4494498650612,0.0506834887801238,0.0506834887801238,0.00136931159538585,0.0235103127439162,"finalGG",0,2
21.5,46.3751563151313,0.0542241687216465,0.0542241687216465,0.0014615153811465,0.0239262651881001,"finalGG",0,2
22.5,48.4502826041449,0.0564763430937508,0.0564763430937508,0.00152691309039854,0.0238859094642821,"finalGG",0,2
23.5,49.5101223112611,0.0586484421271502,0.0586484421271502,0.00156031399201436,0.0233697530039164,"finalGG",0,2
24.5,52.5334902632142,0.0635693564320194,0.0635693564320194,0.00165559558491334,0.023784726223414,"finalGG",0,2
25.5,56.8005704256253,0.0688762799307762,0.0688762799307762,0.00179007283060866,0.024708165526475,"finalGG",0,2
26.5,33.322528363047,0.0414070655995701,0.0414070655995701,0.00105016115547611,0.0139482607569399,"finalGG",0,2
0.5,0.482383087764254,0.000859664973728688,0.000859664973728688,1.52023272456845e-05,0.0107016330224737,"finalRG",0,2
1.5,1.96647448216955,0.00349219136807338,0.00349219136807338,6.19735421007122e-05,0.0145420301761783,"finalRG",0,2
2.5,3.83728379244074,0.00688561213256446,0.00688561213256446,0.000120932191502856,0.0170259712628467,"finalRG",0,2
3.5,5.80226350629938,0.0111445834050576,0.0111445834050576,0.000182858625905153,0.0183889693598088,"finalRG",0,2
4.5,7.27402819307988,0.0152005801917092,0.0152005801917092,0.000229241363950094,0.0179304195478189,"finalRG",0,2
5.5,8.60918803418803,0.0178190254270939,0.0178190254270939,0.000271318993420682,0.0173631089066514,"finalRG",0,2
6.5,9.78661535172119,0.0203620740545032,0.0203620740545032,0.000308425674486365,0.0167011796676823,"finalRG",0,2
7.5,11.337475894579,0.0214688826773111,0.0214688826773111,0.000357301122409336,0.0167680707861275,"finalRG",0,2
8.5,13.810352233677,0.0259538618187973,0.0259538618187973,0.00043523394447264,0.0180224494091351,"finalRG",0,2
9.5,14.9259896729776,0.0271632398507999,0.0271632398507999,0.000470393314421519,0.0174279986208697,"finalRG",0,2
10.5,16.9693833548944,0.0305557955449898,0.0305557955449898,0.000534790968966662,0.0179268814793409,"finalRG",0,2
11.5,19.2388768898488,0.0359955351558072,0.0359955351558072,0.000606314171739485,0.0185570894263059,"finalRG",0,2
12.5,21.2126784941584,0.0389153473795456,0.0389153473795456,0.000668518628462553,0.018824067959791,"finalRG",0,2
13.5,23.5793581960104,0.0420215673202468,0.0420215673202468,0.000743104658167759,0.0193743078754715,"finalRG",0,2
14.5,25.1205133782902,0.0451389842214605,0.0451389842214605,0.00079167424116452,0.019217128484318,"finalRG",0,2
15.5,26.3169506334644,0.045611799270804,0.045611799270804,0.000829380021370015,0.0188335354131767,"finalRG",0,2
16.5,26.5,0.0471081040664313,0.0471081040664313,0.000835148831352734,0.0178151677099344,"finalRG",0,2
17.5,28.2016270888303,0.0493399807610045,0.0493399807610045,0.000888775694546498,0.0178757430051297,"finalRG",0,2
18.5,29.1580459770115,0.0500048804511701,0.0500048804511701,0.000918917283857753,0.0174829483046981,"finalRG",0,2
19.5,32.1198668146504,0.0555123476212004,0.0555123476212004,0.00101225921635701,0.0182712016120792,"finalRG",0,2
20.5,32.3049597855228,0.0575465950858073,0.0575465950858073,0.00101809243063307,0.0174800765049044,"finalRG",0,2
21.5,33.8343475321163,0.0611348283334163,0.0611348283334163,0.00106629116230299,0.0174561044283881,"finalRG",0,2
22.5,35.855550500455,0.0637182211009988,0.0637182211009988,0.00112998947539486,0.0176767272967897,"finalRG",0,2
23.5,36.4339405118746,0.0637601299068487,0.0637601299068487,0.00114821746566291,0.0171975376140048,"finalRG",0,2
24.5,39.7054373522459,0.0723546318073749,0.0723546318073749,0.00125131885294631,0.0179767792368704,"finalRG",0,2
25.5,45.2171442687747,0.0874709772041929,0.0874709772041929,0.00142502057332737,0.0196693919947563,"finalRG",0,2
26.5,27.196821192053,0.0587047058097091,0.0587047058097091,0.000857109186228389,0.0113841407714818,"finalRG",0,2
0.5,22.2342,0.109269983185731,0.109269983185731,0.000700711930040112,0.493264077833033,"finalRR",0,2
1.5,20.9356335754641,0.0703924220831699,0.0703924220831699,0.000659787543931241,0.154818492674222,"finalRR",0,2
2.5,10.5632089090534,0.0250994578736815,0.0250994578736815,0.000332900059461538,0.0468688012294745,"finalRR",0,2
3.5,7.35180572851806,0.0152658494818232,0.0152658494818232,0.000231692526886951,0.0232998949693013,"finalRR",0,2
4.5,6.93189368770764,0.0141400618493727,0.0141400618493727,0.000218458977824545,0.0170870608117411,"finalRR",0,2
5.5,7.81312292358804,0.0164833161245124,0.0164833161245124,0.000246230961466031,0.0157575956855155,"finalRR",0,2
6.5,9.42643391521197,0.0210737787043524,0.0210737787043524,0.000297074538419361,0.016086518248191,"finalRR",0,2
7.5,10.4723785699395,0.0237014611589538,0.0237014611589538,0.000330037536761073,0.0154885961207499,"finalRR",0,2
8.5,12.1932245922208,0.0269707272640357,0.0269707272640357,0.0003842700856081,0.0159121048927087,"finalRR",0,2
9.5,11.6049874266555,0.0260097514350141,0.0260097514350141,0.000365731761782434,0.0135503044888959,"finalRR",0,2
10.5,11.1679983179142,0.0244355904347695,0.0244355904347695,0.00035196002806624,0.0117981530630565,"finalRR",0,2
11.5,12.037037037037,0.0264508332191241,0.0264508332191241,0.000379347826959663,0.0116104684282227,"finalRR",0,2
12.5,12.9251686340641,0.0290028679959025,0.0290028679959025,0.000407337338859458,0.0114697562981678,"finalRR",0,2
13.5,14.4118765849535,0.0308148926652812,0.0308148926652812,0.000454191014623538,0.0118417190026585,"finalRR",0,2
14.5,15.463755828741,0.0334959623856481,0.0334959623856481,0.000487341041837625,0.0118297336577467,"finalRR",0,2
15.5,16.7469162058698,0.038491684322402,0.038491684322402,0.000527779905588467,0.0119848094795485,"finalRR",0,2
16.5,17.390066366945,0.04070253160121,0.04070253160121,0.000548048815226437,0.0116908282571326,"finalRR",0,2
17.5,19.1632213608958,0.0439677434214322,0.0439677434214322,0.000603929883943617,0.012146704128765,"finalRR",0,2
18.5,19.30715835141,0.0442035325716846,0.0442035325716846,0.000608466065431027,0.0115764290801395,"finalRR",0,2
19.5,21.1150577467858,0.0478485618189468,0.0478485618189468,0.000665442105704666,0.0120111792296178,"finalRR",0,2
20.5,21.0195518453427,0.0471896143437928,0.0471896143437928,0.000662432232422497,0.011373590210134,"finalRR",0,2
21.5,21.0495445456565,0.0472985828053738,0.0472985828053738,0.000663377453879712,0.010860060103426,"finalRR",0,2
22.5,21.1601721794291,0.0488165852554522,0.0488165852554522,0.000666863889315956,0.0104319300066007,"finalRR",0,2
23.5,23.6003255056964,0.0557990232857258,0.0557990232857258,0.000743765443985903,0.011139818528679,"finalRR",0,2
24.5,27.9961529213753,0.065344590145069,0.065344590145069,0.00088230016583619,0.0126753586941856,"finalRR",0,2
25.5,32.4712967708867,0.0755854771269546,0.0755854771269546,0.00102333454908354,0.0141249668702694,"finalRR",0,2
26.5,19.4153577661431,0.0471146256720226,0.0471146256720226,0.000611875975422251,0.00812694852746399,"finalRR",0,2
0.5,0.355918367346939,0.000965088522741798,0.000965088522741798,1.121678522818e-05,0.00789602258022445,"finalGR",0,2
1.5,1.30836734693878,0.00334274802186344,0.00334274802186344,4.12332626707923e-05,0.00967534418230484,"finalGR",0,2
2.5,2.48938775510204,0.00683139962390947,0.00683139962390947,7.84531801681991e-05,0.0110453765405479,"finalGR",0,2
3.5,3.76836734693878,0.010371102823901,0.010371102823901,0.000118760286260518,0.0119429928689257,"finalGR",0,2
4.5,4.82367346938775,0.0130083615229394,0.0130083615229394,0.000152018311727788,0.0118903153482534,"finalGR",0,2
5.5,6.02204081632653,0.016307954381514,0.016307954381514,0.00018978491887221,0.0121453208036522,"finalGR",0,2
6.5,7.35551020408163,0.0194366188102504,0.0194366188102504,0.000231809273620449,0.0125524191000551,"finalGR",0,2
7.5,8.07224489795918,0.0214661655122699,0.0214661655122699,0.000254397203506554,0.0119388102881574,"finalGR",0,2
8.5,9.81886869511946,0.0252822785982585,0.0252822785982585,0.000309442140223961,0.0128135808065205,"finalGR",0,2
9.5,10.3062142273099,0.0264272421360419,0.0264272421360419,0.000324800859155048,0.0120338209576231,"finalGR",0,2
10.5,11.1963554463554,0.02955890392295,0.02955890392295,0.00035285370439372,0.0118281102435874,"finalGR",0,2
11.5,12.9946764946765,0.0349515740628175,0.0349515740628175,0.000409527882578714,0.0125341710515786,"finalGR",0,2
12.5,14.340368852459,0.0393944056151603,0.0393944056151603,0.000451937444841445,0.012725600773212,"finalGR",0,2
13.5,15.4588549148369,0.0425894313983615,0.0425894313983615,0.000487186589289716,0.0127019833208595,"finalGR",0,2
14.5,16.7493305870237,0.0441470218615892,0.0441470218615892,0.000527855994931828,0.0128131950597524,"finalGR",0,2
15.5,17.5629782833506,0.0471327087134245,0.0471327087134245,0.000553498142959007,0.012568818404049,"finalGR",0,2
16.5,17.1614442830463,0.0468141295591026,0.0468141295591026,0.000540843778766459,0.0115371323791383,"finalGR",0,2
17.5,18.095485749948,0.0486877840965805,0.0486877840965805,0.000570280142521854,0.0114699145478444,"finalGR",0,2
18.5,18.737831627324,0.0490204303486052,0.0490204303486052,0.000590523705118639,0.0112350649951276,"finalGR",0,2
19.5,20.8461376552305,0.054962052138787,0.054962052138787,0.000656967075508829,0.0118582055812929,"finalGR",0,2
20.5,21.7439050243799,0.0576996671173647,0.0576996671173647,0.000685260259251159,0.0117655346381786,"finalGR",0,2
21.5,22.9718189581554,0.0627031880147196,0.0627031880147196,0.000723958028564154,0.011851816272294,"finalGR",0,2
22.5,24.3020177912779,0.065259975806217,0.065259975806217,0.000765879311618835,0.0119808547146055,"finalGR",0,2
