0,0,0
0,0,1
0,0,2
0,0,3
0,0,4
1628,0,5
13526,18,6
50750,73,7
95190,274,8
1.2966e+05,617,9
1.6163e+05,1321,10
1.6909e+05,1909,11
1.5916e+05,2205,12
1.4242e+05,2287,13
1.295e+05,2337,14
1.1628e+05,2118,15
99888,1587,16
87812,1224,17
74887,776,18
65104,483,19
57668,247,20
50234,145,21
42267,70,22
34754,42,23
27022,34,24
22871,22,25
19573,0,26
14932,11,27
11777,17,28
10310,13,29
7372,0,30
5725,0,31
4545,0,32
3755,0,33
3121,0,34
2361,0,35
1926,0,36
1522,0,37
1360,0,38
856,0,39
628,0,40
364,0,41
351,0,42
308,0,43
315,0,44
265,0,45
181,0,46
150,0,47
116,0,48
121,0,49
65,0,50
31,0,51
25,0,52
21,0,53
14,0,54
25,0,55
26,0,56
38,0,57
13,0,58
23,0,59
23,0,60
0,0,61
11,0,62
0,0,63
0,0,64
0,0,65
0,0,66
20,0,67
19,0,68
14,0,69
0,0,70
14,0,71
11,0,72
0,0,73
0,0,74
0,0,75
0,0,76
0,0,77
13,0,78
0,0,79
0,0,80
0,0,81
0,0,82
0,0,83
0,0,84
0,0,85
0,0,86
0,0,87
0,0,88
0,0,89
0,0,90
0,0,91
