0,0,0
0,0,1
0,0,2
220,0,3
3843,0,4
19764,0,5
68611,11,6
1.4977e+05,387,7
2.4429e+05,1219,8
3.3586e+05,2341,9
3.7718e+05,2511,10
3.9613e+05,2052,11
3.9262e+05,1805,12
3.7463e+05,1878,13
3.4659e+05,1802,14
3.2201e+05,1585,15
3.0348e+05,1320,16
2.8216e+05,1097,17
2.544e+05,769,18
2.3251e+05,573,19
2.0766e+05,457,20
1.8802e+05,308,21
1.7295e+05,245,22
1.5121e+05,163,23
1.3216e+05,86,24
1.1551e+05,14,25
1.0068e+05,0,26
89741,0,27
78346,0,28
65661,0,29
55069,10,30
46375,0,31
36378,0,32
32636,12,33
26627,12,34
21292,0,35
17118,0,36
13298,0,37
11165,0,38
9367,20,39
7563,0,40
5628,10,41
4754,0,42
3520,0,43
2872,0,44
2267,0,45
1905,0,46
1624,0,47
1264,0,48
1107,0,49
1077,0,50
992,0,51
938,0,52
1199,0,53
1800,0,54
2820,0,55
3835,0,56
5682,0,57
8225,0,58
10937,0,59
14127,0,60
16638,0,61
18853,0,62
21926,0,63
23188,0,64
24529,0,65
25734,0,66
26103,0,67
25909,0,68
25420,0,69
24387,0,70
23122,0,71
21556,0,72
20328,0,73
18423,0,74
15945,0,75
14154,0,76
12216,0,77
10440,0,78
9225,0,79
7402,0,80
6162,0,81
4866,0,82
3774,0,83
2893,0,84
2324,0,85
1790,0,86
1422,0,87
1057,0,88
735,0,89
630,0,90
451,0,91
