0.18039,0.21569
0.14902,0.011765
0.13333,0.011765
0.1451,0.1451
0.18039,0.070588
0.20784,0.082353
0.21569,0.094118
0.21569,0.1451
0.21961,0.19608
0.22745,0.21176
0.23529,0.22353
0.24706,0.22353
0.25098,0.22745
0.25098,0.23137
0.25098,0.22745
0.24706,0.23137
0.23137,0.23137
0.21176,0.21961
