0,0,0
0,0,1
0,0,2
0,0,3
0,0,4
0,0,5
0,0,6
778,0,7
2347,0,8
4804,0,9
7754,0,10
8357,0,11
6858,0,12
5472,0,13
4215,0,14
3331,0,15
2676,0,16
2233,0,17
1889,0,18
1481,0,19
1381,0,20
1280,0,21
1151,0,22
1092,0,23
1048,0,24
1039,0,25
781,0,26
759,0,27
626,0,28
483,0,29
435,0,30
436,0,31
221,0,32
300,0,33
314,0,34
194,0,35
277,0,36
308,0,37
301,0,38
224,0,39
196,0,40
110,0,41
170,0,42
93,0,43
60,0,44
107,0,45
55,0,46
21,0,47
51,0,48
34,0,49
38,0,50
27,0,51
22,0,52
13,0,53
0,0,54
0,0,55
14,0,56
15,0,57
27,0,58
18,0,59
16,0,60
17,0,61
14,0,62
17,0,63
23,0,64
21,0,65
0,0,66
0,0,67
0,0,68
0,0,69
12,0,70
0,0,71
0,0,72
0,0,73
0,0,74
0,0,75
0,0,76
0,0,77
0,0,78
0,0,79
0,0,80
0,0,81
0,0,82
0,0,83
0,0,84
0,0,85
0,0,86
0,0,87
0,0,88
0,0,89
0,0,90
0,0,91
